"trainer/global_step","2e4 - _step","2e4 - _step__MIN","2e4 - _step__MAX","2e4 - val-Loss F","2e4 - val-Loss F__MIN","2e4 - val-Loss F__MAX","4e5 EF - _step","4e5 EF - _step__MIN","4e5 EF - _step__MAX","4e5 EF - val-Loss F","4e5 EF - val-Loss F__MIN","4e5 EF - val-Loss F__MAX","7e5 - _step","7e5 - _step__MIN","7e5 - _step__MAX","7e5 - val-Loss F","7e5 - val-Loss F__MIN","7e5 - val-Loss F__MAX","5e5 - _step","5e5 - _step__MIN","5e5 - _step__MAX","5e5 - val-Loss F","5e5 - val-Loss F__MIN","5e5 - val-Loss F__MAX","3e5 - _step","3e5 - _step__MIN","3e5 - _step__MAX","3e5 - val-Loss F","3e5 - val-Loss F__MIN","3e5 - val-Loss F__MAX","6e5 - _step","6e5 - _step__MIN","6e5 - _step__MAX","6e5 - val-Loss F","6e5 - val-Loss F__MIN","6e5 - val-Loss F__MAX","2e5 - _step","2e5 - _step__MIN","2e5 - _step__MAX","2e5 - val-Loss F","2e5 - val-Loss F__MIN","2e5 - val-Loss F__MAX","1e4 EF - _step","1e4 EF - _step__MIN","1e4 EF - _step__MAX","1e4 EF - val-Loss F","1e4 EF - val-Loss F__MIN","1e4 EF - val-Loss F__MAX","1e6 EF - _step","1e6 EF - _step__MIN","1e6 EF - _step__MAX","1e6 EF - val-Loss F","1e6 EF - val-Loss F__MIN","1e6 EF - val-Loss F__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-Loss F","1e3 - val-Loss F__MIN","1e3 - val-Loss F__MAX","1e5 EF - _step","1e5 EF - _step__MIN","1e5 EF - _step__MAX","1e5 EF - val-Loss F","1e5 EF - val-Loss F__MIN","1e5 EF - val-Loss F__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-Loss F","1e6 - val-Loss F__MIN","1e6 - val-Loss F__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-Loss F","1e4 - val-Loss F__MIN","1e4 - val-Loss F__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-Loss F","1e5 - val-Loss F__MIN","1e5 - val-Loss F__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-Loss F","4e5 - val-Loss F__MIN","4e5 - val-Loss F__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-Loss F","8e5 - val-Loss F__MIN","8e5 - val-Loss F__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-Loss F","1.7e6 - val-Loss F__MIN","1.7e6 - val-Loss F__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-Loss F","8e4 - val-Loss F__MIN","8e4 - val-Loss F__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-Loss F","6e4 - val-Loss F__MIN","6e4 - val-Loss F__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-Loss F","4e4 - val-Loss F__MIN","4e4 - val-Loss F__MAX"
"349199","","","","","","","698715","698715","698715","0.014362126588821411","0.014362126588821411","0.014362126588821411","","","","","","","","","","","","","698715","698715","698715","0.01202632486820221","0.01202632486820221","0.01202632486820221","","","","","","","","","","","","","","","","","","","698715","698715","698715","0.013943216763436794","0.013943216763436794","0.013943216763436794","","","","","","","698720","698720","698720","0.020757725462317467","0.020757725462317467","0.020757725462317467","698715","698715","698715","0.01108600851148367","0.01108600851148367","0.01108600851148367","","","","","","","698720","698720","698720","0.015546591952443123","0.015546591952443123","0.015546591952443123","698715","698715","698715","0.011699818074703217","0.011699818074703217","0.011699818074703217","698715","698715","698715","0.01126039493829012","0.01126039493829012","0.01126039493829012","698715","698715","698715","0.010829836130142212","0.010829836130142212","0.010829836130142212","698776","698776","698776","0.017317282035946846","0.017317282035946846","0.017317282035946846","698869","698869","698869","0.01911725476384163","0.01911725476384163","0.01911725476384163","699055","699055","699055","0.022862471640110016","0.022862471640110016","0.022862471640110016"
"351999","704274","704274","704274","0.011253026314079762","0.011253026314079762","0.011253026314079762","","","","","","","704274","704274","704274","0.010848809964954853","0.010848809964954853","0.010848809964954853","704274","704274","704274","0.011594691313803196","0.011594691313803196","0.011594691313803196","","","","","","","704274","704274","704274","0.011088770814239979","0.011088770814239979","0.011088770814239979","704274","704274","704274","0.010736247524619102","0.010736247524619102","0.010736247524619102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352799","","","","","","","705918","705918","705918","0.014397853054106236","0.014397853054106236","0.014397853054106236","","","","","","","","","","","","","705918","705918","705918","0.012069684453308582","0.012069684453308582","0.012069684453308582","","","","","","","","","","","","","","","","","","","705918","705918","705918","0.013423217460513115","0.013423217460513115","0.013423217460513115","","","","","","","705923","705923","705923","0.02063848450779915","0.02063848450779915","0.02063848450779915","705918","705918","705918","0.011619002558290958","0.011619002558290958","0.011619002558290958","","","","","","","705923","705923","705923","0.015433600172400475","0.015433600172400475","0.015433600172400475","705918","705918","705918","0.011680481024086475","0.011680481024086475","0.011680481024086475","705918","705918","705918","0.011477661319077015","0.011477661319077015","0.011477661319077015","705918","705918","705918","0.010709725320339203","0.010709725320339203","0.010709725320339203","705980","705980","705980","0.016831906512379646","0.016831906512379646","0.016831906512379646","706074","706074","706074","0.018863480538129807","0.018863480538129807","0.018863480538129807","706262","706262","706262","0.022758711129426956","0.022758711129426956","0.022758711129426956"
"356399","","","","","","","713121","713121","713121","0.014131098985671997","0.014131098985671997","0.014131098985671997","","","","","","","","","","","","","713121","713121","713121","0.012097513303160667","0.012097513303160667","0.012097513303160667","","","","","","","","","","","","","","","","","","","713121","713121","713121","0.013215438462793827","0.013215438462793827","0.013215438462793827","","","","","","","713127","713127","713127","0.020745912566781044","0.020745912566781044","0.020745912566781044","713121","713121","713121","0.011252805590629578","0.011252805590629578","0.011252805590629578","","","","","","","713127","713127","713127","0.01540833804756403","0.01540833804756403","0.01540833804756403","713121","713121","713121","0.011682268232107162","0.011682268232107162","0.011682268232107162","713121","713121","713121","0.011350869201123714","0.011350869201123714","0.011350869201123714","713121","713121","713121","0.010876200161874294","0.010876200161874294","0.010876200161874294","713184","713184","713184","0.017036931589245796","0.017036931589245796","0.017036931589245796","713279","713279","713279","0.019011802971363068","0.019011802971363068","0.019011802971363068","713469","713469","713469","0.023086274042725563","0.023086274042725563","0.023086274042725563"
"358399","717079","717079","717079","0.010760579258203506","0.010760579258203506","0.010760579258203506","","","","","","","717079","717079","717079","0.011128871701657772","0.011128871701657772","0.011128871701657772","717079","717079","717079","0.011714196763932705","0.011714196763932705","0.011714196763932705","","","","","","","717079","717079","717079","0.011399492621421814","0.011399492621421814","0.011399492621421814","717079","717079","717079","0.011519571766257286","0.011519571766257286","0.011519571766257286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359999","","","","","","","720324","720324","720324","0.01421483512967825","0.01421483512967825","0.01421483512967825","","","","","","","","","","","","","720324","720324","720324","0.012055736035108566","0.012055736035108566","0.012055736035108566","","","","","","","","","","","","","","","","","","","720324","720324","720324","0.013110869564116001","0.013110869564116001","0.013110869564116001","","","","","","","720330","720330","720330","0.02093859575688839","0.02093859575688839","0.02093859575688839","720324","720324","720324","0.01127406395971775","0.01127406395971775","0.01127406395971775","","","","","","","720330","720330","720330","0.015494393184781075","0.015494393184781075","0.015494393184781075","720324","720324","720324","0.011543064378201962","0.011543064378201962","0.011543064378201962","720324","720324","720324","0.011288551613688469","0.011288551613688469","0.011288551613688469","720324","720324","720324","0.010731402784585953","0.010731402784585953","0.010731402784585953","720387","720387","720387","0.01704292930662632","0.01704292930662632","0.01704292930662632","720484","720484","720484","0.019108792766928673","0.019108792766928673","0.019108792766928673","720675","720675","720675","0.022946175187826157","0.022946175187826157","0.022946175187826157"
"363599","","","","","","","727528","727528","727528","0.014101074077188969","0.014101074077188969","0.014101074077188969","","","","","","","","","","","","","727528","727528","727528","0.012046665884554386","0.012046665884554386","0.012046665884554386","","","","","","","","","","","","","","","","","","","727528","727528","727528","0.013535043224692345","0.013535043224692345","0.013535043224692345","","","","","","","727533","727533","727533","0.020664433017373085","0.020664433017373085","0.020664433017373085","727528","727528","727528","0.011175510473549366","0.011175510473549366","0.011175510473549366","","","","","","","727533","727533","727533","0.01516528706997633","0.01516528706997633","0.01516528706997633","727528","727528","727528","0.012042083777487278","0.012042083777487278","0.012042083777487278","727528","727528","727528","0.010748124681413174","0.010748124681413174","0.010748124681413174","727528","727528","727528","0.010879479348659515","0.010879479348659515","0.010879479348659515","727591","727591","727591","0.016909118741750717","0.016909118741750717","0.016909118741750717","727689","727689","727689","0.019224978983402252","0.019224978983402252","0.019224978983402252","727882","727882","727882","0.022772088646888733","0.022772088646888733","0.022772088646888733"
"364799","729884","729884","729884","0.010861393995583057","0.010861393995583057","0.010861393995583057","","","","","","","729884","729884","729884","0.01070927083492279","0.01070927083492279","0.01070927083492279","729884","729884","729884","0.011470033787190914","0.011470033787190914","0.011470033787190914","","","","","","","729884","729884","729884","0.010855540633201599","0.010855540633201599","0.010855540633201599","729884","729884","729884","0.011268269270658493","0.011268269270658493","0.011268269270658493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367199","","","","","","","734731","734731","734731","0.014006966724991798","0.014006966724991798","0.014006966724991798","","","","","","","","","","","","","734731","734731","734731","0.011939872056245804","0.011939872056245804","0.011939872056245804","","","","","","","","","","","","","","","","","","","734731","734731","734731","0.013421429321169853","0.013421429321169853","0.013421429321169853","","","","","","","734737","734737","734737","0.02078343741595745","0.02078343741595745","0.02078343741595745","734731","734731","734731","0.01121220737695694","0.01121220737695694","0.01121220737695694","","","","","","","734737","734737","734737","0.015388687141239643","0.015388687141239643","0.015388687141239643","734731","734731","734731","0.011681515723466873","0.011681515723466873","0.011681515723466873","734731","734731","734731","0.011262884363532066","0.011262884363532066","0.011262884363532066","734731","734731","734731","0.011266034096479416","0.011266034096479416","0.011266034096479416","734795","734795","734795","0.017199262976646423","0.017199262976646423","0.017199262976646423","734893","734893","734893","0.019147012382745743","0.019147012382745743","0.019147012382745743","735089","735089","735089","0.02297878824174404","0.02297878824174404","0.02297878824174404"
"370799","","","","","","","741934","741934","741934","0.01432779897004366","0.01432779897004366","0.01432779897004366","","","","","","","","","","","","","741934","741934","741934","0.012048289179801941","0.012048289179801941","0.012048289179801941","","","","","","","","","","","","","","","","","","","741934","741934","741934","0.013384957797825336","0.013384957797825336","0.013384957797825336","","","","","","","741940","741940","741940","0.020462166517972946","0.020462166517972946","0.020462166517972946","741934","741934","741934","0.011256485246121883","0.011256485246121883","0.011256485246121883","","","","","","","741940","741940","741940","0.015417469665408134","0.015417469665408134","0.015417469665408134","741934","741934","741934","0.011748668737709522","0.011748668737709522","0.011748668737709522","741934","741934","741934","0.011328526772558689","0.011328526772558689","0.011328526772558689","741934","741934","741934","0.011073271743953228","0.011073271743953228","0.011073271743953228","741999","741999","741999","0.017036745324730873","0.017036745324730873","0.017036745324730873","742098","742098","742098","0.018942024558782578","0.018942024558782578","0.018942024558782578","742296","742296","742296","0.022835683077573776","0.022835683077573776","0.022835683077573776"
"371199","742689","742689","742689","0.01071178074926138","0.01071178074926138","0.01071178074926138","","","","","","","742689","742689","742689","0.011043865233659744","0.011043865233659744","0.011043865233659744","742689","742689","742689","0.011475926265120506","0.011475926265120506","0.011475926265120506","","","","","","","742689","742689","742689","0.0111154830083251","0.0111154830083251","0.0111154830083251","742689","742689","742689","0.01084040105342865","0.01084040105342865","0.01084040105342865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374399","","","","","","","749137","749137","749137","0.014600779861211777","0.014600779861211777","0.014600779861211777","","","","","","","","","","","","","749137","749137","749137","0.012113099917769432","0.012113099917769432","0.012113099917769432","","","","","","","","","","","","","","","","","","","749137","749137","749137","0.013308425433933735","0.013308425433933735","0.013308425433933735","","","","","","","749143","749143","749143","0.020539959892630577","0.020539959892630577","0.020539959892630577","749137","749137","749137","0.011048753745853901","0.011048753745853901","0.011048753745853901","","","","","","","749143","749143","749143","0.01539240125566721","0.01539240125566721","0.01539240125566721","749137","749137","749137","0.011691242456436157","0.011691242456436157","0.011691242456436157","749137","749137","749137","0.011048228479921818","0.011048228479921818","0.011048228479921818","749137","749137","749137","0.010678478516638279","0.010678478516638279","0.010678478516638279","749203","749203","749203","0.016886036843061447","0.016886036843061447","0.016886036843061447","749303","749303","749303","0.018938157707452774","0.018938157707452774","0.018938157707452774","749503","749503","749503","0.022970279678702354","0.022970279678702354","0.022970279678702354"
"377599","755494","755494","755494","0.01075407862663269","0.01075407862663269","0.01075407862663269","","","","","","","755494","755494","755494","0.011147134006023407","0.011147134006023407","0.011147134006023407","755494","755494","755494","0.011152148246765137","0.011152148246765137","0.011152148246765137","","","","","","","755494","755494","755494","0.01091621071100235","0.01091621071100235","0.01091621071100235","755494","755494","755494","0.011497432366013527","0.011497432366013527","0.011497432366013527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377999","","","","","","","756341","756341","756341","0.014118250459432602","0.014118250459432602","0.014118250459432602","","","","","","","","","","","","","756341","756341","756341","0.012161980383098125","0.012161980383098125","0.012161980383098125","","","","","","","","","","","","","","","","","","","756341","756341","756341","0.013019729405641556","0.013019729405641556","0.013019729405641556","","","","","","","756346","756346","756346","0.020563410595059395","0.020563410595059395","0.020563410595059395","756341","756341","756341","0.010939456522464752","0.010939456522464752","0.010939456522464752","","","","","","","756346","756346","756346","0.0151611203327775","0.0151611203327775","0.0151611203327775","756341","756341","756341","0.011479852721095085","0.011479852721095085","0.011479852721095085","756341","756341","756341","0.011042430996894836","0.011042430996894836","0.011042430996894836","756341","756341","756341","0.010988450609147549","0.010988450609147549","0.010988450609147549","756407","756407","756407","0.016906624659895897","0.016906624659895897","0.016906624659895897","756508","756508","756508","0.018811801448464394","0.018811801448464394","0.018811801448464394","756709","756709","756709","0.022823918610811234","0.022823918610811234","0.022823918610811234"
"381599","","","","","","","763544","763544","763544","0.014020037837326527","0.014020037837326527","0.014020037837326527","","","","","","","","","","","","","763544","763544","763544","0.011887015774846077","0.011887015774846077","0.011887015774846077","","","","","","","","","","","","","","","","","","","763544","763544","763544","0.01319549884647131","0.01319549884647131","0.01319549884647131","","","","","","","","","","","","","763544","763544","763544","0.010756799951195717","0.010756799951195717","0.010756799951195717","","","","","","","763550","763550","763550","0.015210659243166447","0.015210659243166447","0.015210659243166447","763544","763544","763544","0.011582574807107449","0.011582574807107449","0.011582574807107449","763544","763544","763544","0.011141477152705193","0.011141477152705193","0.011141477152705193","763544","763544","763544","0.011205648072063923","0.011205648072063923","0.011205648072063923","763611","763611","763611","0.016876962035894394","0.016876962035894394","0.016876962035894394","763713","763713","763713","0.019184572622179985","0.019184572622179985","0.019184572622179985","763916","763916","763916","0.022943805903196335","0.022943805903196335","0.022943805903196335"
"383999","768299","768299","768299","0.011092478409409523","0.011092478409409523","0.011092478409409523","","","","","","","768299","768299","768299","0.010991431772708893","0.010991431772708893","0.010991431772708893","768299","768299","768299","0.011279219761490822","0.011279219761490822","0.011279219761490822","","","","","","","768299","768299","768299","0.011090834625065327","0.011090834625065327","0.011090834625065327","768299","768299","768299","0.010894602164626122","0.010894602164626122","0.010894602164626122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385199","","","","","","","770747","770747","770747","0.014352404512465","0.014352404512465","0.014352404512465","","","","","","","","","","","","","770747","770747","770747","0.011934749782085419","0.011934749782085419","0.011934749782085419","","","","","","","","","","","","","","","","","","","770747","770747","770747","0.013511501252651215","0.013511501252651215","0.013511501252651215","","","","","","","","","","","","","770747","770747","770747","0.011163591407239437","0.011163591407239437","0.011163591407239437","","","","","","","770753","770753","770753","0.015422780998051167","0.015422780998051167","0.015422780998051167","770747","770747","770747","0.011469335295259953","0.011469335295259953","0.011469335295259953","770747","770747","770747","0.011114750988781452","0.011114750988781452","0.011114750988781452","770747","770747","770747","0.011030953377485275","0.011030953377485275","0.011030953377485275","770815","770815","770815","0.01692805252969265","0.01692805252969265","0.01692805252969265","770918","770918","770918","0.01898057758808136","0.01898057758808136","0.01898057758808136","771123","771123","771123","0.02284754253923893","0.02284754253923893","0.02284754253923893"
"388799","","","","","","","777950","777950","777950","0.014055434614419937","0.014055434614419937","0.014055434614419937","","","","","","","","","","","","","777950","777950","777950","0.012141021899878979","0.012141021899878979","0.012141021899878979","","","","","","","","","","","","","","","","","","","777950","777950","777950","0.013239096850156784","0.013239096850156784","0.013239096850156784","","","","","","","","","","","","","777950","777950","777950","0.010819932445883751","0.010819932445883751","0.010819932445883751","","","","","","","777956","777956","777956","0.015533290803432465","0.015533290803432465","0.015533290803432465","777950","777950","777950","0.011408697813749313","0.011408697813749313","0.011408697813749313","777950","777950","777950","0.010989838279783726","0.010989838279783726","0.010989838279783726","777950","777950","777950","0.010811150074005127","0.010811150074005127","0.010811150074005127","778019","778019","778019","0.017201848328113556","0.017201848328113556","0.017201848328113556","778122","778122","778122","0.018909895792603493","0.018909895792603493","0.018909895792603493","778330","778330","778330","0.022899795323610306","0.022899795323610306","0.022899795323610306"
"390399","781104","781104","781104","0.01049742754548788","0.01049742754548788","0.01049742754548788","","","","","","","781104","781104","781104","0.010639908723533154","0.010639908723533154","0.010639908723533154","781104","781104","781104","0.011215989477932453","0.011215989477932453","0.011215989477932453","","","","","","","781104","781104","781104","0.01098331157118082","0.01098331157118082","0.01098331157118082","781104","781104","781104","0.010696571320295334","0.010696571320295334","0.010696571320295334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"392399","","","","","","","785154","785154","785154","0.01483062282204628","0.01483062282204628","0.01483062282204628","","","","","","","","","","","","","785154","785154","785154","0.011916099116206169","0.011916099116206169","0.011916099116206169","","","","","","","","","","","","","","","","","","","785154","785154","785154","0.01349056325852871","0.01349056325852871","0.01349056325852871","","","","","","","","","","","","","","","","","","","","","","","","","785160","785160","785160","0.015203899703919888","0.015203899703919888","0.015203899703919888","785154","785154","785154","0.011494598351418972","0.011494598351418972","0.011494598351418972","785154","785154","785154","0.011049124412238598","0.011049124412238598","0.011049124412238598","785154","785154","785154","0.010678796097636223","0.010678796097636223","0.010678796097636223","785222","785222","785222","0.016955865547060966","0.016955865547060966","0.016955865547060966","785327","785327","785327","0.0188515093177557","0.0188515093177557","0.0188515093177557","785536","785536","785536","0.022807922214269638","0.022807922214269638","0.022807922214269638"
"395999","","","","","","","792357","792357","792357","0.014315319247543812","0.014315319247543812","0.014315319247543812","","","","","","","","","","","","","792357","792357","792357","0.011890944093465805","0.011890944093465805","0.011890944093465805","","","","","","","","","","","","","","","","","","","792357","792357","792357","0.013041087426245213","0.013041087426245213","0.013041087426245213","","","","","","","","","","","","","","","","","","","","","","","","","792363","792363","792363","0.015216783620417118","0.015216783620417118","0.015216783620417118","792357","792357","792357","0.01246877945959568","0.01246877945959568","0.01246877945959568","792357","792357","792357","0.010909926146268845","0.010909926146268845","0.010909926146268845","792357","792357","792357","0.011009841226041317","0.011009841226041317","0.011009841226041317","792426","792426","792426","0.0172194242477417","0.0172194242477417","0.0172194242477417","792532","792532","792532","0.01905250735580921","0.01905250735580921","0.01905250735580921","792743","792743","792743","0.022787775844335556","0.022787775844335556","0.022787775844335556"
"396799","793909","793909","793909","0.010776326060295105","0.010776326060295105","0.010776326060295105","","","","","","","793909","793909","793909","0.011134759522974491","0.011134759522974491","0.011134759522974491","793909","793909","793909","0.010848578996956348","0.010848578996956348","0.010848578996956348","","","","","","","793909","793909","793909","0.011134822852909565","0.011134822852909565","0.011134822852909565","793909","793909","793909","0.010653610341250896","0.010653610341250896","0.010653610341250896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399599","","","","","","","799560","799560","799560","0.014583848416805267","0.014583848416805267","0.014583848416805267","","","","","","","","","","","","","799560","799560","799560","0.011927071027457714","0.011927071027457714","0.011927071027457714","","","","","","","","","","","","","","","","","","","799560","799560","799560","0.013082513585686684","0.013082513585686684","0.013082513585686684","","","","","","","","","","","","","","","","","","","","","","","","","799566","799566","799566","0.01536619197577238","0.01536619197577238","0.01536619197577238","799560","799560","799560","0.011497355066239834","0.011497355066239834","0.011497355066239834","799560","799560","799560","0.011318315751850605","0.011318315751850605","0.011318315751850605","","","","","","","799630","799630","799630","0.016904233023524284","0.016904233023524284","0.016904233023524284","799737","799737","799737","0.019032225012779236","0.019032225012779236","0.019032225012779236","799950","799950","799950","0.022776857018470764","0.022776857018470764","0.022776857018470764"
"403199","806714","806714","806714","0.010904449038207531","0.010904449038207531","0.010904449038207531","806763","806763","806763","0.013755731284618378","0.013755731284618378","0.013755731284618378","806714","806714","806714","0.010725597850978374","0.010725597850978374","0.010725597850978374","806714","806714","806714","0.011029299348592758","0.011029299348592758","0.011029299348592758","806763","806763","806763","0.01168310921639204","0.01168310921639204","0.01168310921639204","806714","806714","806714","0.01080667320638895","0.01080667320638895","0.01080667320638895","806714","806714","806714","0.010714537464082241","0.010714537464082241","0.010714537464082241","","","","","","","806763","806763","806763","0.013008537702262402","0.013008537702262402","0.013008537702262402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","806763","806763","806763","0.011642226949334145","0.011642226949334145","0.011642226949334145","806763","806763","806763","0.011101415380835533","0.011101415380835533","0.011101415380835533","","","","","","","","","","","","","","","","","","","807157","807157","807157","0.02286681719124317","0.02286681719124317","0.02286681719124317"
"406799","","","","","","","813967","813967","813967","0.014219434931874275","0.014219434931874275","0.014219434931874275","","","","","","","","","","","","","813967","813967","813967","0.011865782551467419","0.011865782551467419","0.011865782551467419","","","","","","","","","","","","","","","","","","","813967","813967","813967","0.013142268173396587","0.013142268173396587","0.013142268173396587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"409599","819519","819519","819519","0.010822009295225143","0.010822009295225143","0.010822009295225143","","","","","","","819519","819519","819519","0.011084765195846558","0.011084765195846558","0.011084765195846558","819519","819519","819519","0.010988819412887096","0.010988819412887096","0.010988819412887096","","","","","","","819519","819519","819519","0.010947042144834995","0.010947042144834995","0.010947042144834995","819519","819519","819519","0.010629937052726746","0.010629937052726746","0.010629937052726746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410399","","","","","","","821170","821170","821170","0.014296391047537327","0.014296391047537327","0.014296391047537327","","","","","","","","","","","","","821170","821170","821170","0.011620008386671543","0.011620008386671543","0.011620008386671543","","","","","","","","","","","","","","","","","","","821170","821170","821170","0.013323625549674034","0.013323625549674034","0.013323625549674034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413999","","","","","","","828373","828373","828373","0.014527018181979656","0.014527018181979656","0.014527018181979656","","","","","","","","","","","","","828373","828373","828373","0.011855912394821644","0.011855912394821644","0.011855912394821644","","","","","","","","","","","","","","","","","","","828373","828373","828373","0.013260001316666603","0.013260001316666603","0.013260001316666603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"415999","832324","832324","832324","0.010478690266609192","0.010478690266609192","0.010478690266609192","","","","","","","832324","832324","832324","0.011174561455845833","0.011174561455845833","0.011174561455845833","832324","832324","832324","0.01183305587619543","0.01183305587619543","0.01183305587619543","","","","","","","832324","832324","832324","0.01057975273579359","0.01057975273579359","0.01057975273579359","832324","832324","832324","0.010698774829506874","0.010698774829506874","0.010698774829506874","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"417599","","","","","","","835576","835576","835576","0.013940058648586273","0.013940058648586273","0.013940058648586273","","","","","","","","","","","","","835576","835576","835576","0.011811850592494011","0.011811850592494011","0.011811850592494011","","","","","","","","","","","","","","","","","","","835576","835576","835576","0.013240635395050049","0.013240635395050049","0.013240635395050049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"421199","","","","","","","842780","842780","842780","0.014109550975263119","0.014109550975263119","0.014109550975263119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","842780","842780","842780","0.01285177655518055","0.01285177655518055","0.01285177655518055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"422399","","","","","","","","","","","","","","","","","","","845129","845129","845129","0.010947369039058685","0.010947369039058685","0.010947369039058685","","","","","","","","","","","","","845129","845129","845129","0.010647059418261051","0.010647059418261051","0.010647059418261051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"424799","","","","","","","849983","849983","849983","0.01404695026576519","0.01404695026576519","0.01404695026576519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","849983","849983","849983","0.01335859764367342","0.01335859764367342","0.01335859764367342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428399","","","","","","","857186","857186","857186","0.014087959192693233","0.014087959192693233","0.014087959192693233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","857186","857186","857186","0.013073290698230267","0.013073290698230267","0.013073290698230267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"431999","","","","","","","864389","864389","864389","0.014254775829613209","0.014254775829613209","0.014254775829613209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","864389","864389","864389","0.01302900817245245","0.01302900817245245","0.01302900817245245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"435599","","","","","","","871593","871593","871593","0.013800831511616707","0.013800831511616707","0.013800831511616707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","871593","871593","871593","0.012828930281102657","0.012828930281102657","0.012828930281102657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"439199","","","","","","","878796","878796","878796","0.013810111209750175","0.013810111209750175","0.013810111209750175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","878796","878796","878796","0.01296752318739891","0.01296752318739891","0.01296752318739891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
