model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
HIP,29168,5780,8,0.0040030777454376,0.0273216869682073
HIP,36154,5781,10,0.0019877150189131,0.0075465934351086
HIP,23811,5782,9,0.011514376848936,0.0366936661303043
HIP,5368,5783,16,0.0034442455507814,0.009009432978928
HIP,43071,5784,18,0.0116178905591368,0.024837676435709
HIP,34517,5785,13,0.0075823757797479,0.018426651135087
HIP,44801,5786,16,0.0072522815316915,0.0349426604807376
HIP,2356,5787,12,0.0030239564366638,0.0086107766255736
HIP,42462,5788,14,0.0036857703235,0.0082572437822818
HIP,22466,5789,12,0.0108780991286039,0.0270090494304895
HIP,21160,5790,11,0.01884157769382,0.0425811558961868
HIP,26081,5791,17,0.0061463229358196,0.0184986907988786
HIP,41850,5792,15,0.0020181816071271,0.0119789699092507
HIP,718,5793,10,0.06168058142066,0.0852746441960334
HIP,19141,5794,11,0.0009651568252593,0.0059956712648272
HIP,21803,5795,19,0.0037686564028263,0.0100667709484696
HIP,2450,5796,11,0.0012177993776276,0.0060425526462495
HIP,21183,5797,14,0.0028122547082602,0.0103132659569382
HIP,17622,5798,16,0.0114408647641539,0.0284069124609231
HIP,40778,5799,11,0.015544956550002,0.0502313375473022
HIP,13093,5800,14,0.0131316017359495,0.0253778249025344
HIP,20106,5801,16,0.0083744153380393,0.023633861914277
HIP,28155,5802,11,0.0061979936435818,0.0250297170132398
HIP,46552,5803,18,0.0104963956400752,0.0271728951483964
HIP,1488,5804,19,0.0035254009999334,0.0078752189874649
HIP,12185,5805,12,0.0061386548914015,0.0141418809071183
HIP,7888,5806,13,0.0193593557924032,0.0437398664653301
HIP,43890,5807,10,0.0029168622568249,0.0093638366088271
HIP,26077,5808,9,0.0139749599620699,0.0344026833772659
HIP,32082,5809,15,0.0061699650250375,0.015296465717256
HIP,31698,5810,12,0.0210696384310722,0.0508013851940631
HIP,27180,5811,16,0.0012367198942229,0.0042124851606786
HIP,14845,5812,15,0.0010447180829942,0.0096841659396886
HIP,237,5813,10,0.0172683000564575,0.068376675248146
HIP,44706,5814,14,0.0256855152547359,0.0275773685425519
HIP,40192,5815,21,0.0032005193643271,0.0158643200993537
HIP,41953,5816,12,0.0139122968539595,0.0262575354427099
HIP,28679,5817,18,0.0011410205624997,0.0070976773276925
HIP,35190,5818,17,0.0062927356921136,0.0165220089256763
HIP,2193,5819,12,0.0106480289250612,0.0280900541692972
HIP,10302,5820,17,0.0087543260306119,0.0147349536418914
HIP,24364,5821,15,0.0241629127413034,0.0556628629565238
HIP,32776,5822,15,0.0096594709903001,0.0281100627034902
HIP,19705,5823,17,0.0057075936347246,0.0186647642403841
HIP,26270,5824,16,0.0054480615071952,0.0139438109472393
HIP,22977,5825,13,0.0037207941059023,0.0168800391256809
HIP,25289,5826,15,0.0027611032128334,0.0164198912680149
HIP,25854,5827,16,0.0023430110886693,0.012399910017848
HIP,41601,5828,14,0.0046182936057448,0.0210673194378614
HIP,17414,5829,14,0.0171254053711891,0.0347017981112003
HIP,6148,5830,15,0.0127312494441866,0.0280932076275348
HIP,50092,5831,16,0.0174374338239431,0.0319040827453136
HIP,26814,5832,17,0.0005514090298675,0.0027580116875469
HIP,29702,5833,12,0.0044172778725624,0.0124421324580907
HIP,45490,5834,14,0.0016554727917537,0.0090851616114377
HIP,45206,5835,12,0.0025142224039882,0.0096706608310341
HIP,11778,5836,14,0.0069222450256347,0.0257637295871973
HIP,23878,5837,15,0.0032790405675768,0.0100073534995317
HIP,50711,5838,8,0.0206254161894321,0.0758810862898826
HIP,49233,5839,19,0.0024890005588531,0.0151077108457684
HIP,33629,5840,14,0.0017921350663527,0.0055804778821766
HIP,19747,5841,18,0.014589712023735,0.0278583467006683
HIP,15154,5842,15,0.0222363267093896,0.049720611423254
HIP,47874,5843,5,0.0155252758413553,0.0483677424490451
HIP,26958,5844,13,0.0076278103515505,0.0167013015598058
HIP,36578,5845,11,0.0058988314121961,0.0160464774817228
HIP,36575,5846,12,0.0016914115985855,0.005483980756253
HIP,18718,5847,12,0.0035043773241341,0.0106149865314364
HIP,11993,5848,16,0.0071652075275778,0.0150755643844604
HIP,39132,5849,11,0.0032127916347235,0.0186156202107667
HIP,6068,5850,14,0.0717893540859222,0.1343568265438079
HIP,7186,5851,14,0.014280280098319,0.0316573195159435
HIP,29201,5852,13,0.0028645251877605,0.0080397967249155
HIP,12430,5853,13,0.0035213874652981,0.0108991423621773
HIP,1684,5854,16,0.0025525281671434,0.0072134691290557
HIP,23001,5855,13,0.0027032657526433,0.0103586511686444
HIP,26547,5856,17,0.0019601038657128,0.0053964434191584
HIP,16253,5857,12,0.0029720414895564,0.0117554739117622
HIP,36936,5858,16,0.0100906565785408,0.0153464032337069
HIP,37960,5859,11,0.0336436741054058,0.0814131125807762
HIP,38328,5860,12,0.0040057878941297,0.012283282354474
HIP,46991,5861,10,0.008306018076837,0.0273621473461389
HIP,46522,5862,14,0.0024013340007513,0.0106625100597739
HIP,41237,5863,13,0.0163973793387413,0.0317065492272377
HIP,25862,5864,14,0.0071049672551453,0.017093164846301
HIP,50839,5865,11,0.0120862601324915,0.0277329962700605
HIP,16372,5866,15,0.0014349169796332,0.0077138366177678
HIP,10419,5867,17,0.0083153378218412,0.0165207888931036
HIP,21301,5868,15,0.0046266592107713,0.0324020497500896
HIP,8098,5869,15,0.0093451272696256,0.0197335910052061
HIP,1319,5870,10,0.0016369773074984,0.0095156021416187
HIP,35089,5871,11,0.0052514979615807,0.0189534928649663
HIP,41038,5872,13,0.0035606706514954,0.0121301356703042
HIP,13627,5873,15,0.0034451966639608,0.0152358431369066
HIP,5511,5874,15,0.0041064424440264,0.0092023834586143
HIP,24814,5875,12,0.0021830382756888,0.0107884677127003
HIP,17630,5876,9,0.0046163680963218,0.0144043462350964
HIP,10380,5877,21,0.00070209603291,0.0026793261058628
HIP,6023,5878,12,0.1070064678788185,0.1911050677299499
HIP,6901,5879,10,0.0141347637400031,0.0371115542948246
HIP,50324,5880,16,0.0005814830074086,0.0032574427314102
HIP,22980,5881,12,0.0252822432667017,0.0618190541863441
HIP,8687,5882,15,0.0160712338984012,0.0291112270206213
HIP,32184,5883,10,0.0021426565945148,0.019707778468728
HIP,49167,5884,21,0.0022031373810023,0.013399695046246
HIP,909,5885,14,0.0011342366924509,0.0071328622289001
HIP,50826,5886,15,0.0047693103551864,0.0089172841981053
HIP,48592,5887,16,0.0111669525504112,0.0455578155815601
HIP,14328,5888,15,0.0146912261843681,0.0485989302396774
HIP,39363,5889,14,0.0017654814291745,0.0080896075814962
HIP,5022,5890,17,0.0023159449920058,0.0085756815969944
HIP,44538,5891,15,0.0104762716218829,0.0297371186316013
HIP,30596,5892,14,0.0044981804676353,0.0125262401998043
HIP,32993,5893,18,0.0089398883283138,0.0195731874555349
HIP,25406,5894,14,0.0172981712967157,0.0333819203078746
HIP,27106,5895,13,0.0052452376112341,0.0192084591835737
HIP,1592,5896,17,0.0329073444008827,0.0674644634127616
HIP,42737,5897,14,0.0013990212464705,0.0092240627855062
HIP,41658,5898,21,0.0013812857214361,0.0658290237188339
HIP,44673,5899,18,0.011128400452435,0.0239493548870086
HIP,36867,5900,12,0.0016284823650494,0.0063557373359799
HIP,14299,5901,13,0.0041007851250469,0.0152252148836851
HIP,11937,5902,15,0.0266566183418035,0.0447709001600742
HIP,85,5903,15,0.0112579958513379,0.0241757370531559
HIP,6611,5904,14,0.0029326914809644,0.0089414706453681
HIP,34643,5905,14,0.0195028837770223,0.0376361161470413
HIP,37580,5906,10,0.005814288277179,0.0634833648800849
HIP,18154,5907,11,0.0042812642641365,0.0293300095945596
HIP,21044,5908,14,0.0065055233426392,0.0174908060580492
HIP,45978,5909,14,0.0195415653288364,0.0382181517779827
HIP,12444,5910,14,0.0009477896383032,0.0081495456397533
HIP,1368,5911,16,0.0027943020686507,0.0081534711644053
HIP,49018,5912,8,0.0062693022191524,0.0172471515834331
HIP,43109,5913,13,0.0354648679494857,0.0706208422780036
HIP,11153,5914,14,0.0038105375133454,0.0088299373164772
HIP,18085,5915,13,0.0026813123840838,0.018381729722023
HIP,20844,5916,8,0.0521382354199886,0.0768249034881591
HIP,49859,5917,16,0.0084475837647914,0.0200362503528594
HIP,38624,5918,11,0.0456227846443653,0.125894084572792
HIP,21610,5919,14,0.0051201833412051,0.0169228054583072
HIP,6564,5920,16,0.0010253960499539,0.0144072258844971
HIP,29921,5921,10,0.0029967373702675,0.0107718370854854
HIP,48644,5922,14,0.0118678146973252,0.0223639402538537
HIP,45126,5923,13,0.0063930694013834,0.0189701151102781
HIP,48873,5924,20,0.0031528787221759,0.0169246103614568
HIP,28502,5925,15,0.0125796245411038,0.0211580954492092
HIP,33073,5926,13,0.0015987001825124,0.0061554969288408
HIP,30716,5927,12,0.00117224722635,0.0065645114518702
HIP,5155,5928,14,0.0010920026106759,0.0042847143486142
HIP,4971,5929,14,0.0074815526604652,0.0211221668869256
HIP,23860,5930,14,0.0043110814876854,0.0101673519238829
HIP,6850,5931,12,0.0165414381772279,0.0326913855969905
HIP,49399,5932,13,0.0138833681121468,0.1522056609392166
HIP,47914,5933,8,0.0457643680274486,0.1215716749429702
HIP,42974,5934,19,0.004590842872858,0.0095104090869426
HIP,1897,5935,5,0.0031403175089508,0.0137308994308114
HIP,7650,5936,19,0.0037797139957547,0.0102928047999739
HIP,39304,5937,14,0.0010985656408593,0.003812025533989
HIP,47564,5938,15,0.0031486607622355,0.009567198343575
HIP,46812,5939,13,0.13498255610466,1.298308491706848
HIP,35966,5940,11,0.0054563358426094,0.0255474597215652
HIP,11133,5941,14,0.0021540068555623,0.0134690711274743
HIP,35592,5942,15,0.0103425476700067,0.0296485852450132
HIP,21413,5943,17,0.0174965281039476,0.0329540148377418
HIP,29027,5944,10,0.1644256860017776,0.1874816268682479
HIP,28610,5945,10,0.02455835044384,0.1226649582386016
HIP,19831,5946,14,0.0334224998950958,0.0836367607116699
HIP,11609,5947,17,0.004481132607907,0.0102290855720639
HIP,17261,5948,14,0.0090573038905859,0.0183441508561372
HIP,32429,5949,12,0.0067893401719629,0.017661141231656
HIP,16292,5950,11,0.0026604344602674,0.0196635518223047
HIP,17846,5951,14,0.0044003832153975,0.0125993937253952
HIP,36103,5952,12,0.0057489657774567,0.0120103331282734
HIP,23247,5953,14,0.0023869110736995,0.0085843717679381
HIP,25921,5954,10,0.0037137868348509,0.0173716861754655
HIP,5453,5955,12,0.016242491081357,0.0372208207845687
HIP,19573,5956,13,0.0068954741582274,0.0191965047270059
HIP,46777,5957,16,0.0102315079420804,0.0169695951044559
HIP,12259,5958,16,0.0102746151387691,0.0277564134448766
HIP,42233,5959,10,0.0009599980548955,0.0056495647877454
HIP,50040,5960,13,0.0117833158001303,0.0292504094541072
HIP,4328,5961,8,0.0824934542179107,0.1557320803403854
HIP,37267,5962,10,0.0118096517398953,0.0673496946692466
HIP,35054,5963,15,0.0004868900869041,0.0030951029621064
HIP,23510,5964,13,0.0060576475225389,0.0139661077409982
HIP,34459,5965,15,0.0148328179493546,0.0357849113643169
HIP,40130,5966,16,0.0063555962406098,0.0140024740248918
HIP,4393,5967,12,0.001512918388471,0.0068886531516909
HIP,26140,5968,14,0.0120696742087602,0.0467332825064659
HIP,38385,5969,15,0.0011556299868971,0.0045587318018078
HIP,32906,5970,11,0.0153636699542403,0.0364786088466644
HIP,41143,5971,15,0.0020560268312692,0.0120626734569668
HIP,29406,5972,11,0.0055485162883996,0.0121162757277488
HIP,10985,5973,10,0.0082982750609517,0.0249916799366474
HIP,13020,5974,10,0.0294557977467775,0.078030988574028
HIP,3560,5975,15,0.0038689272478222,0.0109448730945587
HIP,35230,5976,16,0.0060737477615475,0.0155984498560428
HIP,30569,5977,16,0.0009381989948451,0.0053785550408065
HIP,29177,5978,13,0.0046439026482403,0.011868130415678
HIP,5483,5979,13,0.0041220816783607,0.0146671934053301
HIP,36712,5980,8,0.0064215543679893,0.0210786685347557
HIP,35166,5981,12,0.0213802028447389,0.0420351512730121
HIP,14201,5982,18,0.002044971100986,0.0096698403358459
HIP,708,5983,9,0.0322907380759716,0.0890325307846069
HIP,8150,5984,15,0.0045913220383226,0.0128923840820789
HIP,39179,5985,16,0.0050107813440263,0.0098643712699413
HIP,22541,5986,13,0.0229876842349767,0.043010726571083
HIP,36934,5987,12,0.0043854392133653,0.0150088937953114
HIP,38710,5988,15,0.0098287668079137,0.0204695109277963
HIP,45605,5989,16,0.0031967598479241,0.0071562230587005
HIP,44789,5990,15,0.0052771624177694,0.0258371848613023
HIP,422,5991,16,0.0050337435677647,0.0123710632324218
HIP,18155,5992,14,0.003539758734405,0.0106177683919668
HIP,35235,5993,15,0.0448649264872074,0.0830610617995262
HIP,5559,5994,13,0.0215051677078008,0.0360883958637714
HIP,49015,5995,15,0.0070206867530941,0.0149364620447158
HIP,44034,5996,12,0.0020465552806854,0.0071808695793151
HIP,39625,5997,16,0.0011690086685121,0.0036200541071593
HIP,32997,5998,8,0.0066819838248193,0.0208504442125558
HIP,33070,5999,15,0.0021302767563611,0.0045136902481317
HIP,4887,6000,16,0.0023693325929343,0.0051807132549583
HIP,9843,6001,17,0.002843527123332,0.0107302051037549
HIP,12898,6002,17,0.0141798891127109,0.032228484749794
HIP,12612,6003,14,0.0212420877069234,0.0325826033949852
HIP,45834,6004,17,0.0053622028790414,0.012934885919094
HIP,7890,6005,11,0.0031591893639415,0.0074089583940804
HIP,41331,6006,17,0.0027766248676925,0.0088790534064173
HIP,39957,6007,16,0.0005875983042642,0.0027897187974303
HIP,13398,6008,11,0.0022001317702233,0.0087759979069232
HIP,45748,6009,13,0.0157416276633739,0.030966393649578
HIP,39037,6010,13,0.0008408969151787,0.0032294576521962
HIP,42720,6011,15,0.004073204472661,0.014654766768217
HIP,23374,6012,10,0.0013685011072084,0.0065762014128267
HIP,49618,6013,12,0.0129254953935742,0.0266342423856258
HIP,36839,6014,17,0.0303190890699625,0.056364007294178
HIP,23605,6015,15,0.0040487684309482,0.0095730870962142
HIP,41779,6016,15,0.0443337149918079,0.0837585180997848
HIP,34963,6017,13,0.0129795186221599,0.0276831183582544
HIP,33185,6018,16,0.0065366793423891,0.0233634747564792
HIP,26486,6019,11,0.0038799454923719,0.0091574415564537
HIP,41892,6020,19,0.003308827523142,0.0089752590283751
HIP,43320,6021,16,0.0015024272724986,0.0040106964297592
HIP,4883,6022,19,0.0507796704769134,0.0518825016915798
HIP,9146,6023,13,0.0084995292127132,0.0113867046311497
HIP,27950,6024,13,0.0038317346479743,0.0098256431519985
HIP,21909,6025,15,0.0057385419495403,0.0145604209974408
HIP,27236,6026,14,0.0048735430464148,0.0114060845226049
HIP,22108,6027,13,0.0011871036840602,0.0042485948652029
HIP,47308,6028,10,0.0071117435581982,0.0167991761118173
HIP,38825,6029,14,0.0018082673195749,0.0068817040883004
HIP,19484,6030,12,0.0195770468562841,0.0381772518157959
HIP,43312,6031,17,0.0042783520184457,0.0125531759113073
HIP,46600,6032,14,0.0019157043425366,0.0066708009690046
HIP,30287,6033,10,0.0490027256309986,0.1793076395988464
HIP,1486,6034,10,0.0073360106907784,0.0184212792664766
HIP,49274,6035,15,0.0028964888770133,0.0107531938701868
HIP,4759,6036,14,0.052333764731884,0.0611274540424346
HIP,39764,6037,15,0.015155853703618,0.028393717482686
HIP,43776,6038,19,0.0031296664383262,0.0056906435638666
HIP,47228,6039,13,0.0018652807921171,0.009209968149662
HIP,12753,6040,14,0.0032834617886692,0.0114089716225862
HIP,42374,6041,14,0.0048206476494669,0.0105108860880136
HIP,25067,6042,14,0.0284052044153213,0.0961556509137153
HIP,18595,6043,14,0.0027380106039345,0.0088383508846163
HIP,22702,6044,17,0.0121462326496839,0.0265910886228084
HIP,13615,6045,12,0.0122671676799654,0.0275381915271282
HIP,47716,6046,11,0.0021839328110218,0.0090203918516635
HIP,39196,6047,11,0.0094016557559371,0.0288901943713426
HIP,21285,6048,10,0.0021706521511077,0.0101399784907698
HIP,50463,6049,19,0.0027476851828396,0.0073038241825997
HIP,30232,6050,17,0.0026980785187333,0.0304495021700859
HIP,23643,6051,14,0.0010694998782128,0.0055007766932249
HIP,18279,6052,15,0.0020592338405549,0.005208823364228
HIP,42580,6053,18,0.0024537646677345,0.0094968033954501
HIP,5110,6054,12,0.0060117044486105,0.0163462124764919
HIP,3075,6055,14,0.0507002286612987,0.0731767863035202
HIP,42929,6056,14,0.0104730743914842,0.0212879870086908
HIP,34838,6057,19,0.1417568922042846,0.1143590062856674
HIP,38130,6058,16,0.0052107367664575,0.0104419719427824
HIP,47963,6059,11,0.0320207364857196,0.0426556766033172
HIP,12921,6060,11,0.0030003117863088,0.0134237203747034
HIP,21625,6061,10,0.0536006242036819,0.1159127429127693
HIP,37698,6062,9,0.005697201937437,0.0195814166218042
HIP,28919,6063,10,0.0123204849660396,0.0477661713957786
HIP,33221,6064,14,0.0010847653029486,0.0043130717240273
HIP,34043,6065,10,0.0016820471500977,0.0065801981836557
HIP,22843,6066,19,0.0009723498369567,0.0125580755993723
HIP,31204,6067,16,0.0057704420760273,0.0106508051976561
HIP,49496,6068,12,0.014093117788434,0.0300131700932979
HIP,25747,6069,13,0.0052078180015087,0.0130041614174842
HIP,7947,6070,10,0.0145785715430974,0.0366073958575725
HIP,7207,6071,12,0.0164381098002195,0.0350056141614913
HIP,27221,6072,19,0.0040056481957435,0.0083137974143028
HIP,46252,6073,12,0.00123370019719,0.0055369744077324
HIP,39278,6074,17,0.0111536886543035,0.0163119416683912
HIP,24469,6075,12,0.0159755740314722,0.0430315285921096
HIP,9749,6076,17,0.0005711918347515,0.0078507103025913
HIP,5667,6077,11,0.0493304096162319,0.079953983426094
HIP,29892,6078,11,0.0017122917342931,0.0139853088185191
HIP,7588,6079,12,0.006161278579384,0.0168426241725683
HIP,27860,6080,10,0.0028445387724786,0.0071891830302774
HIP,23808,6081,14,0.0026780520565807,0.0072905328124761
HIP,31693,6082,8,0.0187862031161785,0.0820612534880638
HIP,40531,6083,14,0.0114197740331292,0.0314945168793201
HIP,2979,6084,16,0.029168676584959,0.0435482189059257
HIP,25634,6085,17,0.0055359182879328,0.0101567944511771
HIP,26621,6086,18,0.0195404477417469,0.026502326130867
HIP,24109,6087,16,0.0032879984937608,0.0083789844065904
HIP,25604,6088,15,0.0012960275635123,0.0065181083045899
HIP,44277,6089,16,0.0037663604598492,0.0109048010781407
HIP,47367,6090,12,0.000689415144734,0.0035068006254732
HIP,24414,6091,14,0.0085365418344736,0.0248059816658496
HIP,23124,6092,16,0.0011053819907829,0.0049305660650134
HIP,12306,6093,13,0.0059409602545201,0.0172829218208789
HIP,5327,6094,11,0.0036173241678625,0.0083164954558014
HIP,38791,6095,14,0.0157893318682909,0.0316663719713687
HIP,20343,6096,12,0.0007856310112401,0.0053029665723443
HIP,42817,6097,11,0.0056846928782761,0.0213600061833858
HIP,36976,6098,11,0.0364139378070831,0.0549240857362747
HIP,44447,6099,12,0.0034658387303352,0.0102816401049494
HIP,44853,6100,15,0.001672322046943,0.0077375075779855
HIP,2222,6101,15,0.0008432827307842,0.006049336399883
HIP,48750,6102,19,0.0042536323890089,0.01353495195508
HIP,37437,6103,14,0.0016535418108105,0.0048511186614632
HIP,42079,6104,10,0.012812515720725,0.0378537327051162
HIP,31761,6105,13,0.0275100115686655,0.0621336176991462
HIP,9979,6106,17,0.0086832186207175,0.0153193138539791
HIP,43990,6107,12,0.0080570867285132,0.0226993598043918
HIP,12901,6108,19,0.0014509038301184,0.0038006855174899
HIP,8307,6109,11,0.0054564424790441,0.018009865656495
HIP,27631,6110,12,0.003580818651244,0.0129926707595586
HIP,21868,6111,8,0.0209481939673423,0.0655720606446266
HIP,30882,6112,8,0.0083188153803348,0.0187102388590574
HIP,2958,6113,15,0.0059501859359443,0.0106239421293139
HIP,30978,6114,16,0.001716879196465,0.0048512103967368
HIP,24095,6115,11,0.008609240874648,0.0315910167992115
HIP,4749,6116,14,0.0419509783387184,0.063720129430294
HIP,26317,6117,15,0.0013986926060169,0.0052673178724944
HIP,36201,6118,10,0.0136018386110663,0.0417110919952392
HIP,13424,6119,12,0.0022576409392058,0.0078607434406876
HIP,34878,6120,10,0.0066333594731986,0.0193216316401958
HIP,50011,6121,16,0.0014717718586325,0.0044049681164324
HIP,43613,6122,13,0.0069300425238907,0.0179490875452756
HIP,42151,6123,12,0.0141349025070667,0.0301079228520393
HIP,2847,6124,14,0.0092156482860445,0.032961405813694
HIP,7733,6125,15,0.0007389361853711,0.0030331087764352
HIP,38485,6126,8,0.0682423189282417,0.2151257246732711
HIP,30344,6127,13,0.0032801337074488,0.0088069047778844
HIP,42910,6128,10,0.0043504741042852,0.0155637683346867
HIP,14503,6129,14,0.0051167500205338,0.0147393196821212
HIP,10013,6130,12,0.0023338492028415,0.007337630726397
HIP,42599,6131,14,0.0129480278119444,0.0227713584899902
HIP,28893,6132,9,0.0143972942605614,0.0621207579970359
HIP,39216,6133,15,0.0006697013159282,0.0022382335737347
HIP,9156,6134,15,0.0051227402873337,0.0128187388181686
HIP,3351,6135,15,0.0010941848158836,0.0050537246279418
HIP,31342,6136,13,0.0013197709340602,0.006106732878834
HIP,23233,6137,14,0.0521929673850536,0.0673945397138595
HIP,41055,6138,10,0.0166816674172878,0.0389438569545745
HIP,8000,6139,16,0.0029044009279459,0.0259677469730377
HIP,48444,6140,14,0.007116749882698,0.0162729918956756
HIP,36853,6141,15,0.0007299379794858,0.0239577945321798
HIP,4934,6142,12,0.0023336559534072,0.0085439216345548
HIP,23859,6143,16,0.0023292358964681,0.0062807225622236
HIP,27660,6144,15,0.0077252709306776,0.0141021348536014
HIP,7849,6145,11,0.0039264326915144,0.0097742266952991
HIP,17483,6146,18,0.0026085372082889,0.010847776196897
HIP,49877,6147,10,0.0016229951288551,0.0055235102772712
HIP,35927,6148,13,0.0056167403236031,0.0158259402960538
HIP,49455,6149,15,0.0061875353567302,0.0187940504401922
HIP,21668,6150,15,0.0014102823333814,0.0068843248300254
HIP,12029,6151,12,0.0080087231472134,0.0187641140073537
HIP,29008,6152,6,0.0170879531651735,0.0578157529234886
HIP,27237,6153,16,0.0055234762839972,0.0160873364657163
HIP,13311,6154,11,0.0107238804921507,0.0255977716296911
HIP,33227,6155,13,0.0012427774490788,0.0027126288041472
HIP,32533,6156,12,0.0284664705395698,0.0623369589447975
HIP,28366,6157,10,0.0021229088306427,0.0056587434373795
HIP,39328,6158,8,0.0015518604777753,0.0111714750528335
HIP,50505,6159,7,0.004083595238626,0.0109978718683123
HIP,41773,6160,12,0.0082325786352157,0.0204584412276744
HIP,48721,6161,12,0.016040975227952,0.0512556098401546
HIP,6345,6162,14,0.0037334852386265,0.016061745584011
HIP,20501,6163,11,0.0006808909820392,0.0034820325672626
HIP,29662,6164,16,0.0056547163985669,0.0309500638395547
HIP,44812,6165,12,0.0039852056652307,0.014176563359797
HIP,31437,6166,16,0.0035359868779778,0.0111205084249377
HIP,18455,6167,14,0.0047902255319058,0.0116670625284314
HIP,36681,6168,14,0.0037831356748938,0.0128233665600419
HIP,43230,6169,15,0.0084558259695768,0.0218538157641887
HIP,761,6170,14,0.0337897390127182,0.0427203364670276
HIP,11793,6171,15,0.0077427057549357,0.0159202944487333
HIP,30391,6172,17,0.0007110686274245,0.0060949842445552
HIP,39047,6173,11,0.0049938904121518,0.0454984493553638
HIP,15134,6174,12,0.0059291976504027,0.0180501844733953
HIP,11082,6175,14,0.0092932423576712,0.0259121563285589
HIP,13099,6176,15,0.0038284445181488,0.0099146673455834
HIP,6910,6177,15,0.0016715000383555,0.006733960006386
HIP,32568,6178,16,0.0004569090378936,0.00361610786058
HIP,30014,6179,12,0.0033206057269126,0.0110276043415069
HIP,16207,6180,17,0.0034114464651793,0.0440642982721328
HIP,29999,6181,10,0.005537346471101,0.018228406086564
HIP,40386,6182,13,0.0114667005836963,0.0221302956342697
HIP,29249,6183,15,0.00734021095559,0.0150293167680501
HIP,22303,6184,15,0.0048162783496081,0.0110810874029994
HIP,44971,6185,12,0.0221359934657812,0.0512643754482269
HIP,33928,6186,15,0.0486002303659915,0.0644489675760269
HIP,7747,6187,10,0.0090950150042772,0.0279290657490491
HIP,34661,6188,16,0.0015058869030326,0.0286643207073211
HIP,10729,6189,16,0.0008835744811221,0.0183631088584661
HIP,25995,6190,14,0.0035476479679346,0.0094929998740553
HIP,47129,6191,15,0.0042231334373354,0.0199200268834829
HIP,47403,6192,14,0.0062992004677653,0.0174169652163982
HIP,34679,6193,10,0.0016649899771437,0.0077064367942512
HIP,19080,6194,14,0.0129876369610428,0.0260659772902727
HIP,29112,6195,14,0.0080373017117381,0.0199369844049215
HIP,21669,6196,19,0.007045688573271,0.0140935741364955
HIP,29857,6197,16,0.0123798754066228,0.0248129367828369
HIP,45463,6198,15,0.0080541018396615,0.0207437667995691
HIP,31274,6199,10,0.0119433812797069,0.0337144397199153
HIP,4216,6200,12,0.0310975350439548,0.095058262348175
HIP,36565,6201,10,0.048579815775156,0.0602991431951522
HIP,1014,6202,14,0.0084402440115809,0.0192661099135875
HIP,39073,6203,13,0.0012833166401833,0.0412180945277214
HIP,44570,6204,16,0.0038187287282198,0.0114750545471906
HIP,14645,6205,12,0.0039273337461054,0.0165428612381219
HIP,4839,6206,10,0.0108809694647789,0.0237916372716426
HIP,5176,6207,13,0.0014980456326156,0.004755278583616
HIP,40290,6208,11,0.0063071711920201,0.0275470316410064
HIP,26383,6209,14,0.0020865937694907,0.0082480004057288
HIP,8436,6210,17,0.0052683567628264,0.013129754923284
HIP,46355,6211,15,0.0022807754576206,0.0108304321765899
HIP,44980,6212,17,0.0171494558453559,0.0506102293729782
HIP,1936,6213,14,0.0046668853610754,0.0120010850951075
HIP,20805,6214,9,0.0206106062978506,0.0391035676002502
HIP,25520,6215,12,0.006092017982155,0.0133066829293966
HIP,34655,6216,18,0.0028232883196324,0.0122726140543818
HIP,43775,6217,15,0.0227895099669694,0.0498147271573543
HIP,24296,6218,14,0.0046675796620547,0.0119109470397233
HIP,28347,6219,14,0.0019394389819353,0.007101587485522
HIP,3680,6220,15,0.0031883597839623,0.0170308873057365
HIP,31773,6221,9,0.0395118445158004,0.1872145682573318
HIP,13637,6222,12,0.001450807088986,0.0121810175478458
HIP,1293,6223,19,0.0279503036290407,0.0392738245427608
HIP,17491,6224,15,0.0030217019375413,0.0062444768846035
HIP,12960,6225,14,0.0287548843771219,0.0594191960990428
HIP,25111,6226,16,0.006464447826147,0.013707828707993
HIP,26230,6227,11,0.0119194714352488,0.0236332956701517
HIP,41684,6228,15,0.0265657771378755,0.0456666648387908
HIP,17815,6229,16,0.0009769236203283,0.0051885489374399
HIP,32982,6230,10,0.1687891483306884,1.0884000062942505
HIP,22778,6231,11,0.0006865775212645,0.0032914879266172
HIP,37179,6232,15,0.0032121138647198,0.0088645787909626
HIP,32869,6233,11,0.0039703734219074,0.0133273927494883
HIP,5359,6234,12,0.012027021497488,0.0318197719752788
HIP,35650,6235,15,0.0050574643537402,0.013434431515634
HIP,18458,6236,11,0.0021107776556164,0.0083729149773716
HIP,5621,6237,16,0.0036051615606993,0.0241261329501867
HIP,622,6238,14,0.0117630325257778,0.0318851694464683
HIP,34594,6239,17,0.0041161454282701,0.0120361363515257
HIP,16660,6240,10,0.0156879089772701,0.0365799255669117
HIP,1543,6241,15,0.0014214032562449,0.007494896184653
HIP,44869,6242,19,0.0021516338456422,0.006455719936639
HIP,18685,6243,13,0.0018471786752343,0.0050130197778344
HIP,18035,6244,10,0.0054093729704618,0.0546720996499061
HIP,40276,6245,14,0.0202466249465942,0.0463659577071666
HIP,5762,6246,17,0.0022393630351871,0.0068879453465342
HIP,11996,6247,12,0.0059139085933566,0.0150572853162884
