model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
EquiformerV2 AD with Hessian training,32323,9495,18,0.0054948246106505,0.0273472350090742
EquiformerV2 AD with Hessian training,43580,9496,13,0.0349992960691452,0.1082963347434997
EquiformerV2 AD with Hessian training,10627,9497,13,0.0150217404589056,0.0674684718251228
EquiformerV2 AD with Hessian training,27131,9498,15,0.0065682255662977,0.0346321538090705
EquiformerV2 AD with Hessian training,22993,9499,8,0.0566369667649269,0.2161683738231659
EquiformerV2 AD with Hessian training,39784,9500,15,0.0059949364513158,0.0308600291609764
EquiformerV2 AD with Hessian training,26106,9501,11,0.0332192219793796,0.1705231964588165
EquiformerV2 AD with Hessian training,36100,9502,15,0.0243932250887155,0.0620822720229625
EquiformerV2 AD with Hessian training,41623,9503,17,0.0060697318986058,0.0243449844419956
EquiformerV2 AD with Hessian training,19322,9504,12,0.0257412735372781,0.0651253461837768
EquiformerV2 AD with Hessian training,6609,9505,11,0.0098757445812225,0.0516195558011531
EquiformerV2 AD with Hessian training,28801,9506,17,0.0198568236082792,0.0408245511353015
EquiformerV2 AD with Hessian training,26067,9507,19,0.0035473757889121,0.0110945552587509
EquiformerV2 AD with Hessian training,29194,9508,17,0.015758479014039,0.0436469428241252
EquiformerV2 AD with Hessian training,36120,9509,14,0.0305369161069393,0.0655862092971801
EquiformerV2 AD with Hessian training,2525,9510,14,0.0091309333220124,0.0413496941328048
EquiformerV2 AD with Hessian training,33519,9511,10,0.0625004842877388,0.1599639654159546
EquiformerV2 AD with Hessian training,1702,9512,15,0.0324376262724399,0.0599811784923076
EquiformerV2 AD with Hessian training,29606,9513,16,0.0065545081160962,0.0457150302827358
EquiformerV2 AD with Hessian training,4164,9514,11,0.0397363379597663,0.2975341081619262
EquiformerV2 AD with Hessian training,29442,9515,14,0.0062243877910077,0.0286361239850521
EquiformerV2 AD with Hessian training,19317,9516,14,0.0102366143837571,0.0442002564668655
EquiformerV2 AD with Hessian training,42125,9517,13,0.0075277290306985,0.05054347589612
EquiformerV2 AD with Hessian training,15586,9518,18,0.0153396259993314,0.0404751785099506
EquiformerV2 AD with Hessian training,74,9519,14,0.0180131252855062,0.0708836689591407
EquiformerV2 AD with Hessian training,18919,9520,13,0.029862655326724,0.073741927742958
EquiformerV2 AD with Hessian training,49968,9521,15,0.0081896092742681,0.0349355675280094
EquiformerV2 AD with Hessian training,49851,9522,13,0.0109758283942937,0.0494947955012321
EquiformerV2 AD with Hessian training,40934,9523,16,0.0147716831415891,0.0569153912365436
EquiformerV2 AD with Hessian training,6121,9524,16,0.0048716980963945,0.0248597655445337
EquiformerV2 AD with Hessian training,1927,9525,14,0.0048891538754105,0.0518158450722694
EquiformerV2 AD with Hessian training,19615,9526,14,0.0235894173383712,0.0855946168303489
EquiformerV2 AD with Hessian training,14650,9527,11,0.052614290267229,0.2151217460632324
EquiformerV2 AD with Hessian training,24440,9528,12,0.0368676707148551,0.1064438894391059
EquiformerV2 AD with Hessian training,42405,9529,15,0.0125939566642045,0.0403614118695259
EquiformerV2 AD with Hessian training,32381,9530,10,0.0048486148007214,0.0674796476960182
EquiformerV2 AD with Hessian training,31336,9531,19,0.0021704158280044,0.0085381837561726
EquiformerV2 AD with Hessian training,28015,9532,12,0.0409627631306648,0.1045750305056572
EquiformerV2 AD with Hessian training,16641,9533,16,0.0035358471795916,0.0123089468106627
EquiformerV2 AD with Hessian training,16030,9534,18,0.0299575347453355,0.0464099533855915
EquiformerV2 AD with Hessian training,19651,9535,14,0.0475237481296062,0.0860344171524047
EquiformerV2 AD with Hessian training,29412,9536,15,0.016626738011837,0.0640904232859611
EquiformerV2 AD with Hessian training,21986,9537,12,0.0073550096713006,0.0363682396709919
EquiformerV2 AD with Hessian training,14045,9538,11,0.0118983592838048,0.1068853586912155
EquiformerV2 AD with Hessian training,31828,9539,14,0.0053684408776462,0.0263834279030561
EquiformerV2 AD with Hessian training,9299,9540,14,0.0152712296694517,0.0561030656099319
EquiformerV2 AD with Hessian training,24490,9541,13,0.0198631323873996,0.0783167034387588
EquiformerV2 AD with Hessian training,39075,9542,12,0.0110441306605935,0.0495061054825782
EquiformerV2 AD with Hessian training,35060,9543,11,0.0120961368083953,0.1075321063399314
EquiformerV2 AD with Hessian training,15222,9544,13,0.0050110034644603,0.0247700735926628
EquiformerV2 AD with Hessian training,13191,9545,14,0.0025406992062926,0.0170450191944837
EquiformerV2 AD with Hessian training,47322,9546,13,0.0025597661733627,0.017253553494811
EquiformerV2 AD with Hessian training,36068,9547,14,0.0050563989207148,0.0346219949424266
EquiformerV2 AD with Hessian training,45915,9548,13,0.0093057341873645,0.0412101931869983
EquiformerV2 AD with Hessian training,24692,9549,13,0.0057457108050584,0.0378040559589862
EquiformerV2 AD with Hessian training,22193,9550,11,0.0257863756269216,0.0903341919183731
EquiformerV2 AD with Hessian training,21333,9551,15,0.0114329336211085,0.0426746122539043
EquiformerV2 AD with Hessian training,17549,9552,14,0.0051574907265603,0.032418418675661
EquiformerV2 AD with Hessian training,24865,9553,14,0.0120222866535186,0.0522435307502746
EquiformerV2 AD with Hessian training,18196,9554,16,0.0047649787738919,0.0218069273978471
EquiformerV2 AD with Hessian training,9222,9555,13,0.010659740306437,0.0342911034822464
EquiformerV2 AD with Hessian training,2429,9556,15,0.024072078987956,0.0850868374109268
EquiformerV2 AD with Hessian training,46282,9557,14,0.0589184202253818,0.1322458535432815
EquiformerV2 AD with Hessian training,7114,9558,11,0.0296490788459777,0.0803731307387352
EquiformerV2 AD with Hessian training,2010,9559,8,0.1080980822443962,0.5235490798950195
EquiformerV2 AD with Hessian training,41458,9560,14,0.0060615171678364,0.0360958538949489
EquiformerV2 AD with Hessian training,33837,9561,15,0.0037377586122602,0.0194551944732666
EquiformerV2 AD with Hessian training,24212,9562,18,0.0045135654509067,0.0208778046071529
EquiformerV2 AD with Hessian training,18606,9563,17,0.0058548711240291,0.018301174044609
EquiformerV2 AD with Hessian training,10266,9564,10,0.0157033037394285,0.0787570551037788
EquiformerV2 AD with Hessian training,6371,9565,15,0.0167539045214653,0.0505310222506523
EquiformerV2 AD with Hessian training,12012,9566,17,0.0045224409550428,0.0203377958387136
EquiformerV2 AD with Hessian training,45539,9567,11,0.0088919950649142,0.1248160973191261
EquiformerV2 AD with Hessian training,48542,9568,16,0.0091710304841399,0.0356084965169429
EquiformerV2 AD with Hessian training,18091,9569,12,0.0083272289484739,0.0755827277898788
EquiformerV2 AD with Hessian training,39327,9570,13,0.0265925824642181,0.0782109200954437
EquiformerV2 AD with Hessian training,4411,9571,17,0.0089174583554267,0.0488358549773693
EquiformerV2 AD with Hessian training,8921,9572,12,0.0049639525823295,0.0454440638422966
EquiformerV2 AD with Hessian training,31540,9573,13,0.0110337892547249,0.0712987035512924
EquiformerV2 AD with Hessian training,27381,9574,12,0.0081966863945126,0.0518283732235431
EquiformerV2 AD with Hessian training,5682,9575,11,0.0111504653468728,0.0526489652693271
EquiformerV2 AD with Hessian training,7128,9576,15,0.0278371106833219,0.0474597699940204
EquiformerV2 AD with Hessian training,42730,9577,18,0.0088276406750082,0.0261355657130479
EquiformerV2 AD with Hessian training,4152,9578,16,0.0056279264390468,0.0215870980173349
EquiformerV2 AD with Hessian training,36028,9579,13,0.0090272072702646,0.03638506680727
EquiformerV2 AD with Hessian training,24461,9580,13,0.0141292382031679,0.0895237624645233
EquiformerV2 AD with Hessian training,24582,9581,14,0.0134418392553925,0.0707615837454795
EquiformerV2 AD with Hessian training,44170,9582,14,0.0093426425009965,0.0416728071868419
EquiformerV2 AD with Hessian training,10311,9583,16,0.0079069389030337,0.0262717306613922
EquiformerV2 AD with Hessian training,23395,9584,12,0.0221790596842765,0.0711492225527763
EquiformerV2 AD with Hessian training,41452,9585,13,0.0179189778864383,0.0752952247858047
EquiformerV2 AD with Hessian training,28654,9586,14,0.0154812224209308,0.0693456754088401
EquiformerV2 AD with Hessian training,36341,9587,12,0.082836776971817,0.1385265886783599
EquiformerV2 AD with Hessian training,20500,9588,14,0.0038800907786935,0.0190064404159784
EquiformerV2 AD with Hessian training,22933,9589,13,0.0139047736302018,0.0628943443298339
EquiformerV2 AD with Hessian training,12949,9590,12,0.0094313044100999,0.1468914896249771
EquiformerV2 AD with Hessian training,46108,9591,13,0.0039778230711817,0.015512341633439
EquiformerV2 AD with Hessian training,2119,9592,16,0.0306346006691455,0.0647199675440788
EquiformerV2 AD with Hessian training,21403,9593,10,0.0181961823254823,0.1639758050441742
EquiformerV2 AD with Hessian training,13561,9594,11,0.0200841315090656,0.1728897839784622
EquiformerV2 AD with Hessian training,848,9595,10,0.007211291231215,0.0974811986088752
EquiformerV2 AD with Hessian training,15665,9596,21,0.0026322782505303,0.0096377525478601
EquiformerV2 AD with Hessian training,46275,9597,15,0.0141757726669311,0.0479049086570739
EquiformerV2 AD with Hessian training,297,9598,18,0.0028164866380393,0.0139080761000514
EquiformerV2 AD with Hessian training,4140,9599,14,0.0085754096508026,0.0437661856412887
EquiformerV2 AD with Hessian training,41618,9600,19,0.0100432857871055,0.0285360217094421
EquiformerV2 AD with Hessian training,26139,9601,14,0.0168506987392902,0.0970185473561286
EquiformerV2 AD with Hessian training,1270,9602,13,0.0152718629688024,0.1157378405332565
EquiformerV2 AD with Hessian training,28,9603,12,0.0525145418941974,0.120482712984085
EquiformerV2 AD with Hessian training,15438,9604,16,0.0257991291582584,0.0863095447421073
EquiformerV2 AD with Hessian training,46690,9605,17,0.0027527345810085,0.0130266230553388
EquiformerV2 AD with Hessian training,11590,9606,16,0.004826461430639,0.025581270456314
EquiformerV2 AD with Hessian training,28904,9607,11,0.0112372385337948,0.1019729301333427
EquiformerV2 AD with Hessian training,8505,9608,11,0.0245097707957029,0.0825628787279129
EquiformerV2 AD with Hessian training,39097,9609,13,0.0070541487075388,0.0323066413402557
EquiformerV2 AD with Hessian training,17828,9610,11,0.0176231153309345,0.1085435822606086
EquiformerV2 AD with Hessian training,1653,9611,13,0.0127053214237093,0.0894397795200347
EquiformerV2 AD with Hessian training,50528,9612,13,0.0063158054836094,0.0267537869513034
EquiformerV2 AD with Hessian training,13757,9613,14,0.0042824698612093,0.032085333019495
EquiformerV2 AD with Hessian training,47682,9614,13,0.0363231413066387,0.0971647053956985
EquiformerV2 AD with Hessian training,2581,9615,13,0.0316916033625602,0.0934663340449333
EquiformerV2 AD with Hessian training,26998,9616,13,0.0158710703253746,0.062422078102827
EquiformerV2 AD with Hessian training,21144,9617,14,0.0120023097842931,0.0761107727885246
EquiformerV2 AD with Hessian training,4506,9618,14,0.0073797819204628,0.0306979250162839
EquiformerV2 AD with Hessian training,40329,9619,12,0.0037053907290101,0.0257294122129678
EquiformerV2 AD with Hessian training,36583,9620,17,0.0123842163011431,0.0370503589510917
EquiformerV2 AD with Hessian training,25945,9621,16,0.0544455051422119,0.0832597017288208
EquiformerV2 AD with Hessian training,21380,9622,12,0.0119609721004962,0.0915448665618896
EquiformerV2 AD with Hessian training,3420,9623,17,0.0040782201103866,0.0152618074789643
EquiformerV2 AD with Hessian training,8818,9624,13,0.0056880530901253,0.0387423411011695
EquiformerV2 AD with Hessian training,46461,9625,16,0.0030891126953065,0.0189666841179132
EquiformerV2 AD with Hessian training,9332,9626,14,0.0130104525014758,0.0496388673782348
EquiformerV2 AD with Hessian training,35181,9627,14,0.003357084468007,0.0181801468133926
EquiformerV2 AD with Hessian training,1367,9628,16,0.0040979189798235,0.0189327728003263
EquiformerV2 AD with Hessian training,28282,9629,18,0.0034609928261488,0.0148233035579323
EquiformerV2 AD with Hessian training,22775,9630,15,0.0885892733931541,0.1120287552475929
EquiformerV2 AD with Hessian training,46847,9631,16,0.0021769679151475,0.0130770402029156
EquiformerV2 AD with Hessian training,42446,9632,12,0.0367719642817974,0.1260752826929092
EquiformerV2 AD with Hessian training,42483,9633,14,0.0058797281235456,0.0355106107890605
EquiformerV2 AD with Hessian training,3711,9634,17,0.0272475834935903,0.0581401623785495
EquiformerV2 AD with Hessian training,6892,9635,15,0.0095669152215123,0.044080976396799
EquiformerV2 AD with Hessian training,14242,9636,11,0.0064818942919373,0.0415473915636539
EquiformerV2 AD with Hessian training,18966,9637,13,0.0558258928358554,0.1221630349755287
EquiformerV2 AD with Hessian training,50281,9638,16,0.0133791323751211,0.0335676856338977
EquiformerV2 AD with Hessian training,17453,9639,17,0.0026328307576477,0.0131552219390869
EquiformerV2 AD with Hessian training,9616,9640,10,0.0131755303591489,0.0579714402556419
EquiformerV2 AD with Hessian training,15974,9641,13,0.019264368340373,0.0764224529266357
EquiformerV2 AD with Hessian training,33348,9642,14,0.0181447714567184,0.0554653331637382
EquiformerV2 AD with Hessian training,42667,9643,8,0.0080416947603225,0.0476750023663044
EquiformerV2 AD with Hessian training,36729,9644,15,0.0054525821469724,0.0211031846702098
EquiformerV2 AD with Hessian training,18604,9645,17,0.0174994990229606,0.0444845110177993
EquiformerV2 AD with Hessian training,26249,9646,17,0.0101786041632294,0.0318526849150657
EquiformerV2 AD with Hessian training,41409,9647,11,0.0029573768842965,0.0277555435895919
EquiformerV2 AD with Hessian training,36449,9648,14,0.0050226924940943,0.0241580829024314
EquiformerV2 AD with Hessian training,37234,9649,15,0.0074852602556347,0.0249799601733684
EquiformerV2 AD with Hessian training,25206,9650,12,0.0278700124472379,0.0841659680008888
EquiformerV2 AD with Hessian training,37031,9651,9,0.0083900466561317,0.5053017735481262
EquiformerV2 AD with Hessian training,19254,9652,15,0.0142282331362366,0.0368569828569889
EquiformerV2 AD with Hessian training,9321,9653,19,0.0104676382616162,0.0350322462618351
EquiformerV2 AD with Hessian training,30783,9654,15,0.0080185569822788,0.0360008403658866
EquiformerV2 AD with Hessian training,42723,9655,11,0.0141039527952671,0.2964012920856476
EquiformerV2 AD with Hessian training,13148,9656,11,0.0196528900414705,0.1514613777399063
EquiformerV2 AD with Hessian training,50094,9657,16,0.0098105352371931,0.0302800927311182
EquiformerV2 AD with Hessian training,48556,9658,14,0.0100775081664323,0.0659153386950492
EquiformerV2 AD with Hessian training,38493,9659,15,0.0494864583015441,0.1266065686941146
EquiformerV2 AD with Hessian training,35137,9660,13,0.0081041371449828,0.0442766956984996
EquiformerV2 AD with Hessian training,17195,9661,15,0.0030854772776365,0.0178261138498783
EquiformerV2 AD with Hessian training,4170,9662,15,0.0078850099816918,0.0338488705456256
EquiformerV2 AD with Hessian training,29305,9663,12,0.0089959753677248,0.0396713688969612
EquiformerV2 AD with Hessian training,32751,9664,9,0.0186915583908557,0.1228438019752502
EquiformerV2 AD with Hessian training,37397,9665,14,0.0291237160563468,0.0722524970769882
EquiformerV2 AD with Hessian training,31777,9666,8,0.0968093499541282,0.4531625211238861
EquiformerV2 AD with Hessian training,17470,9667,17,0.0031087724491953,0.0138093093410134
EquiformerV2 AD with Hessian training,48984,9668,14,0.0145540609955787,0.0378985255956649
EquiformerV2 AD with Hessian training,19798,9669,15,0.0055798850953578,0.0304337367415428
EquiformerV2 AD with Hessian training,41461,9670,9,0.0186397321522235,0.3112019002437591
EquiformerV2 AD with Hessian training,22654,9671,13,0.0076839728280901,0.0460435226559639
EquiformerV2 AD with Hessian training,36405,9672,8,0.0260261856019496,0.2118575870990753
EquiformerV2 AD with Hessian training,31181,9673,13,0.007108827587217,0.0352916568517684
EquiformerV2 AD with Hessian training,17024,9674,17,0.0108520910143852,0.0271840635687112
EquiformerV2 AD with Hessian training,29667,9675,11,0.0084211826324462,0.0519786104559898
EquiformerV2 AD with Hessian training,27794,9676,15,0.0137749118730425,0.0537249222397804
EquiformerV2 AD with Hessian training,19506,9677,15,0.0075961546972393,0.0533083565533161
EquiformerV2 AD with Hessian training,49513,9678,13,0.0096250316128134,0.0467110872268676
EquiformerV2 AD with Hessian training,40780,9679,12,0.007007825654,0.0367768071591854
EquiformerV2 AD with Hessian training,30446,9680,12,0.0190138760954141,0.1207402050495147
EquiformerV2 AD with Hessian training,24919,9681,8,0.0248082168400287,0.2210229039192199
EquiformerV2 AD with Hessian training,46877,9682,15,0.0287904478609561,0.0745409801602363
EquiformerV2 AD with Hessian training,14270,9683,11,0.0147955939173698,0.0942997559905052
EquiformerV2 AD with Hessian training,36621,9684,16,0.0046263420954346,0.0248231384903192
EquiformerV2 AD with Hessian training,21912,9685,13,0.0236553233116865,0.0708606019616127
EquiformerV2 AD with Hessian training,35710,9686,18,0.0047476659528911,0.0174620859324932
EquiformerV2 AD with Hessian training,45972,9687,11,0.0173530634492635,0.1615890115499496
EquiformerV2 AD with Hessian training,10940,9688,12,0.0059484601952135,0.0461877919733524
EquiformerV2 AD with Hessian training,11763,9689,11,0.0052919280715286,0.0446685552597045
EquiformerV2 AD with Hessian training,15631,9690,14,0.0131707349792122,0.068715900182724
EquiformerV2 AD with Hessian training,49726,9691,10,0.0071593970060348,0.0688065439462661
EquiformerV2 AD with Hessian training,4809,9692,8,0.0388795509934425,0.506482720375061
EquiformerV2 AD with Hessian training,21810,9693,12,0.0109648630023002,0.08597132563591
EquiformerV2 AD with Hessian training,27516,9694,11,0.0059854867868125,0.0471985451877117
EquiformerV2 AD with Hessian training,50548,9695,12,0.0082584805786609,0.0483241565525531
EquiformerV2 AD with Hessian training,36558,9696,17,0.0066037098877131,0.0282809529453516
EquiformerV2 AD with Hessian training,35193,9697,13,0.0045304596424102,0.0269476994872093
EquiformerV2 AD with Hessian training,37410,9698,14,0.0733007714152336,0.1605522036552429
EquiformerV2 AD with Hessian training,48656,9699,12,0.0062717678956687,0.0459945499897003
EquiformerV2 AD with Hessian training,16698,9700,14,0.019963901489973,0.1062697768211364
EquiformerV2 AD with Hessian training,40205,9701,13,0.0265633277595043,0.0974822342395782
EquiformerV2 AD with Hessian training,1868,9702,16,0.0037010665982961,0.0190529618412256
EquiformerV2 AD with Hessian training,2804,9703,19,0.0040520783513784,0.0153659526258707
EquiformerV2 AD with Hessian training,5926,9704,15,0.0099101569503545,0.038083404302597
EquiformerV2 AD with Hessian training,27781,9705,19,0.0030084513127803,0.0114925522357225
EquiformerV2 AD with Hessian training,44357,9706,10,0.0188953559845685,0.0911934077739715
EquiformerV2 AD with Hessian training,9832,9707,15,0.0057360874488949,0.0305426884442567
EquiformerV2 AD with Hessian training,20378,9708,18,0.0540014021098613,0.0707401260733604
EquiformerV2 AD with Hessian training,32924,9709,17,0.0048516551032662,0.022065419703722
EquiformerV2 AD with Hessian training,16950,9710,18,0.0056175072677433,0.0206657201051712
EquiformerV2 AD with Hessian training,17116,9711,11,0.0071505918167531,0.0445504114031791
EquiformerV2 AD with Hessian training,25597,9712,10,0.0054000508971512,0.0452190153300762
EquiformerV2 AD with Hessian training,409,9713,12,0.0062980004586279,0.0410290174186229
EquiformerV2 AD with Hessian training,34226,9714,8,0.0435793474316597,0.3348082602024078
EquiformerV2 AD with Hessian training,11013,9715,14,0.0075517087243497,0.0406473912298679
EquiformerV2 AD with Hessian training,19650,9716,15,0.0067342440597712,0.025427047163248
EquiformerV2 AD with Hessian training,36431,9717,13,0.002066025044769,0.0165956448763608
EquiformerV2 AD with Hessian training,19836,9718,12,0.0098941093310713,0.0410038195550441
EquiformerV2 AD with Hessian training,996,9719,15,0.0090608997270464,0.0441669784486293
EquiformerV2 AD with Hessian training,829,9720,15,0.0030481438152492,0.017261641100049
EquiformerV2 AD with Hessian training,19917,9721,17,0.0063183438032865,0.0242001544684171
EquiformerV2 AD with Hessian training,17125,9722,17,0.0080051999539136,0.030273038893938
EquiformerV2 AD with Hessian training,38561,9723,8,0.013311019167304,0.0958847030997276
EquiformerV2 AD with Hessian training,45890,9724,11,0.0498852618038654,0.2068725824356079
EquiformerV2 AD with Hessian training,412,9725,14,0.0185126401484012,0.0756503939628601
EquiformerV2 AD with Hessian training,21234,9726,13,0.0107368901371955,0.0611071772873401
EquiformerV2 AD with Hessian training,39617,9727,15,0.005548486020416,0.0247654486447572
EquiformerV2 AD with Hessian training,3689,9728,17,0.0053697037510573,0.0171270407736301
EquiformerV2 AD with Hessian training,35212,9729,17,0.0077116666361689,0.0287145618349313
EquiformerV2 AD with Hessian training,33773,9730,14,0.0228662546724081,0.1008950620889663
EquiformerV2 AD with Hessian training,7893,9731,15,0.0806365683674812,0.1179348528385162
EquiformerV2 AD with Hessian training,45882,9732,16,0.0356916710734367,0.0713234767317771
EquiformerV2 AD with Hessian training,10092,9733,10,0.0122887156903743,0.1851156502962112
EquiformerV2 AD with Hessian training,2811,9734,16,0.0064666136167943,0.0298546496778726
EquiformerV2 AD with Hessian training,42751,9735,15,0.0029062745161354,0.0190191380679607
EquiformerV2 AD with Hessian training,47953,9736,16,0.0078532276675105,0.0234719160944223
EquiformerV2 AD with Hessian training,39750,9737,15,0.0100268451496958,0.0325786396861076
EquiformerV2 AD with Hessian training,8296,9738,14,0.0735094472765922,0.11182751506567
EquiformerV2 AD with Hessian training,33017,9739,14,0.0058235614560544,0.0285765845328569
EquiformerV2 AD with Hessian training,17161,9740,9,0.0558142066001892,0.2353778481483459
EquiformerV2 AD with Hessian training,24094,9741,16,0.0166383497416973,0.0482061244547367
EquiformerV2 AD with Hessian training,28808,9742,14,0.0253885425627231,0.0920228138566017
EquiformerV2 AD with Hessian training,5459,9743,14,0.0037567615509033,0.0199908781796693
EquiformerV2 AD with Hessian training,50797,9744,13,0.0214835200458765,0.0902784839272499
EquiformerV2 AD with Hessian training,50570,9745,14,0.0022874025162309,0.0171135757118463
EquiformerV2 AD with Hessian training,22620,9746,10,0.0057078213430941,0.0640214905142784
EquiformerV2 AD with Hessian training,6228,9747,15,0.0053564677946269,0.0308836419135332
EquiformerV2 AD with Hessian training,29261,9748,11,0.01226157695055,0.110656514763832
EquiformerV2 AD with Hessian training,39777,9749,15,0.0072265635244548,0.0389329753816127
EquiformerV2 AD with Hessian training,16449,9750,13,0.0138366678729653,0.0452096052467823
EquiformerV2 AD with Hessian training,49508,9751,12,0.0086344229057431,0.0601925551891326
EquiformerV2 AD with Hessian training,21347,9752,13,0.0050862561911344,0.0308413300663232
EquiformerV2 AD with Hessian training,16000,9753,17,0.0107299108058214,0.036577183753252
EquiformerV2 AD with Hessian training,23766,9754,13,0.0080568073317408,0.0360639058053493
EquiformerV2 AD with Hessian training,32876,9755,14,0.0446697361767292,0.1105494797229766
EquiformerV2 AD with Hessian training,37418,9756,16,0.0205907821655273,0.0438742712140083
EquiformerV2 AD with Hessian training,26599,9757,13,0.0189105942845344,0.0638928413391113
EquiformerV2 AD with Hessian training,27946,9758,14,0.0136679941788315,0.0606954209506511
EquiformerV2 AD with Hessian training,8845,9759,15,0.0115345614030957,0.0321414172649383
EquiformerV2 AD with Hessian training,32460,9760,9,0.0116950338706374,0.1768907010555267
EquiformerV2 AD with Hessian training,2188,9761,13,0.046388454735279,0.1045778393745422
EquiformerV2 AD with Hessian training,27479,9762,15,0.0024080811999738,0.0218299850821495
EquiformerV2 AD with Hessian training,3621,9763,16,0.0041415435262024,0.0188556089997291
EquiformerV2 AD with Hessian training,5948,9764,16,0.0036785383708775,0.0181305073201656
EquiformerV2 AD with Hessian training,22321,9765,19,0.0070179454050958,0.0315923318266868
EquiformerV2 AD with Hessian training,40047,9766,11,0.044869739562273,0.2811170518398285
EquiformerV2 AD with Hessian training,40675,9767,11,0.0031298552639782,0.0362403467297554
EquiformerV2 AD with Hessian training,28223,9768,14,0.0053089065477252,0.0289244055747985
EquiformerV2 AD with Hessian training,21596,9769,11,0.0164237022399902,0.146166056394577
EquiformerV2 AD with Hessian training,42682,9770,19,0.0047850781120359,0.0169627219438552
EquiformerV2 AD with Hessian training,21081,9771,16,0.0101055558770895,0.0487481541931629
EquiformerV2 AD with Hessian training,39546,9772,13,0.0160308871418237,0.0871055796742439
EquiformerV2 AD with Hessian training,9507,9773,12,0.0204788539558649,0.0911546796560287
EquiformerV2 AD with Hessian training,47484,9774,9,0.0627361461520195,0.2545383274555206
EquiformerV2 AD with Hessian training,50822,9775,13,0.0073269889689981,0.0474146269261837
EquiformerV2 AD with Hessian training,9953,9776,11,0.0046120341867208,0.0464325845241546
EquiformerV2 AD with Hessian training,11459,9777,16,0.0036335899494588,0.0145077835768461
EquiformerV2 AD with Hessian training,46454,9778,12,0.0100477766245603,0.0527353510260582
EquiformerV2 AD with Hessian training,15879,9779,17,0.005498906597495,0.0217563640326261
EquiformerV2 AD with Hessian training,37644,9780,12,0.0032339780591428,0.0265445057302713
EquiformerV2 AD with Hessian training,36078,9781,10,0.0204594228416681,0.2800846397876739
EquiformerV2 AD with Hessian training,23451,9782,18,0.0028653431218117,0.0152699528262019
EquiformerV2 AD with Hessian training,42391,9783,12,0.0119763892143964,0.0568485036492347
EquiformerV2 AD with Hessian training,41424,9784,15,0.0102457124739885,0.0355971120297908
EquiformerV2 AD with Hessian training,4673,9785,18,0.0056960470974445,0.0240601170808076
EquiformerV2 AD with Hessian training,44346,9786,16,0.0168539807200431,0.074076808989048
EquiformerV2 AD with Hessian training,30619,9787,15,0.0031991451978683,0.020025921985507
EquiformerV2 AD with Hessian training,44257,9788,17,0.0387497954070568,0.0815180912613868
EquiformerV2 AD with Hessian training,44768,9789,16,0.0040664314292371,0.0140205854550004
EquiformerV2 AD with Hessian training,2678,9790,10,0.011957655660808,0.0858914628624916
EquiformerV2 AD with Hessian training,19325,9791,8,0.0131718683987855,0.1080335974693298
EquiformerV2 AD with Hessian training,34551,9792,13,0.0045785745605826,0.0297096688300371
EquiformerV2 AD with Hessian training,25385,9793,13,0.005991315934807,0.0289498716592788
EquiformerV2 AD with Hessian training,37481,9794,13,0.0700806379318237,0.1369155645370483
EquiformerV2 AD with Hessian training,11631,9795,15,0.0025491071864962,0.0180982537567615
EquiformerV2 AD with Hessian training,7965,9796,19,0.0064722653478384,0.0238385070115327
EquiformerV2 AD with Hessian training,28077,9797,12,0.0133843617513775,0.0586839392781257
EquiformerV2 AD with Hessian training,48718,9798,16,0.0039043701253831,0.0154785914346575
EquiformerV2 AD with Hessian training,9747,9799,12,0.0121361780911684,0.064687356352806
EquiformerV2 AD with Hessian training,3582,9800,16,0.0159634724259376,0.0525028444826602
EquiformerV2 AD with Hessian training,38204,9801,8,0.0286426078528165,0.1615881472826004
EquiformerV2 AD with Hessian training,11964,9802,14,0.0106739597395062,0.0480030998587608
EquiformerV2 AD with Hessian training,1435,9803,8,0.0424398779869079,0.4222484529018402
EquiformerV2 AD with Hessian training,19689,9804,13,0.0134545378386974,0.0690291225910186
EquiformerV2 AD with Hessian training,34650,9805,11,0.0152964377775788,0.0512053556740284
EquiformerV2 AD with Hessian training,16792,9806,10,0.0145539585500955,0.0509565062820911
EquiformerV2 AD with Hessian training,43325,9807,15,0.0186725612729787,0.0639082714915275
EquiformerV2 AD with Hessian training,32080,9808,8,0.056848369538784,0.4436060488224029
EquiformerV2 AD with Hessian training,49413,9809,13,0.0033454054500907,0.0197562929242849
EquiformerV2 AD with Hessian training,23214,9810,11,0.0189520847052335,0.1613014042377472
EquiformerV2 AD with Hessian training,24643,9811,21,0.0029676032718271,0.0127499746158719
EquiformerV2 AD with Hessian training,15931,9812,17,0.0130654908716678,0.0288347993046045
EquiformerV2 AD with Hessian training,46949,9813,10,0.0407865792512893,0.187810331583023
EquiformerV2 AD with Hessian training,9071,9814,17,0.0061852033250033,0.0199478883296251
EquiformerV2 AD with Hessian training,19733,9815,14,0.0061243772506713,0.0269695669412612
EquiformerV2 AD with Hessian training,49390,9816,17,0.0064303562976419,0.0300514977425336
EquiformerV2 AD with Hessian training,38460,9817,9,0.0042422977276146,0.0429453290998935
EquiformerV2 AD with Hessian training,11792,9818,15,0.0079625602811574,0.0376894511282444
EquiformerV2 AD with Hessian training,12721,9819,14,0.017535263672471,0.0499059930443763
