model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
Energy-force-only EquiformerV2 AD,24220,924,14,0.0158244501799345,1.6752948760986328
Energy-force-only EquiformerV2 AD,39170,925,11,0.0129162147641181,3.7742083072662354
Energy-force-only EquiformerV2 AD,16524,926,13,0.0140006868168711,1.531147003173828
Energy-force-only EquiformerV2 AD,29555,927,16,0.0082676243036985,1.379742980003357
Energy-force-only EquiformerV2 AD,4849,928,10,0.0122934253886342,2.930994749069214
Energy-force-only EquiformerV2 AD,22322,929,15,0.045046828687191,1.8289618492126465
Energy-force-only EquiformerV2 AD,31840,930,15,0.008208617568016,2.063547849655152
Energy-force-only EquiformerV2 AD,47004,931,17,0.010719547048211,1.6468377113342283
Energy-force-only EquiformerV2 AD,38492,932,16,0.0179759785532951,1.6816163063049316
Energy-force-only EquiformerV2 AD,1282,933,14,0.0136682027950882,1.58785080909729
Energy-force-only EquiformerV2 AD,32929,934,11,0.008166255429387,3.829150438308716
Energy-force-only EquiformerV2 AD,20998,935,16,0.0117440177127718,1.4241149425506592
Energy-force-only EquiformerV2 AD,8005,936,16,0.0068854130804538,1.8182178735733032
Energy-force-only EquiformerV2 AD,41203,937,13,0.0190279204398393,2.178054094314575
Energy-force-only EquiformerV2 AD,2447,938,12,0.0150014264509081,3.0538926124572754
Energy-force-only EquiformerV2 AD,41901,939,13,0.0132810678333044,2.7255094051361084
Energy-force-only EquiformerV2 AD,4407,940,17,0.0076140365563333,1.5653517246246338
Energy-force-only EquiformerV2 AD,16221,941,13,0.0197718311101198,2.405070304870605
Energy-force-only EquiformerV2 AD,29347,942,11,0.0320833884179592,3.0094056129455566
Energy-force-only EquiformerV2 AD,12056,943,14,0.0099431341513991,1.7582820653915403
Energy-force-only EquiformerV2 AD,42772,944,13,0.0043622869998216,2.4576401710510254
Energy-force-only EquiformerV2 AD,33589,945,15,0.0085748387500643,2.39610242843628
Energy-force-only EquiformerV2 AD,5404,946,15,0.0067330230958759,1.8294321298599243
Energy-force-only EquiformerV2 AD,40595,947,16,0.0256336238235235,2.323793649673462
Energy-force-only EquiformerV2 AD,33937,948,11,0.0311600156128406,3.1048178672790527
Energy-force-only EquiformerV2 AD,21066,949,15,0.0192028749734163,2.9566595554351807
Energy-force-only EquiformerV2 AD,12712,950,17,0.0050756470300257,1.699601650238037
Energy-force-only EquiformerV2 AD,38754,951,9,0.0591392554342746,3.962928056716919
Energy-force-only EquiformerV2 AD,40796,952,17,0.0047121606767177,1.8716843128204343
Energy-force-only EquiformerV2 AD,9347,953,14,0.041643176227808,2.591860055923462
Energy-force-only EquiformerV2 AD,31772,954,15,0.0093724438920617,2.324625253677368
Energy-force-only EquiformerV2 AD,14321,955,14,0.0060858945362269,1.5787715911865234
Energy-force-only EquiformerV2 AD,19951,956,16,0.0233925096690654,1.1909183263778689
Energy-force-only EquiformerV2 AD,23699,957,12,0.0220516640692949,2.873364210128784
Energy-force-only EquiformerV2 AD,23207,958,10,0.0287638548761606,3.2191202640533447
Energy-force-only EquiformerV2 AD,36447,959,15,0.0092601561918854,1.6641459465026855
Energy-force-only EquiformerV2 AD,33568,960,10,0.0088716447353363,2.228449583053589
Energy-force-only EquiformerV2 AD,23016,961,13,0.019125485792756,2.1534078121185303
Energy-force-only EquiformerV2 AD,37621,962,13,0.0078373914584517,2.707404375076294
Energy-force-only EquiformerV2 AD,10316,963,13,0.0065616448409855,1.9194811582565308
Energy-force-only EquiformerV2 AD,36530,964,17,0.0108319194987416,0.897089421749115
Energy-force-only EquiformerV2 AD,39641,965,19,0.0072091924957931,1.705354928970337
Energy-force-only EquiformerV2 AD,35030,966,15,0.0267004240304231,1.2580386400222778
Energy-force-only EquiformerV2 AD,2891,967,11,0.0169712398201227,1.890212059020996
Energy-force-only EquiformerV2 AD,1145,968,14,0.0224292073398828,2.238921880722046
Energy-force-only EquiformerV2 AD,20868,969,8,0.0303260963410139,4.288238525390625
Energy-force-only EquiformerV2 AD,23249,970,15,0.0111116729676723,1.7090266942977903
Energy-force-only EquiformerV2 AD,35996,971,11,0.0092798182740807,0.8069561123847961
Energy-force-only EquiformerV2 AD,42548,972,12,0.0282214283943176,1.075026512145996
Energy-force-only EquiformerV2 AD,6606,973,15,0.0216535795480012,1.877478003501892
Energy-force-only EquiformerV2 AD,24275,974,12,0.0344565063714981,2.7656397819519043
Energy-force-only EquiformerV2 AD,323,975,14,0.0127040790393948,2.488905191421509
Energy-force-only EquiformerV2 AD,42107,976,14,0.0136318355798721,2.2250232696533203
Energy-force-only EquiformerV2 AD,37251,977,15,0.0274349693208932,2.263491630554199
Energy-force-only EquiformerV2 AD,29661,978,19,0.0041720177978277,1.3336726427078247
Energy-force-only EquiformerV2 AD,46492,979,15,0.0127114206552505,2.2071425914764404
Energy-force-only EquiformerV2 AD,19431,980,15,0.0220746509730815,1.87147867679596
Energy-force-only EquiformerV2 AD,24511,981,16,0.0116008017212152,1.5428558588027954
Energy-force-only EquiformerV2 AD,21633,982,19,0.0104727717116475,1.0518052577972412
Energy-force-only EquiformerV2 AD,18902,983,13,0.013656304217875,1.8701791763305664
Energy-force-only EquiformerV2 AD,39115,984,8,0.0148905646055936,4.338688373565674
Energy-force-only EquiformerV2 AD,31498,985,14,0.0211396757513284,1.3470954895019531
Energy-force-only EquiformerV2 AD,26331,986,12,0.0103730577975511,1.994513988494873
Energy-force-only EquiformerV2 AD,11923,987,15,0.0093629881739616,2.3809971809387207
Energy-force-only EquiformerV2 AD,22709,988,15,0.0198992229998111,2.406683921813965
Energy-force-only EquiformerV2 AD,1101,989,12,0.0154179008677601,2.410762548446656
Energy-force-only EquiformerV2 AD,31657,990,16,0.0077678114175796,1.0076223611831665
Energy-force-only EquiformerV2 AD,48944,991,10,0.0247962828725576,4.401426792144775
Energy-force-only EquiformerV2 AD,26945,992,11,0.0382333099842071,3.545950412750244
Energy-force-only EquiformerV2 AD,9596,993,14,0.0119931558147072,2.098583459854126
Energy-force-only EquiformerV2 AD,396,994,17,0.0061895558610558,1.750671625137329
Energy-force-only EquiformerV2 AD,9464,995,13,0.0101127279922366,2.6420693397521973
Energy-force-only EquiformerV2 AD,5988,996,12,0.0304787289351224,2.1345129013061523
Energy-force-only EquiformerV2 AD,4022,997,16,0.0058612111024558,1.8501701354980469
Energy-force-only EquiformerV2 AD,30213,998,16,0.0058997510932385,1.6408337354660034
Energy-force-only EquiformerV2 AD,8987,999,13,0.0053160930983722,2.2544960975646973
Energy-force-only EquiformerV2 AD,17553,1000,16,0.0225811898708343,2.0364291667938232
Energy-force-only EquiformerV2 AD,34055,1001,13,0.0164910145103931,2.6876728534698486
Energy-force-only EquiformerV2 AD,16338,1002,16,0.0079955300316214,1.3359647989273071
Energy-force-only EquiformerV2 AD,9287,1003,13,0.0118833184242248,2.673222780227661
Energy-force-only EquiformerV2 AD,29660,1004,15,0.0527732595801353,2.6553738117218018
Energy-force-only EquiformerV2 AD,25613,1005,15,0.054252091795206,1.0963387489318848
Energy-force-only EquiformerV2 AD,35223,1006,12,0.0719890296459198,2.3869919776916504
Energy-force-only EquiformerV2 AD,46828,1007,15,0.0076715922914445,1.931273102760315
Energy-force-only EquiformerV2 AD,26823,1008,18,0.0064756064675748,0.8748739361763
Energy-force-only EquiformerV2 AD,8312,1009,14,0.0080379098653793,2.0517702102661133
Energy-force-only EquiformerV2 AD,11960,1010,16,0.0519721210002899,2.2191879749298096
Energy-force-only EquiformerV2 AD,43577,1011,19,0.010003462433815,0.9738332629203796
Energy-force-only EquiformerV2 AD,43337,1012,15,0.0317701362073421,2.3338112831115723
Energy-force-only EquiformerV2 AD,38950,1013,21,0.0307549610733985,1.6145039796829224
Energy-force-only EquiformerV2 AD,23890,1014,13,0.0274474285542964,2.040626049041748
Energy-force-only EquiformerV2 AD,17056,1015,15,0.0144064240157604,2.383204221725464
Energy-force-only EquiformerV2 AD,41881,1016,15,0.1058660969138145,1.1375669240951538
Energy-force-only EquiformerV2 AD,15088,1017,14,0.0181711614131927,1.973219871520996
Energy-force-only EquiformerV2 AD,27329,1018,10,0.0358656831085681,3.713234186172485
Energy-force-only EquiformerV2 AD,42255,1019,14,0.0094776777550578,2.4747705459594727
Energy-force-only EquiformerV2 AD,5738,1020,9,0.061621755361557,3.3820576667785645
Energy-force-only EquiformerV2 AD,777,1021,19,0.0059099718928337,1.3314250707626345
Energy-force-only EquiformerV2 AD,8973,1022,15,0.0143001694232225,1.2644619941711426
Energy-force-only EquiformerV2 AD,29567,1023,13,0.0149727007374167,3.060457229614258
Energy-force-only EquiformerV2 AD,13151,1024,10,0.0925600752234458,1.7503868341445925
Energy-force-only EquiformerV2 AD,13056,1025,11,0.0084751034155488,3.152628898620605
Energy-force-only EquiformerV2 AD,6319,1026,11,0.0077517628669738,3.0160605907440186
Energy-force-only EquiformerV2 AD,5490,1027,8,0.0260639414191246,4.363128185272217
Energy-force-only EquiformerV2 AD,30976,1028,15,0.0065687685273587,2.457719326019287
Energy-force-only EquiformerV2 AD,37828,1029,11,0.0133007550612092,3.468979597091675
Energy-force-only EquiformerV2 AD,19110,1030,12,0.0089075490832328,2.862569808959961
Energy-force-only EquiformerV2 AD,9151,1031,13,0.0519401468336582,2.9659998416900635
Energy-force-only EquiformerV2 AD,1336,1032,14,0.0125563982874155,1.817112922668457
Energy-force-only EquiformerV2 AD,49478,1033,17,0.0205871313810348,1.1995010375976562
Energy-force-only EquiformerV2 AD,30356,1034,11,0.0158098917454481,2.1306231021881104
Energy-force-only EquiformerV2 AD,36223,1035,9,0.0061755441129207,4.131157875061035
Energy-force-only EquiformerV2 AD,15259,1036,14,0.010792433284223,1.535632610321045
Energy-force-only EquiformerV2 AD,115,1037,14,0.0054866047576069,2.117496967315674
Energy-force-only EquiformerV2 AD,3044,1038,15,0.0118071297183632,1.9148186445236208
Energy-force-only EquiformerV2 AD,17745,1039,14,0.0123412329703569,0.9903687834739684
Energy-force-only EquiformerV2 AD,15284,1040,16,0.0138985440135002,2.0705952644348145
Energy-force-only EquiformerV2 AD,49812,1041,10,0.0260442029684782,3.31505823135376
Energy-force-only EquiformerV2 AD,18736,1042,16,0.0174408908933401,2.2319254875183105
Energy-force-only EquiformerV2 AD,22375,1043,21,0.0067282207310199,1.041398048400879
Energy-force-only EquiformerV2 AD,31457,1044,19,0.0059567261487245,1.39992094039917
Energy-force-only EquiformerV2 AD,8167,1045,16,0.0549739561975002,2.189145803451538
Energy-force-only EquiformerV2 AD,45548,1046,16,0.0176683291792869,1.77522873878479
Energy-force-only EquiformerV2 AD,1184,1047,11,0.0173499044030904,2.891947031021118
Energy-force-only EquiformerV2 AD,45852,1048,11,0.0085566323250532,2.561272382736206
Energy-force-only EquiformerV2 AD,5255,1049,16,0.005047689191997,1.846981287002564
Energy-force-only EquiformerV2 AD,50599,1050,14,0.0205805394798517,2.307385206222534
Energy-force-only EquiformerV2 AD,855,1051,15,0.0155487908050417,2.33362889289856
Energy-force-only EquiformerV2 AD,29694,1052,13,0.0165743120014667,2.217176675796509
Energy-force-only EquiformerV2 AD,4661,1053,12,0.0273550394922494,1.3451772928237915
Energy-force-only EquiformerV2 AD,28126,1054,14,0.0298827178776264,2.0952401161193848
Energy-force-only EquiformerV2 AD,20484,1055,14,0.0306226648390293,0.988066554069519
Energy-force-only EquiformerV2 AD,12939,1056,17,0.0314423330128192,1.7073646783828735
Energy-force-only EquiformerV2 AD,50251,1057,11,0.0073249074630439,3.127880334854126
Energy-force-only EquiformerV2 AD,19339,1058,14,0.0152877047657966,2.461004734039306
Energy-force-only EquiformerV2 AD,21684,1059,11,0.0063656703568995,3.527766466140747
Energy-force-only EquiformerV2 AD,32388,1060,10,0.0222387686371803,3.367548942565918
Energy-force-only EquiformerV2 AD,4509,1061,10,0.0247709900140762,2.783493995666504
Energy-force-only EquiformerV2 AD,8498,1062,17,0.0070284558460116,1.4052982330322266
Energy-force-only EquiformerV2 AD,12479,1063,11,0.0707816705107688,3.3686764240264893
Energy-force-only EquiformerV2 AD,41021,1064,8,0.0293034873902797,4.205081939697266
Energy-force-only EquiformerV2 AD,30239,1065,12,0.0123753864318132,2.1080141067504883
Energy-force-only EquiformerV2 AD,1206,1066,13,0.0127276489511132,2.8602190017700195
Energy-force-only EquiformerV2 AD,8216,1067,16,0.0051237856969237,1.415277123451233
Energy-force-only EquiformerV2 AD,39696,1068,12,0.007726976647973,2.132378101348877
Energy-force-only EquiformerV2 AD,13712,1069,13,0.0113714579492807,2.1957132816314697
Energy-force-only EquiformerV2 AD,13160,1070,11,0.0161780007183551,3.4555599689483643
Energy-force-only EquiformerV2 AD,19739,1071,12,0.0427034310996532,1.8173006772994995
Energy-force-only EquiformerV2 AD,25329,1072,14,0.0310092382133007,1.981681227684021
Energy-force-only EquiformerV2 AD,23609,1073,15,0.0093753654509782,2.111008644104004
Energy-force-only EquiformerV2 AD,12440,1074,11,0.010705049149692,3.0490262508392334
Energy-force-only EquiformerV2 AD,8506,1075,10,0.0147470599040389,3.574723958969116
Energy-force-only EquiformerV2 AD,43801,1076,14,0.0085698943585157,2.0072567462921143
Energy-force-only EquiformerV2 AD,36996,1077,14,0.0148763470351696,2.379711151123047
Energy-force-only EquiformerV2 AD,44711,1078,12,0.0341577380895614,2.4355669021606445
Energy-force-only EquiformerV2 AD,37603,1079,16,0.0046846475452184,1.5865367650985718
Energy-force-only EquiformerV2 AD,1526,1080,11,0.0278510618954896,2.51318359375
Energy-force-only EquiformerV2 AD,34664,1081,15,0.011026601307094,2.144379138946533
Energy-force-only EquiformerV2 AD,3240,1082,15,0.0099407872185111,1.8675593137741089
Energy-force-only EquiformerV2 AD,11808,1083,15,0.0070547643117606,2.0638952255249023
Energy-force-only EquiformerV2 AD,50617,1084,13,0.0205689333379268,2.272927761077881
Energy-force-only EquiformerV2 AD,48632,1085,12,0.0284437611699104,2.472250461578369
Energy-force-only EquiformerV2 AD,14468,1086,16,0.017240984365344,1.3966184854507446
Energy-force-only EquiformerV2 AD,15939,1087,12,0.0135395526885986,1.6999332904815674
Energy-force-only EquiformerV2 AD,10803,1088,14,0.00844291690737,1.9771758317947388
Energy-force-only EquiformerV2 AD,11634,1089,14,0.007353713735938,2.456793785095215
Energy-force-only EquiformerV2 AD,4097,1090,17,0.0324053466320037,1.0771477222442627
Energy-force-only EquiformerV2 AD,19312,1091,16,0.0077879535965621,1.365124225616455
Energy-force-only EquiformerV2 AD,8387,1092,12,0.0107008256018161,2.357372045516968
Energy-force-only EquiformerV2 AD,10654,1093,15,0.014667997136712,1.9143588542938232
Energy-force-only EquiformerV2 AD,30265,1094,14,0.016045419499278,2.026148796081543
Energy-force-only EquiformerV2 AD,49045,1095,15,0.0093955118209123,1.8932547569274905
Energy-force-only EquiformerV2 AD,25481,1096,14,0.0043151215650141,2.0788345336914062
Energy-force-only EquiformerV2 AD,12304,1097,13,0.0157247241586446,1.928062081336975
Energy-force-only EquiformerV2 AD,20047,1098,14,0.0110887149348855,2.2433061599731445
Energy-force-only EquiformerV2 AD,18345,1099,10,0.0201299134641885,3.5539045333862305
Energy-force-only EquiformerV2 AD,836,1100,15,0.0271928422152996,2.479647636413574
Energy-force-only EquiformerV2 AD,23788,1101,18,0.0168582592159509,1.7171605825424194
Energy-force-only EquiformerV2 AD,26659,1102,12,0.0143031375482678,1.2283269166946411
Energy-force-only EquiformerV2 AD,8547,1103,14,0.0353120788931846,2.009650945663452
Energy-force-only EquiformerV2 AD,13477,1104,14,0.012618763372302,2.002381086349488
Energy-force-only EquiformerV2 AD,32188,1105,15,0.0040423613972961,1.7098355293273926
Energy-force-only EquiformerV2 AD,2106,1106,14,0.013962005265057,1.3354887962341309
Energy-force-only EquiformerV2 AD,19278,1107,10,0.0418037362396717,1.928133130073548
Energy-force-only EquiformerV2 AD,35257,1108,13,0.0116459457203745,2.6500353813171387
Energy-force-only EquiformerV2 AD,3282,1109,10,0.0651311129331588,3.2787230014801025
Energy-force-only EquiformerV2 AD,15334,1110,9,0.0475851260125637,2.792322158813477
Energy-force-only EquiformerV2 AD,45523,1111,8,0.0399732254445552,2.238076448440552
Energy-force-only EquiformerV2 AD,43699,1112,13,0.0085378028452396,2.296934127807617
Energy-force-only EquiformerV2 AD,35073,1113,15,0.012995408847928,1.4743677377700806
Energy-force-only EquiformerV2 AD,42718,1114,14,0.0065184053964912,2.0538270473480225
Energy-force-only EquiformerV2 AD,31249,1115,16,0.0200282782316207,0.9728531241416932
Energy-force-only EquiformerV2 AD,30762,1116,14,0.0045033106580376,2.127652406692505
Energy-force-only EquiformerV2 AD,27389,1117,8,0.020178047940135,3.9688780307769775
Energy-force-only EquiformerV2 AD,40452,1118,15,0.0242973435670137,0.9278927445411682
Energy-force-only EquiformerV2 AD,23828,1119,16,0.0031035733409225,1.5323325395584106
Energy-force-only EquiformerV2 AD,35613,1120,13,0.0259686801582574,2.362684726715088
Energy-force-only EquiformerV2 AD,3669,1121,13,0.0099324295297265,2.4590723514556885
Energy-force-only EquiformerV2 AD,39030,1122,11,0.0685352012515068,2.912766695022583
Energy-force-only EquiformerV2 AD,21570,1123,10,0.0092898178845644,2.350170135498047
Energy-force-only EquiformerV2 AD,10537,1124,11,0.0099779777228832,2.3968279361724854
Energy-force-only EquiformerV2 AD,12094,1125,12,0.0364993996918201,1.837496519088745
Energy-force-only EquiformerV2 AD,24177,1126,12,0.0545502230525016,2.7630622386932373
Energy-force-only EquiformerV2 AD,26556,1127,13,0.0141588514670729,1.7646191120147705
Energy-force-only EquiformerV2 AD,14721,1128,12,0.0138794388622045,2.5069003105163574
Energy-force-only EquiformerV2 AD,40459,1129,15,0.0251575335860252,1.9004566669464111
Energy-force-only EquiformerV2 AD,4273,1130,15,0.0069733480922877,1.9721277952194207
Energy-force-only EquiformerV2 AD,3537,1131,11,0.0062091071158647,2.6611220836639404
Energy-force-only EquiformerV2 AD,36233,1132,15,0.0148796504363417,1.8519697189331048
Energy-force-only EquiformerV2 AD,19242,1133,11,0.010866604745388,2.507884740829468
Energy-force-only EquiformerV2 AD,3060,1134,14,0.0053171231411397,1.983686566352844
Energy-force-only EquiformerV2 AD,39971,1135,15,0.0182353649288415,1.106594800949097
Energy-force-only EquiformerV2 AD,44790,1136,11,0.0116372527554631,3.4631927013397217
Energy-force-only EquiformerV2 AD,42478,1137,15,0.0039711850695312,2.091914653778076
Energy-force-only EquiformerV2 AD,43735,1138,14,0.028051683679223,1.3357036113739014
Energy-force-only EquiformerV2 AD,19811,1139,15,0.0098238885402679,2.196676254272461
Energy-force-only EquiformerV2 AD,241,1140,12,0.0674017518758773,1.268624782562256
Energy-force-only EquiformerV2 AD,19049,1141,14,0.0161379743367433,2.318614959716797
Energy-force-only EquiformerV2 AD,45161,1142,14,0.0065957549959421,1.6995118856430054
Energy-force-only EquiformerV2 AD,20530,1143,13,0.0085440417751669,2.519120693206787
Energy-force-only EquiformerV2 AD,19843,1144,15,0.005946101155132,2.0161256790161133
Energy-force-only EquiformerV2 AD,27703,1145,16,0.0272888951003551,1.818169951438904
Energy-force-only EquiformerV2 AD,29006,1146,14,0.0047160671092569,2.1833505630493164
Energy-force-only EquiformerV2 AD,16833,1147,13,0.0345445238053798,2.4183874130249023
Energy-force-only EquiformerV2 AD,31886,1148,14,0.0345185734331607,1.779913306236267
Energy-force-only EquiformerV2 AD,39827,1149,14,0.0132061624899506,2.03360366821289
Energy-force-only EquiformerV2 AD,23044,1150,16,0.0173692815005779,1.2095524072647097
Energy-force-only EquiformerV2 AD,4976,1151,14,0.0208231434226036,2.3353734016418457
Energy-force-only EquiformerV2 AD,41919,1152,16,0.0051652616821229,1.616238713264465
Energy-force-only EquiformerV2 AD,48568,1153,13,0.0149744432419538,2.487748861312866
Energy-force-only EquiformerV2 AD,42287,1154,15,0.0110374120995402,1.2142865657806396
Energy-force-only EquiformerV2 AD,43000,1155,16,0.0083914902061223,1.9241212606430047
Energy-force-only EquiformerV2 AD,46069,1156,11,0.0642749667167663,2.910200595855713
Energy-force-only EquiformerV2 AD,31262,1157,12,0.0159979220479726,2.167853355407715
Energy-force-only EquiformerV2 AD,11807,1158,12,0.0132521353662014,2.4881703853607178
Energy-force-only EquiformerV2 AD,35897,1159,8,0.0207652896642684,2.6356289386749268
Energy-force-only EquiformerV2 AD,16279,1160,19,0.0622752755880355,1.359699010848999
Energy-force-only EquiformerV2 AD,30361,1161,14,0.007621070370078,2.2504255771636963
Energy-force-only EquiformerV2 AD,1050,1162,14,0.038944698870182,3.2653493881225586
Energy-force-only EquiformerV2 AD,11675,1163,16,0.0058289519511163,1.2713135480880735
Energy-force-only EquiformerV2 AD,7936,1164,10,0.0068476917222142,2.979494333267212
Energy-force-only EquiformerV2 AD,21617,1165,15,0.0078084822744131,1.9520944356918333
Energy-force-only EquiformerV2 AD,30470,1166,12,0.0176852084696292,2.782325029373169
Energy-force-only EquiformerV2 AD,1247,1167,14,0.020339373499155,1.1176050901412964
Energy-force-only EquiformerV2 AD,30326,1168,18,0.0098461601883172,1.2869151830673218
Energy-force-only EquiformerV2 AD,16708,1169,14,0.0089742802083492,1.905813336372376
Energy-force-only EquiformerV2 AD,37491,1170,12,0.0259921848773956,1.18707537651062
Energy-force-only EquiformerV2 AD,11288,1171,12,0.0231387447565794,2.2830629348754883
Energy-force-only EquiformerV2 AD,33038,1172,7,0.0226124934852123,2.837766647338867
Energy-force-only EquiformerV2 AD,14011,1173,14,0.0236842669546604,2.2334673404693604
Energy-force-only EquiformerV2 AD,12894,1174,14,0.0096056163311004,2.358201742172241
Energy-force-only EquiformerV2 AD,17430,1175,14,0.0106777055189013,1.83004629611969
Energy-force-only EquiformerV2 AD,29774,1176,8,0.0117421019822359,6.4078474044799805
Energy-force-only EquiformerV2 AD,41299,1177,19,0.0091044753789901,1.1762957572937012
Energy-force-only EquiformerV2 AD,5720,1178,13,0.0613351725041866,2.0915684700012207
Energy-force-only EquiformerV2 AD,25388,1179,15,0.0330322906374931,1.393660068511963
Energy-force-only EquiformerV2 AD,43025,1180,17,0.0105716325342655,1.9849563837051392
Energy-force-only EquiformerV2 AD,43483,1181,16,0.0171599686145782,1.4706891775131226
Energy-force-only EquiformerV2 AD,20903,1182,8,0.0538261532783508,6.414682388305664
Energy-force-only EquiformerV2 AD,13473,1183,11,0.0094548808410763,3.138410806655884
Energy-force-only EquiformerV2 AD,18383,1184,13,0.0198354981839656,2.1458606719970703
Energy-force-only EquiformerV2 AD,43695,1185,18,0.0161829590797424,1.5848000049591064
Energy-force-only EquiformerV2 AD,5647,1186,13,0.0110355010256171,2.0445384979248047
Energy-force-only EquiformerV2 AD,35150,1187,14,0.0122444508597254,1.2283014059066772
Energy-force-only EquiformerV2 AD,11102,1188,11,0.0321110971271991,1.9162307977676392
Energy-force-only EquiformerV2 AD,7349,1189,13,0.0140390796586871,2.4660744667053223
Energy-force-only EquiformerV2 AD,35536,1190,9,0.0410989224910736,2.1736996173858643
Energy-force-only EquiformerV2 AD,37950,1191,14,0.0099066933616995,1.5540908575057983
Energy-force-only EquiformerV2 AD,34756,1192,17,0.01817611977458,1.9980757236480715
Energy-force-only EquiformerV2 AD,6117,1193,19,0.0116073563694953,1.1771339178085327
Energy-force-only EquiformerV2 AD,26503,1194,12,0.031259398907423,2.2752394676208496
Energy-force-only EquiformerV2 AD,20976,1195,20,0.0492431595921516,1.2873802185058594
Energy-force-only EquiformerV2 AD,31429,1196,14,0.0122024761512875,1.8309568166732788
Energy-force-only EquiformerV2 AD,11476,1197,11,0.012723421677947,2.870900154113769
Energy-force-only EquiformerV2 AD,31950,1198,15,0.0044507887214422,2.124246120452881
Energy-force-only EquiformerV2 AD,4203,1199,14,0.0183634031563997,2.6484858989715576
Energy-force-only EquiformerV2 AD,24704,1200,13,0.0221593249589204,1.880497932434082
Energy-force-only EquiformerV2 AD,28045,1201,12,0.0122950030490756,3.076484441757202
Energy-force-only EquiformerV2 AD,16487,1202,17,0.0168001875281333,1.3232436180114746
Energy-force-only EquiformerV2 AD,11648,1203,15,0.0139953168109059,2.233644485473633
Energy-force-only EquiformerV2 AD,18872,1204,12,0.0124406879767775,2.184013843536377
Energy-force-only EquiformerV2 AD,44401,1205,18,0.0034403158351778,1.3316972255706787
Energy-force-only EquiformerV2 AD,4040,1206,13,0.0601652637124061,1.010886311531067
Energy-force-only EquiformerV2 AD,50030,1207,15,0.0096235461533069,1.725720763206482
Energy-force-only EquiformerV2 AD,27744,1208,16,0.0242490097880363,1.809030532836914
Energy-force-only EquiformerV2 AD,11729,1209,16,0.0139262359589338,1.816467523574829
Energy-force-only EquiformerV2 AD,24098,1210,18,0.0163738504052162,1.3184494972229004
Energy-force-only EquiformerV2 AD,28433,1211,15,0.0137064643204212,1.9437881708145144
Energy-force-only EquiformerV2 AD,18421,1212,11,0.0138773014768958,3.079923391342163
Energy-force-only EquiformerV2 AD,39441,1213,11,0.0115260267630219,3.144958257675171
Energy-force-only EquiformerV2 AD,41861,1214,18,0.0297503173351287,1.2129415273666382
Energy-force-only EquiformerV2 AD,5057,1215,14,0.0143286008387804,2.378230333328247
Energy-force-only EquiformerV2 AD,18857,1216,8,0.0499522797763347,5.984372615814209
Energy-force-only EquiformerV2 AD,23698,1217,13,0.0119102383032441,2.486781120300293
Energy-force-only EquiformerV2 AD,21304,1218,14,0.0254783667623996,1.4951069355010986
Energy-force-only EquiformerV2 AD,18,1219,14,0.0096831452101469,2.289743185043335
Energy-force-only EquiformerV2 AD,24732,1220,16,0.0118291852995753,2.1474146842956543
Energy-force-only EquiformerV2 AD,47369,1221,19,0.0043986998498439,1.3759502172470093
Energy-force-only EquiformerV2 AD,46948,1222,15,0.0140175931155681,2.29627537727356
Energy-force-only EquiformerV2 AD,38404,1223,10,0.0282834433019161,3.698580741882324
Energy-force-only EquiformerV2 AD,15484,1224,8,0.0366969667375087,5.179980754852295
Energy-force-only EquiformerV2 AD,46183,1225,12,0.0053911535069346,3.129446268081665
Energy-force-only EquiformerV2 AD,7006,1226,19,0.0104592386633157,1.5610570907592771
Energy-force-only EquiformerV2 AD,14432,1227,16,0.0226423256099224,2.1932802200317383
Energy-force-only EquiformerV2 AD,30953,1228,15,0.0146935880184173,1.2539143562316897
Energy-force-only EquiformerV2 AD,46603,1229,15,0.0108789755031466,2.354532241821289
Energy-force-only EquiformerV2 AD,38854,1230,15,0.0047185658477246,1.633358120918274
Energy-force-only EquiformerV2 AD,21933,1231,10,0.0154973799362778,2.2175066471099854
Energy-force-only EquiformerV2 AD,30456,1232,8,0.0222419165074825,4.297864437103272
Energy-force-only EquiformerV2 AD,33921,1233,14,0.0135191045701503,1.8493884801864624
Energy-force-only EquiformerV2 AD,29975,1234,11,0.0089583126828074,3.218832969665528
Energy-force-only EquiformerV2 AD,19104,1235,18,0.0061969105154275,1.1745704412460327
Energy-force-only EquiformerV2 AD,20572,1236,10,0.0354682356119155,4.698922157287598
Energy-force-only EquiformerV2 AD,24585,1237,14,0.0115083632990717,1.9697697162628167
Energy-force-only EquiformerV2 AD,27424,1238,17,0.0175333265215158,0.6499400734901428
Energy-force-only EquiformerV2 AD,18095,1239,16,0.0328771546483039,2.185263156890869
Energy-force-only EquiformerV2 AD,39476,1240,15,0.0637521147727966,1.9021867513656616
Energy-force-only EquiformerV2 AD,45008,1241,10,0.0090406937524676,3.418001890182495
Energy-force-only EquiformerV2 AD,14282,1242,11,0.0093108331784605,3.1722865104675293
Energy-force-only EquiformerV2 AD,29258,1243,13,0.0141359521076083,1.7846362590789795
Energy-force-only EquiformerV2 AD,48410,1244,14,0.0317450426518917,2.582601547241211
Energy-force-only EquiformerV2 AD,16804,1245,13,0.0380603373050689,2.143376350402832
Energy-force-only EquiformerV2 AD,28349,1246,16,0.0104581601917743,1.27506422996521
