sample_idx,natoms,time,memory,energy_error,energy_error_per_atom,forces_error,hessian_error,asymmetry_error,true_asymmetry_error,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
0,30,2223.230712890625,1366.493184,12626.4541015625,420.8818359375,0.37812891602516174,1.166463851928711,1.303331971168518,5.288182819640497e-06,14.131998062133789,8,0,0,0,1,22,0,0,0,1,0,"tensor(4.2189, dtype=torch.float64)","tensor(3.3856, dtype=torch.float64)","tensor(4.7253, dtype=torch.float64)","tensor(0.8798, dtype=torch.float64)","tensor(0.0579, dtype=torch.float64)",,
1,22,1374.1605224609375,1551.15008,10926.14453125,496.6429443359375,0.39507952332496643,1.2626826763153076,1.5559197664260864,2.7629250325844623e-05,6.622834205627441,3,0,0,0,1,8,0,0,0,1,0,"tensor(2.6295, dtype=torch.float64)","tensor(0.0775, dtype=torch.float64)","tensor(0.3857, dtype=torch.float64)","tensor(0.7460, dtype=torch.float64)","tensor(0.0527, dtype=torch.float64)",2155.0227630288405,
2,17,766.7015380859375,1216.448512,8346.8193359375,490.9893798828125,0.3793644905090332,1.6547579765319824,2.0354976654052734,4.8154412070289254e-05,7.7288079261779785,3,0,0,0,1,8,0,0,0,1,0,"tensor(2.7518, dtype=torch.float64)","tensor(0.7107, dtype=torch.float64)","tensor(0.6883, dtype=torch.float64)","tensor(0.6862, dtype=torch.float64)","tensor(0.5872, dtype=torch.float64)",2995.9745793399893,
3,26,1643.0888671875,1297.690112,10983.986328125,422.4610290527344,0.2114318460226059,1.2652802467346191,1.3581323623657227,1.6137091733980924e-05,13.795653343200684,8,0,0,0,1,18,0,0,0,1,0,"tensor(4.0024, dtype=torch.float64)","tensor(0.6756, dtype=torch.float64)","tensor(1.7546, dtype=torch.float64)","tensor(0.8279, dtype=torch.float64)","tensor(0.3910, dtype=torch.float64)",,
4,17,754.4971923828125,1245.033984,12408.818359375,729.9304809570312,0.38268521428108215,1.6473466157913208,1.821455717086792,6.393260264303535e-05,7.9462690353393555,2,0,0,1,0,8,0,0,0,1,0,"tensor(2.8793, dtype=torch.float64)","tensor(0.2856, dtype=torch.float64)","tensor(0.2548, dtype=torch.float64)","tensor(0.3018, dtype=torch.float64)","tensor(0.1454, dtype=torch.float64)",2483.4133543701723,
5,19,909.5454711914062,1107.610112,8374.4111328125,440.75848388671875,0.3728537857532501,1.4094738960266113,1.683257818222046,5.4573207307839766e-05,7.392142295837402,5,0,0,0,1,8,0,0,0,1,0,"tensor(2.9805, dtype=torch.float64)","tensor(1.2891, dtype=torch.float64)","tensor(0.4867, dtype=torch.float64)","tensor(0.8377, dtype=torch.float64)","tensor(0.0563, dtype=torch.float64)",2357.0565114133265,
6,19,907.9398193359375,1165.05344,9294.6376953125,489.19146728515625,0.3537690043449402,1.8334254026412964,1.9161056280136108,9.040585609909613e-06,14.188467025756836,4,0,0,0,1,14,0,0,0,1,0,"tensor(4.7726, dtype=torch.float64)","tensor(2.1018, dtype=torch.float64)","tensor(1.6842, dtype=torch.float64)","tensor(0.1017, dtype=torch.float64)","tensor(0.0725, dtype=torch.float64)",,
7,18,791.8377075195312,1122.43712,10282.890625,571.271728515625,0.4469362795352936,1.6824570894241333,1.6156407594680786,2.0224943000357598e-05,10.11528491973877,3,0,0,0,1,9,0,0,0,1,0,"tensor(3.7256, dtype=torch.float64)","tensor(0.1912, dtype=torch.float64)","tensor(0.2773, dtype=torch.float64)","tensor(0.7768, dtype=torch.float64)","tensor(0.0568, dtype=torch.float64)",,
8,18,788.8025512695312,1084.521472,11951.4150390625,663.967529296875,0.298239529132843,1.3526880741119385,1.303923487663269,3.451583324931562e-05,9.236169815063477,3,0,0,0,1,8,0,0,0,1,0,"tensor(2.7704, dtype=torch.float64)","tensor(0.0397, dtype=torch.float64)","tensor(0.0300, dtype=torch.float64)","tensor(0.0771, dtype=torch.float64)","tensor(0.4533, dtype=torch.float64)",2095.28732101531,
9,17,676.7103271484375,1049.945088,8451.7744140625,497.1632080078125,0.3796106278896332,1.4780960083007812,1.631648063659668,2.4979570298455656e-05,7.333323955535889,3,0,0,0,1,10,0,0,0,1,0,"tensor(2.7264, dtype=torch.float64)","tensor(1.2193, dtype=torch.float64)","tensor(0.8412, dtype=torch.float64)","tensor(0.5543, dtype=torch.float64)","tensor(0.0305, dtype=torch.float64)",,
10,18,836.375244140625,1084.566016,8921.6806640625,495.64892578125,0.2918318808078766,1.4767810106277466,1.4932807683944702,1.6238285752478987e-05,9.022956848144531,3,0,0,0,1,10,0,0,0,1,0,"tensor(2.9398, dtype=torch.float64)","tensor(0.7509, dtype=torch.float64)","tensor(0.4413, dtype=torch.float64)","tensor(0.1478, dtype=torch.float64)","tensor(0.1867, dtype=torch.float64)",,
11,16,626.042724609375,1042.076672,12385.380859375,774.0863037109375,0.4067166745662689,2.1770436763763428,2.23293399810791,0.00015020983119029552,10.485126495361328,3,0,0,0,1,8,0,0,0,1,0,"tensor(3.9565, dtype=torch.float64)","tensor(3.6263, dtype=torch.float64)","tensor(0.6106, dtype=torch.float64)","tensor(0.9115, dtype=torch.float64)","tensor(0.1430, dtype=torch.float64)",2574.3635386159335,
12,14,568.326171875,908.137984,9762.240234375,697.3029174804688,0.4399801194667816,7.722008228302002,11.852984428405762,6.798732647439465e-05,18.444595336914062,2,0,0,1,0,10,0,0,0,1,0,"tensor(6.8159, dtype=torch.float64)","tensor(42.7912, dtype=torch.float64)","tensor(2.7149, dtype=torch.float64)","tensor(0.5374, dtype=torch.float64)","tensor(0.1689, dtype=torch.float64)",,
13,12,484.0611877441406,786.484736,8262.1650390625,688.5137939453125,0.32480114698410034,1.3830021619796753,1.1448999643325806,4.218440517433919e-05,7.908579349517822,3,0,0,0,1,6,0,0,0,1,0,"tensor(2.6026, dtype=torch.float64)","tensor(0.8667, dtype=torch.float64)","tensor(0.0752, dtype=torch.float64)","tensor(0.0230, dtype=torch.float64)","tensor(0.3401, dtype=torch.float64)",2653.263098250666,
14,21,1151.8597412109375,1037.789184,10444.7998046875,497.3714294433594,0.3967263102531433,1.6322033405303955,2.023577928543091,8.61528951645596e-06,8.554007530212402,2,0,0,1,0,11,0,0,0,1,0,"tensor(3.0833, dtype=torch.float64)","tensor(2.4718, dtype=torch.float64)","tensor(0.8801, dtype=torch.float64)","tensor(0.0478, dtype=torch.float64)","tensor(0.0944, dtype=torch.float64)",,
15,17,666.89501953125,1117.135872,11747.939453125,691.0552368164062,0.42886629700660706,2.446768283843994,2.366915702819824,5.1103110308758914e-05,16.46408462524414,4,0,0,0,1,12,0,0,0,1,0,"tensor(4.5590, dtype=torch.float64)","tensor(2.0950, dtype=torch.float64)","tensor(1.5241, dtype=torch.float64)","tensor(0.1240, dtype=torch.float64)","tensor(0.0670, dtype=torch.float64)",,
16,20,946.3019409179688,1079.649792,12914.0,645.7000122070312,0.5514588356018066,1.5144273042678833,1.839475154876709,2.2850521418149583e-05,7.222588062286377,6,0,0,0,1,13,0,0,0,1,0,"tensor(3.5927, dtype=torch.float64)","tensor(8.0231, dtype=torch.float64)","tensor(0.5581, dtype=torch.float64)","tensor(0.3537, dtype=torch.float64)","tensor(0.3636, dtype=torch.float64)",,
17,27,1762.1513671875,1378.320896,12024.4326171875,445.349365234375,0.34756889939308167,1.1404412984848022,1.329400897026062,9.08245419850573e-06,9.32649040222168,5,0,0,0,1,18,0,0,0,1,0,"tensor(3.0954, dtype=torch.float64)","tensor(0.7887, dtype=torch.float64)","tensor(0.8244, dtype=torch.float64)","tensor(0.0447, dtype=torch.float64)","tensor(0.4424, dtype=torch.float64)",,
18,23,1402.2266845703125,1479.950848,11492.3095703125,499.6656494140625,0.3135557472705841,1.2349894046783447,1.4661086797714233,1.2137914382037707e-05,6.731502056121826,5,0,0,0,1,9,0,0,0,1,0,"tensor(3.3112, dtype=torch.float64)","tensor(1.4252, dtype=torch.float64)","tensor(0.4045, dtype=torch.float64)","tensor(0.7393, dtype=torch.float64)","tensor(0.3173, dtype=torch.float64)",2712.317917153499,
19,22,1218.6112060546875,1357.63456,14509.55859375,659.525390625,0.4042748510837555,1.471969723701477,1.5435491800308228,3.070354796363972e-05,11.474968910217285,3,0,0,0,1,12,0,0,0,1,0,"tensor(3.0909, dtype=torch.float64)","tensor(0.9946, dtype=torch.float64)","tensor(0.9340, dtype=torch.float64)","tensor(0.0977, dtype=torch.float64)","tensor(0.0037, dtype=torch.float64)",3010.3588836934555,
20,18,864.8850708007812,1209.618944,8816.3603515625,489.79779052734375,0.3810947835445404,1.628592610359192,1.973808765411377,1.572149085404817e-05,7.579745769500732,2,0,0,1,0,8,0,0,0,1,0,"tensor(3.3488, dtype=torch.float64)","tensor(0.7033, dtype=torch.float64)","tensor(0.5917, dtype=torch.float64)","tensor(0.1203, dtype=torch.float64)","tensor(0.1222, dtype=torch.float64)",3318.8616900466213,
21,16,633.8262939453125,1038.53056,9916.765625,619.7978515625,0.5173327326774597,1.5397003889083862,1.9322395324707031,0.0001493035233579576,6.201568126678467,6,0,0,0,1,9,0,0,0,1,0,"tensor(2.4634, dtype=torch.float64)","tensor(1.7467, dtype=torch.float64)","tensor(0.6182, dtype=torch.float64)","tensor(0.1974, dtype=torch.float64)","tensor(0.0335, dtype=torch.float64)",2598.205567491251,
22,14,552.2749633789062,903.279616,12885.7978515625,920.4141845703125,0.42018941044807434,1.8522074222564697,1.6378066539764404,7.61206028982997e-05,10.06075668334961,0,1,0,0,0,5,0,0,0,1,0,"tensor(2.3722, dtype=torch.float64)","tensor(0.1142, dtype=torch.float64)","tensor(0.0922, dtype=torch.float64)","tensor(0.2564, dtype=torch.float64)","tensor(0.5276, dtype=torch.float64)",,
23,21,1181.3612060546875,1112.287232,12368.373046875,588.9701538085938,0.3413732647895813,1.0598225593566895,0.9854763746261597,1.4226348866941407e-05,8.489733695983887,2,0,0,1,0,6,0,0,0,1,0,"tensor(3.5163, dtype=torch.float64)","tensor(0.4823, dtype=torch.float64)","tensor(0.1647, dtype=torch.float64)","tensor(0.1279, dtype=torch.float64)","tensor(0.1936, dtype=torch.float64)",2234.0782535425064,
24,16,635.7145385742188,1136.37632,8778.6630859375,548.6664428710938,0.270809531211853,1.297253131866455,1.4291616678237915,2.9000919312238693e-05,5.486263275146484,3,0,0,0,1,6,0,0,0,1,0,"tensor(2.6931, dtype=torch.float64)","tensor(0.0770, dtype=torch.float64)","tensor(0.0320, dtype=torch.float64)","tensor(0.1522, dtype=torch.float64)","tensor(0.0346, dtype=torch.float64)",2482.016661770726,
25,25,1588.29150390625,1260.990464,11437.041015625,457.48162841796875,0.27651527523994446,1.4127522706985474,1.5212160348892212,1.2798864190699533e-05,12.71412181854248,5,0,0,0,1,17,0,0,0,1,0,"tensor(3.7584, dtype=torch.float64)","tensor(3.1436, dtype=torch.float64)","tensor(1.6684, dtype=torch.float64)","tensor(0.0733, dtype=torch.float64)","tensor(0.0414, dtype=torch.float64)",,
26,23,1461.5736083984375,1477.09952,10587.8642578125,460.3419189453125,0.2521776556968689,0.9108520150184631,0.9372705221176147,1.0088457202073187e-05,8.431279182434082,2,0,0,1,0,9,0,0,0,1,0,"tensor(2.6269, dtype=torch.float64)","tensor(1.0498, dtype=torch.float64)","tensor(0.3519, dtype=torch.float64)","tensor(0.1560, dtype=torch.float64)","tensor(0.3522, dtype=torch.float64)",2486.5431260103637,
27,7,318.4261474609375,947.342336,5597.833984375,799.6906127929688,0.8661315441131592,3.5078189373016357,2.8905768394470215,0.0003042869793716818,8.420305252075195,1,0,1,0,0,5,0,0,0,1,0,"tensor(3.2150, dtype=torch.float64)","tensor(0.1659, dtype=torch.float64)","tensor(0.4689, dtype=torch.float64)","tensor(0.4380, dtype=torch.float64)","tensor(0.5176, dtype=torch.float64)",,
28,17,726.1010131835938,808.40704,7887.5712890625,463.97479248046875,0.24063728749752045,1.225714087486267,1.316397786140442,5.621745003736578e-06,6.263643741607666,1,0,1,0,0,2,0,0,1,0,0,"tensor(3.2398, dtype=torch.float64)","tensor(0.1328, dtype=torch.float64)","tensor(0.0583, dtype=torch.float64)","tensor(0.0754, dtype=torch.float64)","tensor(0.4785, dtype=torch.float64)",1421.8213247371884,
29,19,888.3947143554688,1095.825408,9853.0146484375,518.5797119140625,0.4396495223045349,1.5895164012908936,1.6821054220199585,2.5061377527890727e-05,9.499866485595703,4,0,0,0,1,9,0,0,0,1,0,"tensor(3.2867, dtype=torch.float64)","tensor(0.6827, dtype=torch.float64)","tensor(0.5250, dtype=torch.float64)","tensor(0.5596, dtype=torch.float64)","tensor(0.1304, dtype=torch.float64)",3186.6458891274374,
30,20,955.5313110351562,1163.167744,10882.294921875,544.11474609375,0.314950555562973,1.3436325788497925,1.522923469543457,1.71458232216537e-05,6.189037322998047,6,0,0,0,1,11,0,0,0,1,0,"tensor(2.9150, dtype=torch.float64)","tensor(0.4785, dtype=torch.float64)","tensor(0.4056, dtype=torch.float64)","tensor(0.1689, dtype=torch.float64)","tensor(0.2757, dtype=torch.float64)",,
31,15,591.0630493164062,1028.118016,9321.5009765625,621.4334106445312,0.4133065640926361,1.847127914428711,2.3864076137542725,4.315812839195132e-05,5.0470709800720215,5,0,0,0,1,10,0,0,0,1,0,"tensor(2.8760, dtype=torch.float64)","tensor(1.2939, dtype=torch.float64)","tensor(0.3927, dtype=torch.float64)","tensor(0.8657, dtype=torch.float64)","tensor(0.3187, dtype=torch.float64)",2954.408415233016,
32,15,594.9869995117188,890.546176,8421.1796875,561.4119873046875,0.3067990243434906,1.8243026733398438,2.1234025955200195,5.1175135013181716e-05,7.089695453643799,2,0,0,1,0,9,0,0,0,1,0,"tensor(2.6763, dtype=torch.float64)","tensor(5.8687, dtype=torch.float64)","tensor(2.6590, dtype=torch.float64)","tensor(0.9047, dtype=torch.float64)","tensor(0.0655, dtype=torch.float64)",3304.603667196505,
33,17,680.3138427734375,951.37792,10937.4384765625,643.3787231445312,0.4106035530567169,1.7021433115005493,1.9792861938476562,3.147270035697147e-05,7.774720191955566,3,0,0,0,1,8,0,0,0,1,0,"tensor(2.9040, dtype=torch.float64)","tensor(0.4190, dtype=torch.float64)","tensor(0.4515, dtype=torch.float64)","tensor(0.0883, dtype=torch.float64)","tensor(0.0569, dtype=torch.float64)",3017.8235764204774,
34,23,1372.0615234375,1232.835584,10488.1025390625,456.00445556640625,0.39301058650016785,1.4008835554122925,1.690946340560913,1.225403138960246e-05,8.801165580749512,5,0,0,0,1,16,0,0,0,1,0,"tensor(3.1386, dtype=torch.float64)","tensor(1.1125, dtype=torch.float64)","tensor(0.8158, dtype=torch.float64)","tensor(0.7151, dtype=torch.float64)","tensor(0.1149, dtype=torch.float64)",,
35,19,945.4848022460938,1286.869504,10972.9345703125,577.5228881835938,0.315629780292511,1.208115577697754,1.28914213180542,2.0472260075621307e-05,7.024518013000488,4,0,0,0,1,8,0,0,0,1,0,"tensor(2.5265, dtype=torch.float64)","tensor(0.4489, dtype=torch.float64)","tensor(0.0379, dtype=torch.float64)","tensor(0.4494, dtype=torch.float64)","tensor(0.0260, dtype=torch.float64)",2077.6035249501315,
36,16,636.9669189453125,1056.627712,11350.76953125,709.423095703125,0.39019131660461426,1.2773715257644653,1.1212509870529175,3.6251589335734025e-05,6.971881866455078,3,0,0,0,1,7,0,0,0,1,0,"tensor(2.6893, dtype=torch.float64)","tensor(0.4213, dtype=torch.float64)","tensor(0.0355, dtype=torch.float64)","tensor(0.4042, dtype=torch.float64)","tensor(0.1228, dtype=torch.float64)",2635.5871598197236,
37,17,710.1847534179688,1001.96608,10360.140625,609.4200439453125,0.2918400466442108,0.9355870485305786,0.6040185689926147,2.499067886674311e-05,8.35204792022705,2,0,0,1,0,4,0,0,0,1,0,"tensor(2.6442, dtype=torch.float64)","tensor(0.2190, dtype=torch.float64)","tensor(0.0199, dtype=torch.float64)","tensor(0.2505, dtype=torch.float64)","tensor(0.0639, dtype=torch.float64)",1929.461137133507,
38,22,1271.64111328125,1219.15904,13408.54296875,609.479248046875,0.3431244492530823,1.909237027168274,2.2105464935302734,5.692865306627937e-05,11.179874420166016,3,0,0,0,1,13,0,0,0,1,0,"tensor(3.2655, dtype=torch.float64)","tensor(0.4315, dtype=torch.float64)","tensor(1.6660, dtype=torch.float64)","tensor(0.6893, dtype=torch.float64)","tensor(0.1251, dtype=torch.float64)",3389.0418181942214,
39,12,509.2444152832031,1024.827392,9277.4033203125,773.116943359375,0.5518069863319397,2.1766257286071777,2.1925230026245117,4.054956662002951e-05,8.949679374694824,1,0,1,0,0,6,0,0,0,1,0,"tensor(2.6480, dtype=torch.float64)","tensor(1.5192, dtype=torch.float64)","tensor(0.1913, dtype=torch.float64)","tensor(0.1418, dtype=torch.float64)","tensor(0.0694, dtype=torch.float64)",,
40,16,632.3928833007812,823.435264,8882.2412109375,555.1400756835938,0.43671903014183044,1.5111345052719116,1.612367868423462,3.829591878456995e-05,7.086643218994141,5,0,0,0,1,11,0,0,0,1,0,"tensor(2.8199, dtype=torch.float64)","tensor(0.8426, dtype=torch.float64)","tensor(0.3601, dtype=torch.float64)","tensor(0.8540, dtype=torch.float64)","tensor(0.2573, dtype=torch.float64)",,
41,26,1768.33740234375,1263.812096,12557.6630859375,482.987060546875,0.42548668384552,1.210442066192627,1.5077354907989502,1.3252401004137937e-05,10.070012092590332,7,0,0,0,1,17,0,0,0,1,0,"tensor(3.2367, dtype=torch.float64)","tensor(1.2928, dtype=torch.float64)","tensor(2.4556, dtype=torch.float64)","tensor(0.7864, dtype=torch.float64)","tensor(0.0721, dtype=torch.float64)",3270.565298199971,
42,25,1635.294189453125,1545.189376,11520.4716796875,460.81884765625,0.20941226184368134,0.6787014007568359,0.5570729970932007,5.8191485550196376e-06,7.512206554412842,4,0,0,0,1,3,0,0,0,1,0,"tensor(3.0780, dtype=torch.float64)","tensor(0.1546, dtype=torch.float64)","tensor(0.0523, dtype=torch.float64)","tensor(0.0545, dtype=torch.float64)","tensor(0.1792, dtype=torch.float64)",1445.1910138444682,
43,19,902.6600952148438,1307.077632,8375.0205078125,440.7905578613281,0.4320729076862335,1.4190089702606201,1.5330920219421387,2.3985770894796588e-05,6.204248428344727,4,0,0,0,1,13,0,0,0,1,0,"tensor(3.5248, dtype=torch.float64)","tensor(0.6126, dtype=torch.float64)","tensor(0.2468, dtype=torch.float64)","tensor(0.4068, dtype=torch.float64)","tensor(0.2915, dtype=torch.float64)",,
44,19,865.81640625,1127.178752,9843.3798828125,518.0726318359375,0.34564289450645447,1.2211352586746216,1.118921160697937,1.5179187357716728e-05,6.11859655380249,4,0,0,0,1,8,0,0,0,1,0,"tensor(3.4779, dtype=torch.float64)","tensor(0.0556, dtype=torch.float64)","tensor(0.0532, dtype=torch.float64)","tensor(0.3158, dtype=torch.float64)","tensor(0.1747, dtype=torch.float64)",2409.066902436072,
45,21,1100.1334228515625,1197.66528,9883.240234375,470.6304931640625,0.3395879864692688,1.1346415281295776,1.172937273979187,7.989588993950747e-06,6.721030235290527,2,0,0,1,0,9,0,0,0,1,0,"tensor(3.4111, dtype=torch.float64)","tensor(0.9597, dtype=torch.float64)","tensor(0.2735, dtype=torch.float64)","tensor(0.0537, dtype=torch.float64)","tensor(0.1931, dtype=torch.float64)",2837.7937223191116,
46,16,628.031494140625,1105.797632,10256.6318359375,641.0394897460938,0.5395688414573669,2.5734951496124268,2.4289660453796387,8.665103086968884e-05,13.40420913696289,4,0,0,0,1,9,0,0,0,1,0,"tensor(2.8698, dtype=torch.float64)","tensor(0.0638, dtype=torch.float64)","tensor(0.7445, dtype=torch.float64)","tensor(0.5437, dtype=torch.float64)","tensor(0.0715, dtype=torch.float64)",,
47,15,593.4922485351562,937.892864,8307.4873046875,553.83251953125,0.5711315870285034,1.8655281066894531,1.8103828430175781,3.0217082894523628e-05,7.993849754333496,3,0,0,0,1,9,0,0,0,1,0,"tensor(2.9587, dtype=torch.float64)","tensor(0.2938, dtype=torch.float64)","tensor(0.3386, dtype=torch.float64)","tensor(0.5693, dtype=torch.float64)","tensor(0.3432, dtype=torch.float64)",,
48,14,555.28857421875,833.871872,11319.283203125,808.520263671875,0.37626633048057556,2.0758590698242188,1.8853620290756226,0.00010338283755118027,7.05723237991333,5,0,0,0,1,9,0,0,0,1,0,"tensor(2.2598, dtype=torch.float64)","tensor(0.1197, dtype=torch.float64)","tensor(0.0499, dtype=torch.float64)","tensor(0.0583, dtype=torch.float64)","tensor(0.1355, dtype=torch.float64)",,
49,14,553.4044189453125,821.192192,9310.564453125,665.0403442382812,0.45348045229911804,1.4998466968536377,1.5885730981826782,2.3702983526163734e-05,9.076273918151855,6,0,0,0,1,6,0,0,0,1,1,"tensor(2.5574, dtype=torch.float64)","tensor(0.1917, dtype=torch.float64)","tensor(0.1841, dtype=torch.float64)","tensor(0.0337, dtype=torch.float64)","tensor(0.0615, dtype=torch.float64)",1471.9489576243777,
50,10,400.40631103515625,731.70688,6642.41015625,664.2410278320312,0.3353058099746704,2.803600788116455,2.3936588764190674,9.621726348996162e-05,7.776577472686768,2,0,0,1,0,5,0,0,0,1,0,"tensor(4.4732, dtype=torch.float64)","tensor(0.0443, dtype=torch.float64)","tensor(0.0720, dtype=torch.float64)","tensor(0.8141, dtype=torch.float64)","tensor(0.6516, dtype=torch.float64)",,
51,24,1523.6607666015625,1089.683456,11971.298828125,498.80413818359375,0.3421492576599121,1.1366980075836182,1.2832670211791992,1.1769180673582014e-05,8.995288848876953,4,0,0,0,1,13,0,0,0,1,0,"tensor(3.5290, dtype=torch.float64)","tensor(1.4086, dtype=torch.float64)","tensor(1.0262, dtype=torch.float64)","tensor(0.0637, dtype=torch.float64)","tensor(0.0068, dtype=torch.float64)",2981.4567355194704,
52,22,1318.5123291015625,1430.16192,11016.572265625,500.7532958984375,0.3011687994003296,1.2250055074691772,1.3138623237609863,1.6260717529803514e-05,9.971646308898926,4,0,0,0,1,9,0,0,0,1,0,"tensor(2.9135, dtype=torch.float64)","tensor(1.3399, dtype=torch.float64)","tensor(0.7216, dtype=torch.float64)","tensor(0.0453, dtype=torch.float64)","tensor(0.2842, dtype=torch.float64)",2513.2638900644047,
53,11,469.325927734375,995.81952,8626.77734375,784.2525024414062,0.8160133361816406,4.072842121124268,4.780299663543701,0.00027774125919677317,9.825887680053711,2,0,0,1,0,8,0,0,0,1,0,"tensor(4.2413, dtype=torch.float64)","tensor(1.6792, dtype=torch.float64)","tensor(1.6981, dtype=torch.float64)","tensor(0.7943, dtype=torch.float64)","tensor(0.0552, dtype=torch.float64)",,
54,17,678.9819946289062,844.6464,9911.119140625,583.0070190429688,0.3944075405597687,2.0377631187438965,2.4697835445404053,2.5521168936393224e-05,9.931327819824219,4,0,0,0,1,11,0,0,0,1,0,"tensor(3.1199, dtype=torch.float64)","tensor(0.8632, dtype=torch.float64)","tensor(1.0477, dtype=torch.float64)","tensor(0.7930, dtype=torch.float64)","tensor(0.1490, dtype=torch.float64)",,
55,20,1037.6650390625,1124.134912,10988.2861328125,549.414306640625,0.2534064054489136,1.3954905271530151,1.6133167743682861,1.6418729501310736e-05,8.181323051452637,2,0,0,1,0,8,0,0,0,1,0,"tensor(2.6800, dtype=torch.float64)","tensor(1.3623, dtype=torch.float64)","tensor(0.7300, dtype=torch.float64)","tensor(0.4788, dtype=torch.float64)","tensor(0.1699, dtype=torch.float64)",2520.7667147143347,
56,14,555.0204467773438,1022.80704,8184.50146484375,584.6072998046875,0.37428605556488037,1.9521867036819458,1.924090027809143,1.4434055628953502e-05,8.321450233459473,2,0,0,1,0,7,0,0,0,1,0,"tensor(4.3647, dtype=torch.float64)","tensor(0.1864, dtype=torch.float64)","tensor(0.1832, dtype=torch.float64)","tensor(0.0326, dtype=torch.float64)","tensor(0.1836, dtype=torch.float64)",,
57,17,691.4937133789062,948.493312,9450.1083984375,555.8887329101562,0.23069405555725098,1.0411266088485718,0.8595794439315796,1.7283055058214813e-05,7.135470867156982,3,0,0,0,1,3,0,0,0,1,1,"tensor(2.5583, dtype=torch.float64)","tensor(0.0742, dtype=torch.float64)","tensor(0.0577, dtype=torch.float64)","tensor(0.4832, dtype=torch.float64)","tensor(0.3054, dtype=torch.float64)",1788.102199497218,
58,22,1302.7103271484375,1231.857152,12498.173828125,568.0988159179688,0.3379322290420532,1.1621677875518799,1.35939359664917,1.8795601135934703e-05,6.161602973937988,3,0,0,0,1,8,0,0,0,1,0,"tensor(2.4912, dtype=torch.float64)","tensor(0.2607, dtype=torch.float64)","tensor(0.1699, dtype=torch.float64)","tensor(0.0454, dtype=torch.float64)","tensor(0.2312, dtype=torch.float64)",1661.3200692228163,
59,14,589.1788940429688,1082.203648,8842.62109375,631.6158447265625,0.47571083903312683,2.0825886726379395,2.309117317199707,0.00016709041665308177,8.89226245880127,4,0,0,0,1,7,0,0,0,1,0,"tensor(2.9746, dtype=torch.float64)","tensor(1.0107, dtype=torch.float64)","tensor(0.7135, dtype=torch.float64)","tensor(0.5065, dtype=torch.float64)","tensor(0.0389, dtype=torch.float64)",3019.6577945982417,
60,13,515.3423461914062,804.23936,9382.8505859375,721.7577514648438,0.19035758078098297,1.5404292345046997,1.4273649454116821,4.3836338591063395e-05,8.09764575958252,0,1,0,0,0,5,0,0,0,1,0,"tensor(2.3140, dtype=torch.float64)","tensor(0.2595, dtype=torch.float64)","tensor(0.1288, dtype=torch.float64)","tensor(0.1277, dtype=torch.float64)","tensor(0.0937, dtype=torch.float64)",,
61,10,402.45574951171875,694.85824,7759.02294921875,775.9022827148438,0.298363596200943,1.8967522382736206,1.0694541931152344,0.00011734147847164422,10.59399127960205,2,0,0,1,0,5,0,0,0,1,0,"tensor(2.7596, dtype=torch.float64)","tensor(0.0863, dtype=torch.float64)","tensor(0.0226, dtype=torch.float64)","tensor(0.4625, dtype=torch.float64)","tensor(0.0662, dtype=torch.float64)",,
62,13,514.8344116210938,693.144064,11222.6328125,863.2794799804688,0.45376044511795044,1.7511932849884033,1.524124026298523,3.376193853910081e-05,8.843671798706055,3,0,0,0,1,9,0,0,0,1,0,"tensor(3.0962, dtype=torch.float64)","tensor(0.8537, dtype=torch.float64)","tensor(0.0421, dtype=torch.float64)","tensor(0.0497, dtype=torch.float64)","tensor(0.1022, dtype=torch.float64)",2898.4108488428265,
63,13,516.1051025390625,767.414272,8737.623046875,672.1248779296875,0.5722478032112122,1.9839757680892944,2.084670066833496,9.298638178734109e-05,7.162372589111328,1,0,1,0,0,7,0,0,0,1,0,"tensor(3.4799, dtype=torch.float64)","tensor(0.1720, dtype=torch.float64)","tensor(0.5625, dtype=torch.float64)","tensor(0.8594, dtype=torch.float64)","tensor(0.0603, dtype=torch.float64)",,
64,11,438.7481689453125,712.675328,10256.0146484375,932.364990234375,0.6393999457359314,3.0439605712890625,2.6662049293518066,0.0004399764584377408,15.54034423828125,2,0,0,1,0,9,0,0,0,1,0,"tensor(3.1130, dtype=torch.float64)","tensor(0.5111, dtype=torch.float64)","tensor(0.2758, dtype=torch.float64)","tensor(0.1757, dtype=torch.float64)","tensor(0.0538, dtype=torch.float64)",,
65,17,703.9086303710938,859.332096,10937.8388671875,643.4022827148438,0.5480067133903503,1.7493696212768555,1.8903976678848267,2.9286733479239047e-05,8.314888954162598,4,0,0,0,1,10,0,0,0,1,0,"tensor(2.4747, dtype=torch.float64)","tensor(0.1537, dtype=torch.float64)","tensor(0.0431, dtype=torch.float64)","tensor(0.8946, dtype=torch.float64)","tensor(0.0611, dtype=torch.float64)",,
