sample_idx,natoms,time,memory,energy_error,energy_error_per_atom,forces_error,hessian_error,asymmetry_error,true_asymmetry_error,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
511,22,1138.0633544921875,1160.164864,11504.45703125,522.9298706054688,0.49992793798446655,0.929519534111023,0.4186861515045166,5.719550244975835e-06,14.395039558410645,2,0,0,1,0,6,0,0,0,1,0,"tensor(6.5885, dtype=torch.float64)","tensor(0.1860, dtype=torch.float64)","tensor(0.1007, dtype=torch.float64)","tensor(0.0448, dtype=torch.float64)","tensor(0.3426, dtype=torch.float64)",921.4212305941641,
512,22,1223.0101318359375,1279.056896,11959.9951171875,543.6361694335938,0.5603461861610413,1.0224286317825317,0.45568159222602844,3.128866956103593e-05,13.73610782623291,5,0,0,0,1,7,0,0,0,1,0,"tensor(5.6949, dtype=torch.float64)","tensor(0.3366, dtype=torch.float64)","tensor(0.4509, dtype=torch.float64)","tensor(0.0466, dtype=torch.float64)","tensor(0.1556, dtype=torch.float64)",1087.1723135439013,
513,19,926.3330688476562,1221.322752,11452.841796875,602.7811279296875,0.5193781852722168,1.208551049232483,0.6158921718597412,2.158283859898802e-05,12.42641830444336,5,0,0,0,1,4,0,0,0,1,0,"tensor(4.3406, dtype=torch.float64)","tensor(1.8882, dtype=torch.float64)","tensor(0.1201, dtype=torch.float64)","tensor(0.7263, dtype=torch.float64)","tensor(0.1086, dtype=torch.float64)",526.717425009131,
514,19,819.2296752929688,1111.8464,10882.63671875,572.7703857421875,0.7213156223297119,1.1455609798431396,0.5414612889289856,1.1444458323239814e-05,14.636518478393555,7,0,0,0,1,6,0,0,0,1,0,"tensor(5.8858, dtype=torch.float64)","tensor(0.1057, dtype=torch.float64)","tensor(0.0848, dtype=torch.float64)","tensor(0.0247, dtype=torch.float64)","tensor(0.0306, dtype=torch.float64)",426.43226004803813,
515,18,827.8958129882812,1102.416384,11984.744140625,665.8191528320312,0.615877628326416,1.0007212162017822,0.5697790384292603,1.765319575497415e-05,9.618878364562988,4,0,0,0,1,4,0,0,0,1,1,"tensor(3.7754, dtype=torch.float64)","tensor(0.2208, dtype=torch.float64)","tensor(0.5194, dtype=torch.float64)","tensor(0.9522, dtype=torch.float64)","tensor(0.0980, dtype=torch.float64)",744.2437022513097,
516,16,632.02294921875,1038.288896,8250.5400390625,515.6587524414062,0.8132956027984619,1.2799675464630127,0.600510835647583,1.4491327419818845e-05,12.041895866394043,2,0,0,1,0,3,0,0,0,1,0,"tensor(5.7071, dtype=torch.float64)","tensor(0.2352, dtype=torch.float64)","tensor(0.0490, dtype=torch.float64)","tensor(0.1052, dtype=torch.float64)","tensor(0.1073, dtype=torch.float64)",212.05641261381527,
517,25,1507.8245849609375,1225.675264,13130.298828125,525.2119140625,0.4418189525604248,0.8521553874015808,0.4046618640422821,1.262223486264702e-05,13.778314590454102,4,0,0,0,1,12,0,0,0,1,0,"tensor(5.6724, dtype=torch.float64)","tensor(0.7019, dtype=torch.float64)","tensor(0.6505, dtype=torch.float64)","tensor(0.0436, dtype=torch.float64)","tensor(0.1547, dtype=torch.float64)",1683.381132494183,
518,24,1371.518798828125,1400.702464,12095.22265625,503.9676208496094,0.5088755488395691,0.6967311501502991,0.37257885932922363,7.744675713183824e-06,10.641237258911133,6,0,0,0,1,9,0,0,0,1,0,"tensor(4.5476, dtype=torch.float64)","tensor(0.1257, dtype=torch.float64)","tensor(0.0745, dtype=torch.float64)","tensor(0.1938, dtype=torch.float64)","tensor(0.1267, dtype=torch.float64)",1050.92250441618,
519,15,593.5260620117188,1118.337536,8424.8056640625,561.6537475585938,0.8147399425506592,1.2230957746505737,0.9123005867004395,1.5539349988102913e-05,9.7527437210083,2,0,0,1,0,4,0,0,0,1,0,"tensor(4.1323, dtype=torch.float64)","tensor(0.4212, dtype=torch.float64)","tensor(0.5836, dtype=torch.float64)","tensor(0.0789, dtype=torch.float64)","tensor(0.2122, dtype=torch.float64)",946.2343225513791,
520,20,1103.309814453125,1115.762688,10365.7001953125,518.2850341796875,0.5895808935165405,1.1349883079528809,0.5440117120742798,1.2348112250037957e-05,13.095746994018555,2,0,0,1,0,4,0,0,0,1,0,"tensor(5.5506, dtype=torch.float64)","tensor(4.6574, dtype=torch.float64)","tensor(0.6525, dtype=torch.float64)","tensor(0.3686, dtype=torch.float64)","tensor(0.0142, dtype=torch.float64)",925.360098071856,
521,19,772.2852783203125,1149.470208,10531.279296875,554.27783203125,0.3835396468639374,0.8733917474746704,0.37518033385276794,9.286030035582371e-06,12.24381160736084,6,0,0,0,1,7,0,0,0,1,0,"tensor(5.0008, dtype=torch.float64)","tensor(0.0810, dtype=torch.float64)","tensor(0.0954, dtype=torch.float64)","tensor(0.7505, dtype=torch.float64)","tensor(0.1734, dtype=torch.float64)",1255.931508312425,
522,18,796.6095581054688,1067.227136,10419.77734375,578.8765258789062,0.7731123566627502,1.0403114557266235,0.595624566078186,3.454961915849708e-05,10.35605239868164,3,0,0,0,1,7,0,0,0,1,0,"tensor(4.4260, dtype=torch.float64)","tensor(0.4930, dtype=torch.float64)","tensor(0.4269, dtype=torch.float64)","tensor(0.0998, dtype=torch.float64)","tensor(0.2871, dtype=torch.float64)",832.6272006570665,
523,21,1178.844482421875,1217.758208,9914.82421875,472.1344909667969,0.4592883586883545,0.8369731307029724,0.40905997157096863,1.7814589227782562e-05,10.30440902709961,4,0,0,0,1,3,0,0,0,1,0,"tensor(4.8197, dtype=torch.float64)","tensor(0.2637, dtype=torch.float64)","tensor(0.0557, dtype=torch.float64)","tensor(0.0350, dtype=torch.float64)","tensor(0.2983, dtype=torch.float64)",450.05875106958433,
524,15,601.8351440429688,1088.255488,9822.8076171875,654.8538818359375,0.7426028847694397,1.853893518447876,1.057088851928711,3.0025494197616354e-05,13.722005844116211,3,0,0,0,1,4,0,0,0,1,0,"tensor(4.3904, dtype=torch.float64)","tensor(0.2027, dtype=torch.float64)","tensor(0.2830, dtype=torch.float64)","tensor(0.1845, dtype=torch.float64)","tensor(0.1540, dtype=torch.float64)",1145.5123258287974,
525,19,905.5958862304688,1038.513664,8404.369140625,442.3352355957031,0.4626248776912689,1.000931739807129,0.48638319969177246,9.226694601238705e-06,12.709620475769043,2,0,0,1,0,5,0,0,0,1,0,"tensor(5.5613, dtype=torch.float64)","tensor(1.0979, dtype=torch.float64)","tensor(0.1281, dtype=torch.float64)","tensor(0.0467, dtype=torch.float64)","tensor(0.3396, dtype=torch.float64)",1528.5234602795952,
526,16,635.30712890625,1000.812032,8250.8037109375,515.6752319335938,0.48387134075164795,1.3073762655258179,0.44806331396102905,3.8696660340065137e-05,14.419647216796875,4,0,0,0,1,5,0,0,0,1,0,"tensor(6.2824, dtype=torch.float64)","tensor(0.0812, dtype=torch.float64)","tensor(0.0897, dtype=torch.float64)","tensor(0.0167, dtype=torch.float64)","tensor(0.0680, dtype=torch.float64)",900.4645085523163,
527,12,479.51654052734375,785.614848,9427.4580078125,785.6215209960938,0.8740435242652893,1.3157432079315186,0.6241875290870667,1.910450737341307e-05,11.27800178527832,4,0,0,0,1,4,0,0,0,1,1,"tensor(4.7785, dtype=torch.float64)","tensor(0.0121, dtype=torch.float64)","tensor(0.0428, dtype=torch.float64)","tensor(0.1395, dtype=torch.float64)","tensor(0.5504, dtype=torch.float64)",912.7055995496346,
528,13,517.5140991210938,755.889664,7304.97509765625,561.9212036132812,0.5052868127822876,1.1887654066085815,0.5021973848342896,3.719431333593093e-05,9.911747932434082,2,0,0,1,0,2,0,0,1,0,1,"tensor(4.7937, dtype=torch.float64)","tensor(0.1181, dtype=torch.float64)","tensor(0.0207, dtype=torch.float64)","tensor(0.3207, dtype=torch.float64)","tensor(0.5248, dtype=torch.float64)",304.7082341446268,
529,18,833.1591796875,972.025856,9957.7099609375,553.2061157226562,0.23992836475372314,0.7829362750053406,0.39481666684150696,1.270030679734191e-05,8.15400505065918,3,0,0,0,1,3,0,0,0,1,1,"tensor(3.8893, dtype=torch.float64)","tensor(0.0806, dtype=torch.float64)","tensor(0.0175, dtype=torch.float64)","tensor(0.0699, dtype=torch.float64)","tensor(0.2731, dtype=torch.float64)",215.05795820815396,
530,18,789.870849609375,1095.167488,11882.2412109375,660.12451171875,0.6252937316894531,1.671081781387329,0.7421867251396179,2.406895328022074e-05,16.511354446411133,5,0,0,0,1,6,0,0,0,1,0,"tensor(4.6331, dtype=torch.float64)","tensor(0.1652, dtype=torch.float64)","tensor(0.4276, dtype=torch.float64)","tensor(0.0526, dtype=torch.float64)","tensor(0.2458, dtype=torch.float64)",492.7009419494916,
531,16,635.3826293945312,1024.356352,10950.712890625,684.4195556640625,0.6644758582115173,1.1756584644317627,0.5533360242843628,1.2588325262186117e-05,11.552909851074219,4,0,0,0,1,1,1,0,0,0,0,"tensor(5.3154, dtype=torch.float64)","tensor(0.1178, dtype=torch.float64)","tensor(0.0905, dtype=torch.float64)","tensor(0.2000, dtype=torch.float64)","tensor(0.0698, dtype=torch.float64)",299.5463247860983,
532,19,934.4993286132812,1094.774272,12000.7548828125,631.61865234375,0.7665382623672485,1.018601894378662,0.5723390579223633,4.437468669493683e-05,10.257256507873535,4,0,0,0,1,5,0,0,0,1,0,"tensor(4.2310, dtype=torch.float64)","tensor(3.1641, dtype=torch.float64)","tensor(0.0907, dtype=torch.float64)","tensor(0.8996, dtype=torch.float64)","tensor(0.0191, dtype=torch.float64)",929.7735631706039,
533,19,890.1355590820312,1155.720192,13385.03515625,704.4755249023438,0.5411081910133362,1.2840807437896729,0.51924067735672,1.7109981854446232e-05,14.704948425292969,3,0,0,0,1,5,0,0,0,1,0,"tensor(5.9055, dtype=torch.float64)","tensor(2.5260, dtype=torch.float64)","tensor(0.1381, dtype=torch.float64)","tensor(0.0857, dtype=torch.float64)","tensor(0.0240, dtype=torch.float64)",1008.8399573054438,
534,14,556.7446899414062,985.225216,8307.0712890625,593.3622436523438,0.5415343046188354,1.2623426914215088,0.5809282064437866,3.499681406538002e-05,10.409771919250488,2,0,0,1,0,1,1,0,0,0,0,"tensor(4.8145, dtype=torch.float64)","tensor(0.0864, dtype=torch.float64)","tensor(0.0332, dtype=torch.float64)","tensor(0.7790, dtype=torch.float64)","tensor(0.2002, dtype=torch.float64)",398.5563626420756,
535,11,437.9914245605469,758.306304,7811.77490234375,710.161376953125,0.9332501292228699,2.0266833305358887,1.0247879028320312,8.19971101009287e-05,14.47983169555664,1,0,1,0,0,3,0,0,0,1,0,"tensor(5.4026, dtype=torch.float64)","tensor(0.5267, dtype=torch.float64)","tensor(0.5864, dtype=torch.float64)","tensor(0.8452, dtype=torch.float64)","tensor(0.0432, dtype=torch.float64)",1479.8516413736784,
536,18,790.2471313476562,893.110784,8850.2734375,491.6818542480469,0.698390543460846,1.1968427896499634,0.5462071895599365,2.2461686967290007e-05,13.049162864685059,5,0,0,0,1,5,0,0,0,1,1,"tensor(5.3866, dtype=torch.float64)","tensor(2.1478, dtype=torch.float64)","tensor(0.7541, dtype=torch.float64)","tensor(0.8458, dtype=torch.float64)","tensor(0.0360, dtype=torch.float64)",493.30728977135175,
537,19,928.6112670898438,1139.372544,12449.658203125,655.2451782226562,0.4121479392051697,0.9158695340156555,0.589260458946228,2.4278937416966073e-05,9.246941566467285,3,0,0,0,1,3,0,0,0,1,1,"tensor(3.6278, dtype=torch.float64)","tensor(0.2784, dtype=torch.float64)","tensor(0.2670, dtype=torch.float64)","tensor(0.1638, dtype=torch.float64)","tensor(0.5027, dtype=torch.float64)",869.7225000627756,
538,23,1299.7491455078125,1266.99776,11615.5361328125,505.0233154296875,0.34361743927001953,0.7229984402656555,0.3705136775970459,6.898977972014109e-06,10.919915199279785,7,0,0,0,1,8,0,0,0,1,0,"tensor(4.1965, dtype=torch.float64)","tensor(0.5705, dtype=torch.float64)","tensor(0.5820, dtype=torch.float64)","tensor(0.3974, dtype=torch.float64)","tensor(0.2299, dtype=torch.float64)",1056.7412179136359,
539,14,554.9312133789062,1051.033088,9330.212890625,666.4437866210938,0.8098433613777161,1.3915843963623047,0.6020597815513611,2.4148193915607408e-05,13.882818222045898,3,0,0,0,1,6,0,0,0,1,0,"tensor(5.8311, dtype=torch.float64)","tensor(0.7358, dtype=torch.float64)","tensor(0.5062, dtype=torch.float64)","tensor(0.1648, dtype=torch.float64)","tensor(0.1505, dtype=torch.float64)",1070.1880275538808,
540,20,1001.4552612304688,1026.172928,7966.16162109375,398.3080749511719,0.6972177028656006,0.9150034785270691,0.4695659577846527,1.0930970347544644e-05,11.262226104736328,5,0,0,0,1,9,0,0,0,1,0,"tensor(5.0535, dtype=torch.float64)","tensor(0.3527, dtype=torch.float64)","tensor(0.7479, dtype=torch.float64)","tensor(0.7484, dtype=torch.float64)","tensor(0.2549, dtype=torch.float64)",2388.0189686048243,
541,13,520.16845703125,947.74016,10873.0244140625,836.3865356445312,0.5802046060562134,1.704959750175476,1.1494888067245483,0.00013025716179981828,12.861489295959473,5,0,0,0,1,4,0,0,0,1,0,"tensor(3.2970, dtype=torch.float64)","tensor(0.0968, dtype=torch.float64)","tensor(0.0405, dtype=torch.float64)","tensor(0.3579, dtype=torch.float64)","tensor(0.0869, dtype=torch.float64)",758.4961016062996,
542,19,877.823974609375,946.098176,12929.728515625,680.5120239257812,0.7989563345909119,1.1706424951553345,0.5593472123146057,1.1754957085940987e-05,13.999876976013184,3,0,0,0,1,5,0,0,0,1,0,"tensor(5.7209, dtype=torch.float64)","tensor(0.7573, dtype=torch.float64)","tensor(0.6011, dtype=torch.float64)","tensor(0.2955, dtype=torch.float64)","tensor(0.0449, dtype=torch.float64)",919.6839081577842,
543,14,556.205078125,976.25088,9240.849609375,660.0607299804688,0.8852500915527344,1.4474530220031738,0.6688762307167053,0.00011362395889591426,10.768342971801758,2,0,0,1,0,1,1,0,0,0,0,"tensor(5.1197, dtype=torch.float64)","tensor(0.0853, dtype=torch.float64)","tensor(0.0565, dtype=torch.float64)","tensor(0.8229, dtype=torch.float64)","tensor(0.7423, dtype=torch.float64)",676.069620126022,
544,24,1385.5703125,1137.883648,12094.994140625,503.9580993652344,0.40490272641181946,0.9417711496353149,0.4596346616744995,6.943981588847237e-06,15.730948448181152,9,0,0,0,1,11,0,0,0,1,0,"tensor(6.3497, dtype=torch.float64)","tensor(0.4881, dtype=torch.float64)","tensor(0.3980, dtype=torch.float64)","tensor(0.2500, dtype=torch.float64)","tensor(0.2286, dtype=torch.float64)",682.8470044448883,
545,13,515.0739135742188,1053.843456,8839.0185546875,679.9244995117188,0.5404531359672546,1.1750596761703491,0.6832708120346069,6.599471817025915e-05,8.960646629333496,4,0,0,0,1,4,0,0,0,1,1,"tensor(3.8413, dtype=torch.float64)","tensor(0.3201, dtype=torch.float64)","tensor(0.1349, dtype=torch.float64)","tensor(0.4530, dtype=torch.float64)","tensor(0.0591, dtype=torch.float64)",833.2616794058664,
546,21,1150.6441650390625,1064.850432,10472.1103515625,498.67193603515625,0.5342571139335632,0.9413816928863525,0.4707588255405426,1.6239910110016353e-05,12.019654273986816,4,0,0,0,1,4,0,0,0,1,1,"tensor(4.6784, dtype=torch.float64)","tensor(0.1477, dtype=torch.float64)","tensor(0.1407, dtype=torch.float64)","tensor(0.0370, dtype=torch.float64)","tensor(0.1562, dtype=torch.float64)",526.8007388970412,
547,23,1410.7166748046875,1372.92544,10602.4169921875,460.97467041015625,0.2588318884372711,0.7117759585380554,0.44825947284698486,8.365852409042418e-06,9.764183044433594,3,0,0,0,1,8,0,0,0,1,0,"tensor(4.2116, dtype=torch.float64)","tensor(1.0631, dtype=torch.float64)","tensor(0.5831, dtype=torch.float64)","tensor(0.0052, dtype=torch.float64)","tensor(0.0150, dtype=torch.float64)",1287.6460182787043,
548,26,1790.7845458984375,1528.01024,13707.365234375,527.2063598632812,0.5128164887428284,0.8599319458007812,0.4327811300754547,6.4483283495064825e-06,15.011286735534668,5,0,0,0,1,8,0,0,0,1,0,"tensor(5.8575, dtype=torch.float64)","tensor(1.6835, dtype=torch.float64)","tensor(0.5839, dtype=torch.float64)","tensor(0.0296, dtype=torch.float64)","tensor(0.0050, dtype=torch.float64)",1411.351572829896,
549,22,1176.011474609375,1425.688576,11599.62890625,527.255859375,0.4976770877838135,0.8496403098106384,0.4124395549297333,2.4613433197373524e-05,12.388276100158691,8,0,0,0,1,12,0,0,0,1,0,"tensor(5.3631, dtype=torch.float64)","tensor(0.8029, dtype=torch.float64)","tensor(0.7772, dtype=torch.float64)","tensor(0.2345, dtype=torch.float64)","tensor(0.0405, dtype=torch.float64)",186.4657719451419,
550,13,516.9400024414062,1013.162496,8858.818359375,681.4475708007812,1.0604450702667236,1.6026057004928589,0.722419023513794,0.00010713639494497329,11.75835132598877,1,0,1,0,0,3,0,0,0,1,0,"tensor(4.9866, dtype=torch.float64)","tensor(0.5798, dtype=torch.float64)","tensor(0.5566, dtype=torch.float64)","tensor(0.0928, dtype=torch.float64)","tensor(0.0949, dtype=torch.float64)",998.0793250789609,
551,14,555.4781494140625,812.678656,8771.2919921875,626.5208740234375,0.8639156222343445,1.6312017440795898,0.774712860584259,5.2458624850260094e-05,11.451314926147461,2,0,0,1,0,2,0,0,1,0,1,"tensor(4.4133, dtype=torch.float64)","tensor(0.4123, dtype=torch.float64)","tensor(0.5740, dtype=torch.float64)","tensor(0.6927, dtype=torch.float64)","tensor(0.0147, dtype=torch.float64)",917.3331708285526,
552,14,556.486328125,816.1664,11344.224609375,810.3018188476562,0.7437585592269897,1.2939932346343994,0.6361837387084961,6.912123353686184e-05,11.42322826385498,2,0,0,1,0,2,0,0,1,0,1,"tensor(3.7414, dtype=torch.float64)","tensor(0.2702, dtype=torch.float64)","tensor(0.3403, dtype=torch.float64)","tensor(0.0735, dtype=torch.float64)","tensor(0.1270, dtype=torch.float64)",819.079266196614,
553,17,697.6399536132812,924.558848,10949.236328125,644.07275390625,0.664882242679596,1.1675589084625244,0.6219735145568848,1.632346902624704e-05,11.6007080078125,4,0,0,0,1,5,0,0,0,1,0,"tensor(4.3123, dtype=torch.float64)","tensor(0.4627, dtype=torch.float64)","tensor(0.0091, dtype=torch.float64)","tensor(0.3183, dtype=torch.float64)","tensor(0.0605, dtype=torch.float64)",471.774286689631,
554,13,515.072998046875,890.486784,9225.36328125,709.6433715820312,1.0978723764419556,2.011977195739746,0.9042534232139587,5.8214020100422204e-05,14.293691635131836,2,0,0,1,0,3,0,0,0,1,0,"tensor(5.2043, dtype=torch.float64)","tensor(0.2527, dtype=torch.float64)","tensor(0.3175, dtype=torch.float64)","tensor(0.4693, dtype=torch.float64)","tensor(0.0720, dtype=torch.float64)",812.7742212249774,
555,16,629.696533203125,880.635392,10370.0712890625,648.1294555664062,0.8134723901748657,1.4481362104415894,0.7957865595817566,2.4129196390276775e-05,12.485940933227539,1,0,1,0,0,4,0,0,0,1,0,"tensor(4.7825, dtype=torch.float64)","tensor(1.3464, dtype=torch.float64)","tensor(0.8800, dtype=torch.float64)","tensor(0.0527, dtype=torch.float64)","tensor(0.1219, dtype=torch.float64)",681.1778698676034,
556,15,603.6070556640625,916.270592,10464.9755859375,697.6651000976562,0.6909583806991577,1.3821768760681152,0.8186966776847839,4.221298877382651e-05,12.104018211364746,3,0,0,0,1,5,0,0,0,1,0,"tensor(4.5561, dtype=torch.float64)","tensor(0.7583, dtype=torch.float64)","tensor(0.5652, dtype=torch.float64)","tensor(0.9485, dtype=torch.float64)","tensor(0.0211, dtype=torch.float64)",942.3209104412792,
557,20,859.4452514648438,987.32032,9533.9677734375,476.6983947753906,0.3681875169277191,0.8464940190315247,0.40785160660743713,1.231953501701355e-05,11.577939987182617,4,0,0,0,1,9,0,0,0,1,0,"tensor(4.2129, dtype=torch.float64)","tensor(0.4550, dtype=torch.float64)","tensor(0.2688, dtype=torch.float64)","tensor(0.1829, dtype=torch.float64)","tensor(0.0180, dtype=torch.float64)",2005.5190737414002,
558,16,629.233642578125,1010.09664,7331.7822265625,458.23638916015625,0.4777769446372986,1.2502351999282837,0.6438373923301697,1.886860263766721e-05,11.966436386108398,2,0,0,1,0,5,0,0,0,1,0,"tensor(4.9625, dtype=torch.float64)","tensor(0.2942, dtype=torch.float64)","tensor(0.2809, dtype=torch.float64)","tensor(0.0094, dtype=torch.float64)","tensor(0.7513, dtype=torch.float64)",1557.3567608377216,
559,20,1046.6907958984375,1106.374656,8972.9619140625,448.6481018066406,0.5111564993858337,0.9063999056816101,0.46296563744544983,1.428902214684058e-05,10.484054565429688,2,0,0,1,0,6,0,0,0,1,0,"tensor(4.9820, dtype=torch.float64)","tensor(0.7458, dtype=torch.float64)","tensor(0.5304, dtype=torch.float64)","tensor(0.1748, dtype=torch.float64)","tensor(0.3583, dtype=torch.float64)",1825.567372482606,
560,16,629.74462890625,1094.166016,9833.9521484375,614.6220092773438,0.9478572607040405,1.4707082509994507,0.7756364345550537,2.258630956930574e-05,13.344696044921875,3,0,0,0,1,5,0,0,0,1,0,"tensor(5.3820, dtype=torch.float64)","tensor(3.5807, dtype=torch.float64)","tensor(2.0856, dtype=torch.float64)","tensor(0.2774, dtype=torch.float64)","tensor(0.0427, dtype=torch.float64)",1049.2956058058244,
561,19,932.3386840820312,1091.428864,8402.4052734375,442.23187255859375,0.6647844910621643,0.9504751563072205,0.5066843032836914,2.114511516992934e-05,9.348342895507812,2,0,0,1,0,5,0,0,0,1,0,"tensor(4.4767, dtype=torch.float64)","tensor(1.6247, dtype=torch.float64)","tensor(0.7656, dtype=torch.float64)","tensor(0.7725, dtype=torch.float64)","tensor(0.0421, dtype=torch.float64)",1286.8778865270733,
562,19,955.0338134765625,1191.721472,9883.03515625,520.1597290039062,0.47398921847343445,0.9069019556045532,0.424787700176239,2.5452392947045155e-05,10.088759422302246,2,0,0,1,0,4,0,0,0,1,0,"tensor(4.2305, dtype=torch.float64)","tensor(0.7794, dtype=torch.float64)","tensor(0.3462, dtype=torch.float64)","tensor(0.7466, dtype=torch.float64)","tensor(0.2219, dtype=torch.float64)",1316.6577550836962,
563,16,631.05712890625,1076.46208,10362.34375,647.646484375,0.47925326228141785,1.1300569772720337,0.5727828145027161,2.7557343855733052e-05,9.308660507202148,1,0,1,0,0,1,1,0,0,0,1,"tensor(3.4417, dtype=torch.float64)","tensor(0.3093, dtype=torch.float64)","tensor(0.0024, dtype=torch.float64)","tensor(0.1545, dtype=torch.float64)","tensor(0.7051, dtype=torch.float64)",295.7391915199846,
564,13,514.7924194335938,877.25824,10293.8671875,791.8359375,0.47042256593704224,1.3224083185195923,0.7100866436958313,5.212228643358685e-05,10.207099914550781,1,0,1,0,0,2,0,0,1,0,0,"tensor(4.1613, dtype=torch.float64)","tensor(0.2128, dtype=torch.float64)","tensor(0.1151, dtype=torch.float64)","tensor(0.0772, dtype=torch.float64)","tensor(0.4316, dtype=torch.float64)",872.7859175501386,
565,18,778.6741943359375,945.481216,8839.8994140625,491.10552978515625,0.56682950258255,1.0466642379760742,0.46432703733444214,1.3016107914154418e-05,13.283267974853516,2,0,0,1,0,3,0,0,0,1,0,"tensor(5.2990, dtype=torch.float64)","tensor(1.0180, dtype=torch.float64)","tensor(0.2041, dtype=torch.float64)","tensor(0.1697, dtype=torch.float64)","tensor(0.0121, dtype=torch.float64)",908.4376069657916,
566,14,555.8598022460938,952.560128,8766.9267578125,626.2091064453125,0.6564410328865051,1.8359482288360596,0.8473984003067017,3.6781882954528555e-05,15.612431526184082,2,0,0,1,0,2,0,0,1,0,1,"tensor(4.6836, dtype=torch.float64)","tensor(0.2943, dtype=torch.float64)","tensor(0.1650, dtype=torch.float64)","tensor(0.2800, dtype=torch.float64)","tensor(0.7053, dtype=torch.float64)",506.29714152280167,
567,16,633.3767700195312,921.814528,8347.95703125,521.747314453125,0.5099766254425049,1.0808950662612915,0.5835769772529602,4.436898234416731e-05,10.3646821975708,5,0,0,0,1,4,0,0,0,1,0,"tensor(4.6657, dtype=torch.float64)","tensor(1.3216, dtype=torch.float64)","tensor(0.3591, dtype=torch.float64)","tensor(0.8397, dtype=torch.float64)","tensor(0.5028, dtype=torch.float64)",410.25671395997597,
568,15,595.1495971679688,945.522176,10460.0400390625,697.3360595703125,0.7302719950675964,1.05994713306427,0.6747578978538513,2.828521428455133e-05,9.176311492919922,2,0,0,1,0,2,0,0,1,0,1,"tensor(3.5358, dtype=torch.float64)","tensor(0.5321, dtype=torch.float64)","tensor(1.0489, dtype=torch.float64)","tensor(0.8167, dtype=torch.float64)","tensor(0.0322, dtype=torch.float64)",294.01679639425964,
569,23,1425.3526611328125,1220.01152,11528.2822265625,501.22967529296875,0.6262331604957581,0.8739065527915955,0.5373967885971069,1.1619876204349566e-05,10.485111236572266,4,0,0,0,1,9,0,0,0,1,0,"tensor(4.6598, dtype=torch.float64)","tensor(1.6636, dtype=torch.float64)","tensor(1.1062, dtype=torch.float64)","tensor(0.2067, dtype=torch.float64)","tensor(0.3390, dtype=torch.float64)",1549.0838736370313,
570,21,1202.9071044921875,1389.211136,9912.7939453125,472.0378112792969,0.6685754060745239,0.9313023090362549,0.45455801486968994,1.1024367267964408e-05,11.203880310058594,4,0,0,0,1,4,0,0,0,1,1,"tensor(5.0561, dtype=torch.float64)","tensor(2.8109, dtype=torch.float64)","tensor(0.1519, dtype=torch.float64)","tensor(0.9590, dtype=torch.float64)","tensor(0.5325, dtype=torch.float64)",730.4665231402596,
571,11,440.774658203125,964.536832,10188.2099609375,926.200927734375,1.0290411710739136,2.1505730152130127,1.1718008518218994,0.00010392806143499911,12.78490924835205,2,0,0,1,0,3,0,0,0,1,0,"tensor(4.6124, dtype=torch.float64)","tensor(0.0798, dtype=torch.float64)","tensor(0.2250, dtype=torch.float64)","tensor(0.3402, dtype=torch.float64)","tensor(0.2308, dtype=torch.float64)",1375.0827764263395,
572,11,446.51519775390625,672.50944,7250.560546875,659.1419067382812,0.7005897164344788,1.5870290994644165,1.0975439548492432,4.684752639150247e-05,8.769607543945312,2,0,0,1,0,2,0,0,1,0,1,"tensor(4.0887, dtype=torch.float64)","tensor(0.3698, dtype=torch.float64)","tensor(0.1514, dtype=torch.float64)","tensor(0.1103, dtype=torch.float64)","tensor(0.0940, dtype=torch.float64)",990.439635013445,
573,12,477.5169677734375,691.027456,9764.3994140625,813.699951171875,0.7972525954246521,1.9348140954971313,0.8779358863830566,0.00013169232988730073,12.944241523742676,2,0,0,1,0,5,0,0,0,1,0,"tensor(5.0079, dtype=torch.float64)","tensor(0.4016, dtype=torch.float64)","tensor(0.3148, dtype=torch.float64)","tensor(0.4581, dtype=torch.float64)","tensor(0.4103, dtype=torch.float64)",2678.2411476958277,
574,16,629.6627197265625,852.030976,11474.048828125,717.1280517578125,0.35752829909324646,0.74372798204422,0.4985291063785553,2.6438539862283505e-05,6.263106346130371,3,0,0,0,1,1,1,0,0,0,0,"tensor(2.6696, dtype=torch.float64)","tensor(0.0737, dtype=torch.float64)","tensor(0.1067, dtype=torch.float64)","tensor(0.2381, dtype=torch.float64)","tensor(0.8544, dtype=torch.float64)",512.2011783460322,
575,19,890.313720703125,1061.675008,13932.2294921875,733.2752685546875,0.6206666231155396,1.4171680212020874,0.6216325163841248,2.90605839836644e-05,16.012182235717773,4,0,0,0,1,6,0,0,0,1,0,"tensor(5.3540, dtype=torch.float64)","tensor(0.3366, dtype=torch.float64)","tensor(0.2625, dtype=torch.float64)","tensor(0.2382, dtype=torch.float64)","tensor(0.0240, dtype=torch.float64)",1429.2531273433165,
