sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
499,15,359.918701171875,441.819648,10310.34375,687.3562622070312,0.21258528530597687,0.4064392149448395,0.3582199215888977,4.875854210695252e-05,1.6221710443496704,5,0,0,0,1,5,0,0,0,1,1,0.5818675118475874,0.0025222067271675197,0.06297575330116634,0.685534179533056,0.28961950237304657,974.5453935122878,
500,23,557.5546264648438,577.601024,12036.9609375,523.3461303710938,0.08197667449712753,0.23611980676651,0.2391543835401535,1.2626946045202203e-05,1.715644359588623,4,0,0,0,1,4,0,0,0,1,1,0.392108793870067,0.019913598792343695,0.007832717796451255,0.651499892161773,0.6864660766562053,474.96180415986885,
501,11,300.5419616699219,503.297536,10243.9267578125,931.26611328125,0.34842294454574585,0.6556461453437805,0.4808548092842102,6.081662650103681e-05,3.1800694465637207,4,0,0,0,1,4,0,0,0,1,1,0.5857788868231003,0.007579588419121111,0.016750121982664137,0.7902649834096054,0.8250050816704162,151.53908686972036,
502,19,452.58837890625,454.800896,8355.982421875,439.7885437011719,0.15715906023979187,0.22255538403987885,0.249745711684227,1.7742999261827208e-05,0.9882088303565979,3,0,0,0,1,3,0,0,0,1,1,0.2621272123657589,0.7622302177313882,0.05476030856685574,0.8746366208631002,0.8865667636130956,373.9756750060821,
503,18,422.6325988769531,534.26944,8793.1962890625,488.5108947753906,0.05716988071799278,0.14929941296577454,0.17480091750621796,1.7873584511107765e-05,0.6013049483299255,3,0,0,0,1,3,0,0,0,1,1,0.18715199235594038,0.011277831830817042,0.00590435624240776,0.9871872489253541,0.9064335627695195,127.57350447142365,
504,22,518.017822265625,597.618176,9423.9609375,428.36187744140625,0.1663200408220291,0.19857046008110046,0.19731424748897552,2.187045720347669e-05,0.726829469203949,5,0,0,0,1,5,0,0,0,1,1,0.367652936938916,0.08584088258110706,0.004286692226523614,0.969932026025412,0.5615427549791566,176.7304928020373,
505,17,437.96990966796875,568.073728,10806.1591796875,635.6564331054688,0.04703834652900696,0.14725571870803833,0.15583285689353943,2.2711419660481624e-05,0.578260600566864,4,0,0,0,1,5,0,0,0,1,0,0.2833060558298583,0.05270054638723842,0.004250204705985361,0.9985428542718129,0.9870660300694808,129.6366057242214,
506,12,281.5395812988281,420.322816,9138.087890625,761.50732421875,0.2945588231086731,0.630185067653656,0.5889184474945068,5.986111136735417e-05,2.2585437297821045,2,0,0,1,0,3,0,0,0,1,0,0.5580554601705887,0.09307295899943258,0.25907296196367857,0.6556095251075826,0.0011474794201445648,1709.7796624304913,
507,18,422.7255554199219,447.462912,10473.171875,581.8428955078125,0.15329428017139435,0.3371346890926361,0.36529311537742615,3.314245986985043e-05,1.700475811958313,5,0,0,0,1,6,0,0,0,1,0,0.34037465985931253,0.024037020117385177,0.07969387766357933,0.9544861236584706,0.9954290809056335,444.96591902819915,
508,13,303.54022216796875,442.688,7229.26513671875,556.0973510742188,0.09746329486370087,0.34627866744995117,0.3685258626937866,1.4592165825888515e-05,1.3331637382507324,2,0,0,1,0,2,0,0,1,0,1,0.5734495626320374,2.231257794139405,0.241130722236731,0.9922741201570984,0.9194179967556352,258.34495514722204,
509,12,282.0382995605469,370.532352,8231.4599609375,685.9550170898438,0.12295190244913101,0.34626078605651855,0.4015069603919983,0.00010999679943779483,0.8877337574958801,2,0,0,1,0,2,0,0,1,0,1,0.17714355645717195,0.25115920141628967,0.0053823820335369005,0.9902631823074763,0.9856523149922785,494.782549084513,
510,17,398.92681884765625,430.196736,9333.58984375,549.0347290039062,0.13886605203151703,0.2600458860397339,0.2478640079498291,1.5675699614803307e-05,1.216247797012329,2,0,0,1,0,3,0,0,0,1,0,0.3481614423645871,0.12952310598662398,0.05493019109668907,0.9861069189076644,0.9907827584029584,336.5533442971279,
511,22,517.6350708007812,582.102528,11446.9013671875,520.313720703125,0.034931112080812454,0.09239112585783005,0.10167018324136734,5.719550244975835e-06,0.464717298746109,2,0,0,1,0,2,0,0,1,0,1,0.16492436122149978,0.007848403547348087,0.003961912049729971,0.9979651783473682,0.8770089036280022,204.75608657827985,
512,22,565.056396484375,660.074496,11908.4443359375,541.29296875,0.18406575918197632,0.3029322326183319,0.3046130836009979,3.128866956103593e-05,1.599134922027588,5,0,0,0,1,7,0,0,0,1,0,0.5375383659138273,0.33737676637144,0.015128206780215175,0.9633126133976853,0.8952498555349626,950.8401575758364,
513,19,509.4758605957031,598.637056,11404.80859375,600.2531127929688,0.06905557215213776,0.14283321797847748,0.16739578545093536,2.158283859898802e-05,0.4378415644168854,5,0,0,0,1,5,0,0,0,1,1,0.11395489294369678,0.0038392204922401696,0.005910602961910927,0.9550414000996799,0.9908640502669894,252.1552622676298,
514,19,463.3730773925781,547.15136,10839.4775390625,570.4988403320312,0.0744083970785141,0.12745943665504456,0.1385270208120346,1.1444458323239814e-05,0.5072087049484253,7,0,0,0,1,6,0,0,0,1,0,0.18158221164399918,0.13246744421050943,0.04187852529020206,0.8992911238079002,0.9749021950782703,333.1176996002193,
515,18,432.55706787109375,533.936128,11945.08984375,663.6160888671875,0.09068844467401505,0.2602938413619995,0.28387197852134705,1.765319575497415e-05,1.188936710357666,4,0,0,0,1,4,0,0,0,1,1,0.35774575100183953,0.397249394674852,0.0015890015802890456,0.9900889919371243,0.9842817275598825,112.32733008001614,
516,16,383.16748046875,485.620224,8194.609375,512.1630859375,0.0708300769329071,0.1621081531047821,0.17818282544612885,1.4491327419818845e-05,0.6252090334892273,2,0,0,1,0,3,0,0,0,1,0,0.21061346787397503,0.0061393887525020285,0.0014918078297323153,0.9406518329058611,0.9110163023168114,87.30287632800533,
