model,number_of_atoms,eckart_eigenvalue_mae_eV_per_angstrom2,sample_index,outlier_filter_hessian_mae_eV_per_angstrom2,outlier
EquiformerV2 (E-F),17,2.5014259059019888,745,1.1523222923278809,False
EquiformerV2 (E-F),15,5.580055717810514,746,2.6169426441192627,False
EquiformerV2 (E-F),13,2.3664573563617237,747,1.837571620941162,False
EquiformerV2 (E-F),16,2.8883329826709714,748,1.0118848085403442,False
EquiformerV2 (E-F),20,2.4455051714375307,749,0.8981320858001709,False
EquiformerV2 (E-F),24,2.1588616728127823,750,0.5629653930664062,False
EquiformerV2 (E-F),16,2.053012258644093,751,1.4186049699783323,False
EquiformerV2 (E-F),13,2.5903408055884465,752,1.2460588216781616,False
EquiformerV2 (E-F),27,2.549105317459921,753,0.7337378263473511,False
EquiformerV2 (E-F),15,2.207132861493806,754,0.7828418612480164,False
EquiformerV2 (E-F),24,2.44752964729726,755,0.5701544284820557,False
EquiformerV2 (E-F),26,2.565313765411225,756,0.6067610383033752,False
EquiformerV2 (E-F),26,2.4038024544002194,757,0.6620730757713318,False
EquiformerV2 (E-F),28,2.305464416505406,758,0.4335381090641022,False
EquiformerV2 (E-F),15,2.1612349575020424,759,1.2234946489334106,False
EquiformerV2 (E-F),20,2.2278008434917487,760,0.7195237874984741,False
EquiformerV2 (E-F),30,2.937576428503052,761,0.6647858619689941,False
EquiformerV2 (E-F),13,1.7546602103592304,762,1.9437451362609863,False
EquiformerV2 (E-F),13,2.6486196876247825,763,1.9346448183059688,False
EquiformerV2 (E-F),14,3.9849525234493175,764,2.756703615188598,False
EquiformerV2 (E-F),17,2.2189591369610278,765,0.6593789458274841,False
EquiformerV2 (E-F),18,2.191548487855786,766,0.6427410244941711,False
EquiformerV2 (E-F),11,2.228288490028001,767,1.5587087869644165,False
EquiformerV2 (E-F),18,1.9923753183907884,768,1.535172939300537,False
EquiformerV2 (E-F),12,2.038098127320604,769,1.3693251609802246,False
EquiformerV2 (E-F),19,4.130577343460825,770,2.701718330383301,False
EquiformerV2 (E-F),17,2.0082998722938474,771,0.6806049346923828,False
EquiformerV2 (E-F),19,2.4190074728650064,772,0.6698575615882874,False
EquiformerV2 (E-F),19,2.561400577531788,773,1.602192521095276,False
EquiformerV2 (E-F),15,2.1863453600409266,774,1.053320050239563,False
EquiformerV2 (E-F),15,1.9629906500212115,775,1.0169677734375,False
EquiformerV2 (E-F),16,2.5440304127988456,776,1.05520498752594,False
EquiformerV2 (E-F),16,1.8783254358471,777,0.845139741897583,False
EquiformerV2 (E-F),18,2.0600099681196458,778,0.7086412906646729,False
EquiformerV2 (E-F),17,2.683104763013003,779,1.3267536163330078,False
EquiformerV2 (E-F),22,2.2985886053854263,780,0.7721167206764221,False
EquiformerV2 (E-F),19,2.2076885731087885,781,0.6281989812850952,False
EquiformerV2 (E-F),19,1.937227877135448,782,0.7453742623329163,False
EquiformerV2 (E-F),24,2.55575101245571,783,0.5152021646499634,False
EquiformerV2 (E-F),24,2.524612942808305,784,0.8982869982719421,False
EquiformerV2 (E-F),15,2.194256618683629,785,1.030505657196045,False
EquiformerV2 (E-F),19,2.8022654182708124,786,1.0304007530212402,False
EquiformerV2 (E-F),20,2.4804454695499265,787,1.1033776998519895,False
EquiformerV2 (E-F),21,2.879543939771098,788,1.1349716186523438,False
EquiformerV2 (E-F),23,2.258567530975138,789,0.9488099813461304,False
EquiformerV2 (E-F),21,2.073224783573601,790,0.648827314376831,False
EquiformerV2 (E-F),16,2.6833641110810382,791,0.7618996500968933,False
EquiformerV2 (E-F),20,2.7222839762788955,792,0.8184771537780762,False
EquiformerV2 (E-F),20,2.464804069083639,793,0.8336677551269531,False
EquiformerV2 (E-F),17,2.2751908504733973,794,1.347360134124756,False
EquiformerV2 (E-F),16,2.8057227797656306,795,1.1436436176300049,False
EquiformerV2 (E-F),21,2.426549732772984,796,1.0076082944869995,False
EquiformerV2 (E-F),21,1.9266755197887733,797,0.5514657497406006,False
EquiformerV2 (E-F),13,2.3210588725265926,798,1.567041277885437,False
EquiformerV2 (E-F),19,2.136836347833793,799,0.609176516532898,False
EquiformerV2 (E-F),20,2.780326485603771,800,1.0207805633544922,False
EquiformerV2 (E-F),20,2.2074592677882183,801,0.6088306903839111,False
EquiformerV2 (E-F),22,3.2464181969129284,802,1.0089163780212402,False
EquiformerV2 (E-F),14,2.3052356062600072,803,0.7733836770057678,False
EquiformerV2 (E-F),11,2.5401241907995136,804,1.0347148180007937,False
EquiformerV2 (E-F),15,1.9464843213961809,805,1.4645580053329468,False
EquiformerV2 (E-F),19,2.207659475465865,806,0.6892755031585693,False
EquiformerV2 (E-F),18,3.115144932401289,807,1.0432071685791016,False
EquiformerV2 (E-F),25,2.1479838529171102,808,0.4060782194137573,False
EquiformerV2 (E-F),23,2.7337994009533886,809,0.8730575442314148,False
EquiformerV2 (E-F),13,2.9144663261505537,810,2.6756064891815186,False
EquiformerV2 (E-F),12,2.855962679466909,811,1.981055736541748,False
EquiformerV2 (E-F),12,2.899076714756397,812,3.423020362854004,False
EquiformerV2 (E-F),23,2.4547099166894517,813,0.5980660319328308,False
EquiformerV2 (E-F),27,2.452299131817323,814,0.5454447269439697,False
EquiformerV2 (E-F),21,2.4222629296217506,815,0.6499834656715393,False
EquiformerV2 (E-F),16,2.0344730656049723,816,0.8007200956344604,False
EquiformerV2 (E-F),19,3.107886511420011,817,0.7074422836303711,False
EquiformerV2 (E-F),19,3.349176754161072,818,1.8362611532211304,False
EquiformerV2 (E-F),11,2.15316419560924,819,1.317064881324768,False
EquiformerV2 (E-F),12,3.8963522449160366,820,4.4459757804870605,False
EquiformerV2 (E-F),19,2.533697173139188,821,1.3052958250045776,False
EquiformerV2 (E-F),29,2.156365791774904,822,0.390935868024826,False
EquiformerV2 (E-F),16,3.3509155787740363,823,1.209373116493225,False
EquiformerV2 (E-F),19,2.798980506682802,824,1.091626763343811,False
EquiformerV2 (E-F),23,2.780542183203176,825,0.838263750076294,False
EquiformerV2 (E-F),14,2.208279132026133,826,0.8555408120155334,False
EquiformerV2 (E-F),17,3.128878232873125,827,1.4041779041290283,False
EquiformerV2 (E-F),19,2.3145436102030184,828,1.01092267036438,False
EquiformerV2 (E-F),21,2.0781210764866818,829,0.5998373627662659,False
EquiformerV2 (E-F),13,2.701324453415095,830,2.162292242050171,False
EquiformerV2 (E-F),25,2.251514948086208,831,0.442540556192398,False
EquiformerV2 (E-F),13,2.578129815326668,832,2.394447326660156,False
EquiformerV2 (E-F),16,2.479579469576881,833,1.4219977855682373,False
EquiformerV2 (E-F),21,2.19888691102689,834,0.8181411027908325,False
EquiformerV2 (E-F),17,2.7678034098980686,835,1.5664575099945068,False
EquiformerV2 (E-F),15,2.79960517501362,836,1.8976309299468996,False
EquiformerV2 (E-F),14,1.8501283676731812,837,1.075042724609375,False
EquiformerV2 (E-F),13,2.5863077799514644,838,1.215772032737732,False
EquiformerV2 (E-F),21,2.6969698127167145,839,0.8712363839149475,False
EquiformerV2 (E-F),11,1.6401360348012346,840,1.2916780710220337,False
EquiformerV2 (E-F),22,2.150682397854093,841,0.5602721571922302,False
EquiformerV2 (E-F),13,3.338076574929181,842,2.9215893745422363,False
EquiformerV2 (E-F),19,2.677645697898614,843,0.965082824230194,False
EquiformerV2 (E-F),15,1.980768873354795,844,0.7855339050292969,False
EquiformerV2 (E-F),16,2.89778993803365,845,1.444323182106018,False
EquiformerV2 (E-F),13,2.1157999084167187,846,1.418986678123474,False
EquiformerV2 (E-F),15,2.0630655001777267,847,1.4629024267196655,False
EquiformerV2 (E-F),27,2.206201497073812,848,0.4220539033412933,False
EquiformerV2 (E-F),10,2.281098405390826,849,1.383389234542847,False
EquiformerV2 (E-F),18,2.504308791339977,850,1.091349482536316,False
EquiformerV2 (E-F),16,2.205679523607785,851,0.9250887632369996,False
EquiformerV2 (E-F),14,2.0629031170965693,852,0.863040566444397,False
EquiformerV2 (E-F),23,2.040392453756736,853,0.5765337944030762,False
EquiformerV2 (E-F),20,2.8202301352024506,854,1.1743136644363403,False
EquiformerV2 (E-F),12,2.1927386379222584,855,0.995013952255249,False
EquiformerV2 (E-F),10,4.713036280675914,856,3.760152578353882,False
EquiformerV2 (E-F),19,3.02095897180625,857,1.451799750328064,False
EquiformerV2 (E-F),18,2.363426178675074,858,0.6777786016464233,False
EquiformerV2 (E-F),14,2.611702124914766,859,1.7234179973602295,False
EquiformerV2 (E-F),18,2.051308898627628,860,0.9761654138565063,False
EquiformerV2 (E-F),20,2.9754744496554504,861,0.7807366251945496,False
EquiformerV2 (E-F),16,2.3841325923462424,862,1.4152876138687134,False
EquiformerV2 (E-F),23,2.049362025414471,863,0.5488608479499817,False
EquiformerV2 (E-F),13,2.122190036294093,864,1.2880975008010864,False
EquiformerV2 (E-F),16,2.334935518379269,865,1.5375546216964722,False
EquiformerV2 (E-F),16,2.2334019505036458,866,0.6588471531867981,False
EquiformerV2 (E-F),25,2.188440739705688,867,0.5465498566627502,False
EquiformerV2 (E-F),14,2.409819687004442,868,2.265815258026123,False
EquiformerV2 (E-F),21,3.173899527821434,869,1.712611436843872,False
EquiformerV2 (E-F),24,2.2525815459598086,870,0.6211861371994019,False
EquiformerV2 (E-F),20,2.1772051859666512,871,0.7039799094200134,False
EquiformerV2 (E-F),19,2.3265199443511038,872,0.6629525423049927,False
EquiformerV2 (E-F),19,2.0978029753048486,873,0.7981503009796143,False
EquiformerV2 (E-F),17,2.0347848486322686,874,0.766975998878479,False
EquiformerV2 (E-F),13,2.493424867077213,875,2.848809242248535,False
EquiformerV2 (E-F),21,2.089269100251626,876,0.6103871464729309,False
EquiformerV2 (E-F),12,2.160107849832655,877,1.7773233652114868,False
EquiformerV2 (E-F),19,3.127809390421361,878,1.5918937921524048,False
EquiformerV2 (E-F),8,2.7454922958386145,879,2.2491488456726074,False
EquiformerV2 (E-F),10,3.0413864685608485,880,2.489898681640625,False
EquiformerV2 (E-F),20,2.4307982695133696,881,0.9965006113052368,False
EquiformerV2 (E-F),22,2.420099072843993,882,0.7482212781906128,False
EquiformerV2 (E-F),19,2.234548605767724,883,0.8450833559036255,False
EquiformerV2 (E-F),20,2.402407784117118,884,1.1707996129989624,False
EquiformerV2 (E-F),14,2.5093524958089923,885,1.4048405885696411,False
EquiformerV2 (E-F),15,3.126678911676809,886,1.5277516841888428,False
EquiformerV2 (E-F),19,3.1243504506584,887,0.9683448076248168,False
EquiformerV2 (E-F),13,2.4520300426281567,888,1.198943257331848,False
EquiformerV2 (E-F),20,2.3115739021535253,889,0.7362321615219116,False
EquiformerV2 (E-F),20,3.1727857639282084,890,1.6685010194778442,False
EquiformerV2 (E-F),18,2.673127453636901,891,1.2099138498306274,False
EquiformerV2 (E-F),24,2.2033732330654456,892,0.5373266935348511,False
EquiformerV2 (E-F),16,2.3514476183420165,893,1.1423577070236206,False
EquiformerV2 (E-F),16,3.2529216751874954,894,1.5096992254257202,False
EquiformerV2 (E-F),17,3.108222310328536,895,0.9342386722564696,False
EquiformerV2 (E-F),12,2.661553547905426,896,2.114614725112915,False
EquiformerV2 (E-F),26,2.461290980560079,897,0.6659525036811829,False
EquiformerV2 (E-F),16,2.7723469402925467,898,1.175838589668274,False
EquiformerV2 (E-F),11,2.2489838147395917,899,1.6888558864593506,False
EquiformerV2 (E-F),13,2.607897240818932,900,1.76227068901062,False
EquiformerV2 (E-F),18,2.4694490606807284,901,0.6732531189918518,False
EquiformerV2 (E-F),17,2.817803327254817,902,1.1490389108657837,False
EquiformerV2 (E-F),16,3.244118996117191,903,1.5153623819351196,False
EquiformerV2 (E-F),19,2.760085833922615,904,0.8102136850357056,False
EquiformerV2 (E-F),20,2.7971319817828566,905,1.3412264585494995,False
EquiformerV2 (E-F),21,2.347193836649163,906,0.803431510925293,False
EquiformerV2 (E-F),15,3.4400267246813767,907,2.406684637069702,False
EquiformerV2 (E-F),17,2.5734654809864126,908,1.073399305343628,False
EquiformerV2 (E-F),16,2.441712546435844,909,0.9597377777099608,False
EquiformerV2 (E-F),18,2.1325767473865134,910,0.7744082808494568,False
EquiformerV2 (E-F),18,2.1646342055874714,911,0.7305368185043335,False
EquiformerV2 (E-F),8,3.8077804142339935,912,9.011747360229492,False
EquiformerV2 (E-F),23,2.587654466746756,913,0.6164903044700623,False
EquiformerV2 (E-F),28,2.7713293706222637,914,0.8292470574378967,False
EquiformerV2 (E-F),16,2.471137244665966,915,0.9819476008415222,False
EquiformerV2 (E-F),17,3.327206349214234,916,1.1978009939193726,False
EquiformerV2 (E-F),20,3.4243490842270745,917,1.3970520496368408,False
EquiformerV2 (E-F),15,3.3375689759740745,918,3.6485443115234375,False
EquiformerV2 (E-F),19,2.357093551045592,919,0.9154738783836364,False
EquiformerV2 (E-F),24,2.0581469424063727,920,0.5189433097839355,False
EquiformerV2 (E-F),14,2.529508563859608,921,1.1927130222320557,False
EquiformerV2 (E-F),10,1.6650577723390112,922,1.7043811082839966,False
EquiformerV2 (E-F),7,3.1711484541964734,923,4.775740146636963,False
EquiformerV2 (E-F),21,2.0268766839175525,924,0.56036776304245,False
EquiformerV2 (E-F),17,3.482747132691275,925,1.6586977243423462,False
EquiformerV2 (E-F),14,4.648785922251993,926,4.883145809173584,False
EquiformerV2 (E-F),24,2.30604128510614,927,0.5111250281333923,False
EquiformerV2 (E-F),17,2.8785598288933967,928,1.160006403923035,False
EquiformerV2 (E-F),18,2.38453096529974,929,1.1100199222564695,False
EquiformerV2 (E-F),17,2.27656065578111,930,1.1088298559188845,False
EquiformerV2 (E-F),16,2.6153442802499995,931,1.0212429761886597,False
EquiformerV2 (E-F),12,2.4661428895365995,932,2.36726975440979,False
EquiformerV2 (E-F),23,2.876492669612739,933,1.0902019739151,False
EquiformerV2 (E-F),20,2.271174589583774,934,0.6481943130493164,False
EquiformerV2 (E-F),10,2.6597475271608846,935,1.7976129055023191,False
EquiformerV2 (E-F),14,3.365175071985416,936,2.243114471435547,False
EquiformerV2 (E-F),17,3.0624970783050918,937,1.51206636428833,False
EquiformerV2 (E-F),19,2.25490146108865,938,0.5776767134666443,False
EquiformerV2 (E-F),22,3.6455974360797465,939,1.5646623373031616,False
EquiformerV2 (E-F),25,2.4983789668205936,940,0.7830640077590942,False
EquiformerV2 (E-F),13,2.3814017078879086,941,1.2492650747299194,False
EquiformerV2 (E-F),12,2.2618591796328986,942,1.2350035905838013,False
EquiformerV2 (E-F),20,2.421418342695627,943,1.3073039054870603,False
EquiformerV2 (E-F),7,1.7684409724284202,944,2.0677406787872314,False
EquiformerV2 (E-F),23,2.04588703536423,945,0.5078297257423401,False
EquiformerV2 (E-F),17,2.721607842819412,946,1.2752190828323364,False
EquiformerV2 (E-F),15,2.021085775721376,947,1.0329819917678833,False
EquiformerV2 (E-F),21,4.050747260553032,948,1.4548993110656738,False
EquiformerV2 (E-F),22,2.298185589469929,949,0.5747929811477661,False
EquiformerV2 (E-F),14,2.5102015441273755,950,2.1152029037475586,False
EquiformerV2 (E-F),21,1.818393648656555,951,0.6057935357093811,False
EquiformerV2 (E-F),13,2.072612631033796,952,1.0705811977386477,False
EquiformerV2 (E-F),13,2.390875603815423,953,1.9506440162658687,False
EquiformerV2 (E-F),15,3.456846783331714,954,2.6294641494750977,False
EquiformerV2 (E-F),13,2.708045121654988,955,2.723130941390991,False
EquiformerV2 (E-F),19,2.003350318716437,956,0.6487488150596619,False
EquiformerV2 (E-F),15,2.4490349547237624,957,1.1548572778701782,False
EquiformerV2 (E-F),9,2.6926205949752733,958,4.260275363922119,False
EquiformerV2 (E-F),26,2.4233494784387783,959,0.705075740814209,False
EquiformerV2 (E-F),18,2.778983386153901,960,1.8906002044677732,False
EquiformerV2 (E-F),18,2.937302818294153,961,1.7089852094650269,False
EquiformerV2 (E-F),19,2.96207358522662,962,1.415362000465393,False
EquiformerV2 (E-F),25,2.0787895141257398,963,0.4613342881202698,False
EquiformerV2 (E-F),12,2.3142081945167203,964,1.425120234489441,False
EquiformerV2 (E-F),13,2.738677672460004,965,1.3243629932403564,False
EquiformerV2 (E-F),19,2.048155647942228,966,1.359170913696289,False
EquiformerV2 (E-F),13,2.070240634615085,967,2.132277727127075,False
EquiformerV2 (E-F),17,2.180376981965733,968,1.1148583889007568,False
EquiformerV2 (E-F),17,3.1680806974621083,969,0.9831045269966124,False
EquiformerV2 (E-F),12,2.6105602929257983,970,1.6430648565292358,False
EquiformerV2 (E-F),19,2.125303301339361,971,0.7736961841583252,False
EquiformerV2 (E-F),12,2.246164976164119,972,1.0121948719024658,False
EquiformerV2 (E-F),21,1.980139152291659,973,0.6048771739006042,False
EquiformerV2 (E-F),23,2.592410236440009,974,0.9650153517723083,False
EquiformerV2 (E-F),17,2.696463123752366,975,1.7844154834747314,False
EquiformerV2 (E-F),20,2.144116185887551,976,1.0082659721374512,False
EquiformerV2 (E-F),20,2.248879068845284,977,0.7459735870361328,False
EquiformerV2 (E-F),17,1.843419874550793,978,1.212846279144287,False
EquiformerV2 (E-F),17,1.9993683519871168,979,0.6499273180961609,False
EquiformerV2 (E-F),13,2.23575312648664,980,0.9906823039054872,False
EquiformerV2 (E-F),13,2.440089695813924,981,1.404761791229248,False
EquiformerV2 (E-F),15,2.0909465576070008,982,1.0221476554870603,False
EquiformerV2 (E-F),26,2.1834449264633458,983,0.4447266161441803,False
EquiformerV2 (E-F),17,2.33336389315982,984,1.4042716026306152,False
EquiformerV2 (E-F),13,2.620865865453222,985,1.1408418416976929,False
EquiformerV2 (E-F),22,2.265403216011441,986,0.9920774102211,False
EquiformerV2 (E-F),24,2.32428902435705,987,0.5447810888290405,False
EquiformerV2 (E-F),13,1.658894833666123,988,1.132968187332153,False
EquiformerV2 (E-F),17,2.236090023377224,989,1.0813640356063845,False
EquiformerV2 (E-F),20,2.0673263252929504,990,0.6262121796607971,False
EquiformerV2 (E-F),16,2.32647811488268,991,0.9978314638137816,False
EquiformerV2 (E-F),24,3.448261714489915,992,1.110385537147522,False
EquiformerV2 (E-F),14,2.1998253430251515,993,1.2390167713165283,False
EquiformerV2 (E-F),19,1.960808019791678,994,0.661104679107666,False
EquiformerV2 (E-F),11,2.578365077120738,995,2.384399175643921,False
EquiformerV2 (E-F),24,3.072677848540029,996,0.8417371511459351,False
EquiformerV2 (E-F),16,2.166034347102298,997,1.5616220235824585,False
EquiformerV2 (E-F),19,2.376303785097085,998,0.9406826496124268,False
EquiformerV2 (E-F),22,2.093294448419972,999,0.7122618556022644,False
EquiformerV2 (E-F),20,2.390282339283763,1000,0.8556236624717712,False
EquiformerV2 (E-F),14,1.8565511746419257,1001,0.8938171863555908,False
EquiformerV2 (E-F),13,2.3175129843112163,1002,1.4501622915267944,False
EquiformerV2 (E-F),14,2.5507311425967814,1003,1.4968959093093872,False
EquiformerV2 (E-F),12,2.086081785345819,1004,1.146314024925232,False
EquiformerV2 (E-F),22,2.701439761849723,1005,0.7911966443061829,False
EquiformerV2 (E-F),20,3.4168399598156665,1006,1.2711141109466553,False
EquiformerV2 (E-F),22,2.915059916506263,1007,1.2374582290649414,False
EquiformerV2 (E-F),15,2.4376469507537752,1008,0.8667680025100708,False
EquiformerV2 (E-F),16,2.41448896958791,1009,1.289858102798462,False
EquiformerV2 (E-F),17,2.037667396320408,1010,0.7289247512817383,False
EquiformerV2 (E-F),15,2.742240372495312,1011,1.2018098831176758,False
EquiformerV2 (E-F),18,2.861913981522635,1012,1.2995814085006714,False
EquiformerV2 (E-F),20,3.34199079271979,1013,1.3185824155807495,False
EquiformerV2 (E-F),24,2.535796362021942,1014,0.861070454120636,False
EquiformerV2 (E-F),20,2.3458050802791384,1015,0.8704771995544434,False
EquiformerV2 (E-F),18,2.0586587001158625,1016,0.9913303256034852,False
EquiformerV2 (E-F),16,2.504054390483441,1017,1.0251069068908691,False
EquiformerV2 (E-F),23,2.2043803685959467,1018,0.4556947648525238,False
EquiformerV2 (E-F),16,2.2513135600464467,1019,0.924652338027954,False
EquiformerV2 (E-F),13,2.785265901936993,1020,1.1064190864562988,False
EquiformerV2 (E-F),19,2.6638664089256547,1021,0.7612025737762451,False
EquiformerV2 (E-F),21,2.794410877649481,1022,0.8573086261749268,False
EquiformerV2 (E-F),21,2.523973513882257,1023,0.8618507385253906,False
EquiformerV2 (E-F),21,2.360019719142005,1024,0.7397388219833374,False
EquiformerV2 (E-F),14,2.42569614974837,1025,1.638976812362671,False
EquiformerV2 (E-F),17,1.848858284675772,1026,0.6840598583221436,False
EquiformerV2 (E-F),20,2.1140020049917787,1027,0.7095566391944885,False
EquiformerV2 (E-F),18,2.671171455745732,1028,1.6773109436035156,False
EquiformerV2 (E-F),23,2.542732663611309,1029,0.5902636051177979,False
EquiformerV2 (E-F),11,2.1504992036526307,1030,1.029204249382019,False
EquiformerV2 (E-F),13,3.4418701002982046,1031,2.290839910507202,False
EquiformerV2 (E-F),16,2.1774312320439417,1032,1.627919316291809,False
EquiformerV2 (E-F),20,2.244287291800325,1033,0.8714502453804016,False
EquiformerV2 (E-F),20,2.343188182378193,1034,0.7935802936553955,False
EquiformerV2 (E-F),20,2.354292573914672,1035,0.6657653450965881,False
EquiformerV2 (E-F),18,2.4234154403357544,1036,1.116959810256958,False
EquiformerV2 (E-F),14,2.5657302005306746,1037,0.94344824552536,False
EquiformerV2 (E-F),16,6.417504742680846,1038,2.333817720413208,False
EquiformerV2 (E-F),22,2.62268319684313,1039,1.0338855981826782,False
EquiformerV2 (E-F),17,1.921883920158109,1040,0.6842417120933533,False
EquiformerV2 (E-F),11,1.8911539882319892,1041,1.456742763519287,False
EquiformerV2 (E-F),11,2.1287240525268465,1042,1.72380793094635,False
EquiformerV2 (E-F),16,2.98321445769586,1043,1.2182632684707642,False
EquiformerV2 (E-F),16,2.5764302164017865,1044,2.040514707565308,False
EquiformerV2 (E-F),12,3.776682125494864,1045,2.493446588516236,False
EquiformerV2 (E-F),19,2.124557016425169,1046,0.8456881046295166,False
EquiformerV2 (E-F),14,2.4276405982006395,1047,2.2452926635742188,False
EquiformerV2 (E-F),15,2.0736251782973127,1048,1.764151930809021,False
EquiformerV2 (E-F),24,2.026687810112238,1049,0.5847128033638,False
EquiformerV2 (E-F),14,3.492293239777124,1050,2.824495315551758,False
EquiformerV2 (E-F),18,1.982002432585969,1051,0.7470569014549255,False
EquiformerV2 (E-F),17,2.369607881775067,1052,1.319485068321228,False
EquiformerV2 (E-F),18,2.415885601252156,1053,1.777186632156372,False
EquiformerV2 (E-F),22,2.4580126031865577,1054,1.2076482772827148,False
EquiformerV2 (E-F),16,2.586968176054166,1055,1.11721932888031,False
EquiformerV2 (E-F),20,2.227697983807764,1056,0.566430389881134,False
EquiformerV2 (E-F),12,2.602473908543117,1057,2.5078606605529785,False
EquiformerV2 (E-F),16,2.3586190157299542,1058,0.9075168967247008,False
EquiformerV2 (E-F),13,2.274163580434572,1059,1.323330044746399,False
EquiformerV2 (E-F),22,2.883215547601087,1060,0.8270933032035828,False
EquiformerV2 (E-F),17,3.12602266110238,1061,1.1579999923706057,False
EquiformerV2 (E-F),22,2.5732887918614824,1062,0.8684689998626709,False
EquiformerV2 (E-F),18,2.570407733636431,1063,1.1232497692108154,False
EquiformerV2 (E-F),21,2.459847993138088,1064,0.5912233591079712,False
EquiformerV2 (E-F),14,2.614115727270615,1065,1.2290608882904053,False
EquiformerV2 (E-F),22,2.3776135734797053,1066,0.5874706506729126,False
EquiformerV2 (E-F),13,2.4675967839730952,1067,2.64477014541626,False
EquiformerV2 (E-F),17,3.266467676435367,1068,1.4823182821273804,False
EquiformerV2 (E-F),14,4.5302420722736825,1069,2.5103259086608887,False
EquiformerV2 (E-F),18,2.676998454012676,1070,1.0534762144088743,False
EquiformerV2 (E-F),17,2.365354068086217,1071,1.559229612350464,False
EquiformerV2 (E-F),12,2.6386433660441315,1072,3.319108486175537,False
EquiformerV2 (E-F),12,2.042823216724228,1073,0.9042870998382568,False
EquiformerV2 (E-F),16,2.435325096274992,1074,1.0033022165298462,False
EquiformerV2 (E-F),16,2.280236567210155,1075,0.9439651966094972,False
EquiformerV2 (E-F),20,2.462985885322861,1076,0.6973682045936584,False
EquiformerV2 (E-F),23,2.6884668363668607,1077,0.8531084060668945,False
EquiformerV2 (E-F),23,2.160482906210579,1078,0.4670721590518951,False
EquiformerV2 (E-F),12,3.312440057953818,1079,1.7698442935943604,False
EquiformerV2 (E-F),21,2.278584215970061,1080,0.6253584623336792,False
EquiformerV2 (E-F),11,1.893694486123637,1081,1.788666605949402,False
EquiformerV2 (E-F),12,2.0713071607881277,1082,1.7213990688323977,False
EquiformerV2 (E-F),12,3.051931671779946,1083,2.358955144882202,False
EquiformerV2 (E-F),12,2.251699675959069,1084,1.1089112758636477,False
EquiformerV2 (E-F),17,2.0504266920577847,1085,0.7239893674850464,False
EquiformerV2 (E-F),19,3.5140910065180524,1086,1.6192595958709717,False
EquiformerV2 (E-F),20,1.978606787343145,1087,0.7055680751800537,False
EquiformerV2 (E-F),22,3.1678666130676905,1088,0.7085239887237549,False
EquiformerV2 (E-F),16,2.251526501855188,1089,1.1227871179580688,False
EquiformerV2 (E-F),26,2.58235331770272,1090,0.6235248446464539,False
EquiformerV2 (E-F),14,2.4471196867531018,1091,1.143320918083191,False
EquiformerV2 (E-F),18,2.008109724860593,1092,0.745110809803009,False
EquiformerV2 (E-F),12,2.297527317117267,1093,0.7707381844520569,False
EquiformerV2 (E-F),15,1.8393871073800725,1094,0.7546263337135315,False
EquiformerV2 (E-F),19,2.711040533922362,1095,1.0716480016708374,False
EquiformerV2 (E-F),16,2.9483643220379485,1096,1.2634130716323853,False
EquiformerV2 (E-F),8,2.16262046823894,1097,2.6545889377593994,False
EquiformerV2 (E-F),14,2.011030694188037,1098,1.019999384880066,False
EquiformerV2 (E-F),16,2.7380061693428743,1099,1.6084634065628052,False
EquiformerV2 (E-F),13,1.9297207668612253,1100,1.8671576976776123,False
EquiformerV2 (E-F),23,2.2081025193651,1101,0.4907851219177246,False
EquiformerV2 (E-F),22,2.0891820053696346,1102,0.5714284777641296,False
EquiformerV2 (E-F),17,2.301064054403104,1103,0.7765968441963196,False
EquiformerV2 (E-F),19,3.083818767701567,1104,1.0394344329833984,False
EquiformerV2 (E-F),11,2.455763717839252,1105,1.6496341228485107,False
EquiformerV2 (E-F),11,2.299075544979857,1106,2.113865375518799,False
EquiformerV2 (E-F),12,1.9202261310960609,1107,1.0496439933776855,False
EquiformerV2 (E-F),17,2.7109376224312727,1108,1.7552751302719116,False
EquiformerV2 (E-F),18,2.005310098964564,1109,0.8592807054519653,False
EquiformerV2 (E-F),13,2.44661019937938,1110,1.4012712240219116,False
EquiformerV2 (E-F),21,2.800260880811077,1111,0.8595316410064697,False
EquiformerV2 (E-F),21,2.691475073261389,1112,0.595649242401123,False
EquiformerV2 (E-F),15,2.524482298105306,1113,1.017759919166565,False
EquiformerV2 (E-F),19,2.5074186814371013,1114,0.6837438941001892,False
EquiformerV2 (E-F),20,3.9776104307797855,1115,1.4559078216552734,False
EquiformerV2 (E-F),13,2.3535885285974785,1116,1.2062407732009888,False
EquiformerV2 (E-F),13,3.837711139640564,1117,2.18054723739624,False
EquiformerV2 (E-F),13,2.2618550156296,1118,1.348893404006958,False
EquiformerV2 (E-F),17,2.4440004124522017,1119,1.0125890970230105,False
EquiformerV2 (E-F),16,2.3524722896780617,1120,1.0817570686340332,False
EquiformerV2 (E-F),21,2.8906497065114,1121,1.1205244064331057,False
EquiformerV2 (E-F),22,2.563935835233474,1122,0.7297228574752808,False
EquiformerV2 (E-F),16,2.165229762145849,1123,0.7372262477874756,False
EquiformerV2 (E-F),18,2.565929654318226,1124,1.443425178527832,False
EquiformerV2 (E-F),19,1.8388472023612084,1125,0.9547704458236694,False
EquiformerV2 (E-F),19,1.904461451318024,1126,0.6574019193649292,False
