molecule_index,optimization_method,converged,optimization_step_count,wall_time_seconds
32,RFO with EquiformerV2 AD Hessian,True,4,2.3620892349863425
32,RFO with finite-difference Hessian,True,4,9.705208995001158
33,FIRE,True,65,1.9923131529940288
33,RFO-BFGS,True,15,0.5483145170146599
33,RFO with HIP Hessian,True,3,0.3010890440200455
33,RFO with EquiformerV2 AD Hessian,True,4,2.355765258020256
33,RFO with finite-difference Hessian,True,4,9.722521685995162
34,FIRE,True,81,2.540437102987198
34,RFO-BFGS,True,17,0.6152028490032535
34,RFO with HIP Hessian,True,3,0.3024357509857509
34,RFO with EquiformerV2 AD Hessian,True,3,1.857207078981446
34,RFO with finite-difference Hessian,True,4,9.841851528006371
35,FIRE,True,89,2.803863212000578
35,RFO-BFGS,True,17,0.6114711510017514
35,RFO with HIP Hessian,True,2,0.2101279319904279
35,RFO with EquiformerV2 AD Hessian,True,3,1.83627831999911
35,RFO with finite-difference Hessian,True,3,7.810892495006556
36,FIRE,True,74,2.347770619002404
36,RFO-BFGS,True,16,0.5859418240142986
36,RFO with HIP Hessian,True,3,0.2889711740135681
36,RFO with EquiformerV2 AD Hessian,True,3,1.846628541010432
36,RFO with finite-difference Hessian,True,4,9.63502037798753
37,FIRE,True,96,3.016324958007317
37,RFO-BFGS,True,18,0.6432959499943536
37,RFO with HIP Hessian,True,4,0.377025767986197
37,RFO with EquiformerV2 AD Hessian,True,4,2.310351696010912
37,RFO with finite-difference Hessian,True,5,11.643983318004755
38,FIRE,True,91,2.8133192810055334
38,RFO-BFGS,True,23,0.785973065008875
38,RFO with HIP Hessian,True,3,0.303572393982904
38,RFO with EquiformerV2 AD Hessian,True,4,2.375128383981064
38,RFO with finite-difference Hessian,True,4,9.811644667992368
39,FIRE,True,53,1.6161244740069378
39,RFO-BFGS,True,23,0.7832282150047831
39,RFO with HIP Hessian,True,4,0.3855898329929914
39,RFO with EquiformerV2 AD Hessian,True,8,4.280318809003802
39,RFO with finite-difference Hessian,True,42,84.1329942800221
40,FIRE,True,70,2.350694022985408
40,RFO-BFGS,True,21,0.7544448730186559
40,RFO with HIP Hessian,True,4,0.3747323119896464
40,RFO with EquiformerV2 AD Hessian,True,30,14.658609067002544
40,RFO with finite-difference Hessian,False,149,293.6458764889976
41,FIRE,True,62,1.974968939990504
41,RFO-BFGS,True,16,0.5814388720027637
41,RFO with HIP Hessian,True,5,0.4507925760117359
41,RFO with EquiformerV2 AD Hessian,True,7,3.73832423298154
41,RFO with finite-difference Hessian,True,46,92.07569967000744
42,FIRE,True,58,1.827524544001789
42,RFO-BFGS,True,12,0.4336134029726963
42,RFO with HIP Hessian,True,4,0.3700087559991516
42,RFO with EquiformerV2 AD Hessian,True,24,11.848464456008514
42,RFO with finite-difference Hessian,True,67,133.2967395170126
43,FIRE,True,85,2.6243123119929805
43,RFO-BFGS,True,31,1.102337604999775
43,RFO with HIP Hessian,True,4,0.3864969419955741
43,RFO with EquiformerV2 AD Hessian,True,51,24.62188540698844
43,RFO with finite-difference Hessian,True,13,27.384309771994594
44,FIRE,True,74,2.283351557998685
44,RFO-BFGS,True,17,0.6199417369789444
44,RFO with HIP Hessian,True,3,0.2998990789928939
44,RFO with EquiformerV2 AD Hessian,True,21,10.445638019999024
44,RFO with finite-difference Hessian,True,57,113.32332624599805
45,FIRE,True,52,1.603410112002166
45,RFO-BFGS,True,19,0.652539317990886
45,RFO with HIP Hessian,True,3,0.3011935800022911
45,RFO with EquiformerV2 AD Hessian,True,5,2.8448941169772297
45,RFO with finite-difference Hessian,True,45,90.1210139740142
46,FIRE,True,60,1.9129552969825447
46,RFO-BFGS,True,12,0.5897115069965366
46,RFO with HIP Hessian,True,4,0.3710163899813778
46,RFO with EquiformerV2 AD Hessian,True,9,4.736041613999987
46,RFO with finite-difference Hessian,True,8,17.57302843799698
47,FIRE,True,80,2.626652794977417
47,RFO-BFGS,True,29,0.9692199760174844
47,RFO with HIP Hessian,True,3,0.2966262870177161
